identifier	page
NCBITaxon:1121419	taxa/bacteria/desulfosporosinus_hippei_dsm_8344.html
NCBITaxon:1121420	taxa/bacteria/desulfosporosinus_lacus_dsm_15449.html
NCBITaxon:1121421	taxa/bacteria/desulforamulus_aeronauticus_dsm_10349.html
NCBITaxon:1121422	taxa/bacteria/desulfotruncus_alcoholivorax_dsm_16058.html
NCBITaxon:1121423	taxa/bacteria/desulfofalx_alkaliphila_dsm_12257.html
NCBITaxon:1121424	taxa/bacteria/desulfotruncus_arcticus_dsm_17038.html
NCBITaxon:1121425	taxa/bacteria/desulfofundulus_australicus_dsm_11792.html
NCBITaxon:1121426	taxa/bacteria/desulfoscipio_geothermicus_dsm_3669.html
NCBITaxon:1121427	taxa/bacteria/desulfohalotomaculum_halophilum_dsm_11559.html
NCBITaxon:1121428	taxa/bacteria/desulforamulus_hydrothermalis_lam5_dsm_18033.html
NCBITaxon:1121429	taxa/bacteria/desulforamulus_putei_dsm_12395.html
NCBITaxon:1121430	taxa/bacteria/desulfofundulus_thermocisternus_dsm_10259.html
NCBITaxon:1121431	taxa/bacteria/desulfallas_thermosapovorans_dsm_6562.html
NCBITaxon:1121432	taxa/bacteria/desulfofundulus_thermosubterraneus_dsm_16057.html
NCBITaxon:1121433	taxa/bacteria/desulfovermiculus_halophilus_dsm_18834.html
NCBITaxon:1121434	taxa/bacteria/halodesulfovibrio_aestuarii_dsm_10141.html
NCBITaxon:1121435	taxa/bacteria/desulfocurvibacter_africanus_subsp_africanus_dsm_2603.html
NCBITaxon:1121436	taxa/bacteria/oleidesulfovibrio_alaskensis_dsm_16109.html
NCBITaxon:1121438	taxa/bacteria/solidesulfovibrio_alcoholivorans_dsm_5433.html
NCBITaxon:1121439	taxa/bacteria/alkalidesulfovibrio_alkalitolerans_dsm_16529.html
NCBITaxon:1121440	taxa/bacteria/desulfovibrio_aminophilus_dsm_12254.html
NCBITaxon:1121441	taxa/bacteria/maridesulfovibrio_bastinii_dsm_16055.html
NCBITaxon:1121442	taxa/bacteria/desulfobaculum_bizertense_dsm_18034.html
NCBITaxon:1121443	taxa/bacteria/desulfovibrio_cuneatus_dsm_11391.html
NCBITaxon:1121444	taxa/bacteria/halodesulfovibrio_aestuarii_dsm_17919_atcc_29578.html
NCBITaxon:1121445	taxa/bacteria/desulfovibrio_desulfuricans_dsm_642.html
NCBITaxon:1121446	taxa/bacteria/maridesulfovibrio_ferrireducens_dsm_16995.html
NCBITaxon:1121447	taxa/bacteria/maridesulfovibrio_frigidus_dsm_17176.html
NCBITaxon:1121448	taxa/bacteria/megalodesulfovibrio_gigas_dsm_1382_atcc_19364.html
NCBITaxon:1121449	taxa/bacteria/paucidesulfovibrio_gracilis_dsm_16080.html
NCBITaxon:1121450	taxa/bacteria/pseudodesulfovibrio_halophilus_dsm_5663.html
NCBITaxon:1121451	taxa/bacteria/maridesulfovibrio_hydrothermalis_am13_dsm_14728.html
NCBITaxon:1121452	taxa/bacteria/humidesulfovibrio_idahonensis_dsm_15450.html
NCBITaxon:1121453	taxa/bacteria/desulfovibrio_inopinatus_dsm_10711.html
NCBITaxon:1121454	taxa/bacteria/desulfovibrio_intestinalis_dsm_11275.html
NCBITaxon:1121455	taxa/bacteria/desulfovibrio_litoralis_dsm_11393.html
NCBITaxon:1121456	taxa/bacteria/paucidesulfovibrio_longus_dsm_6739.html
NCBITaxon:1121457	taxa/bacteria/halodesulfovibrio_marinisediminis_dsm_17456.html
NCBITaxon:1121458	taxa/bacteria/humidesulfovibrio_mexicanus_dsm_13116.html
NCBITaxon:1121459	taxa/bacteria/desulfovibrio_oxyclinae_dsm_11498.html
NCBITaxon:1121460	taxa/bacteria/megalodesulfovibrio_paquesii_dsm_16681.html
NCBITaxon:1121461	taxa/bacteria/desulfovibrio_psychrotolerans_dsm_19430.html
NCBITaxon:1121462	taxa/bacteria/fundidesulfovibrio_putealis_dsm_16056.html
NCBITaxon:1121463	taxa/bacteria/desulfobaculum_senezii_dsm_8436.html
NCBITaxon:1121464	taxa/bacteria/desulfolutivibrio_sulfodismutans_dsm_3696.html
NCBITaxon:1121465	taxa/bacteria/pseudodesulfovibrio_tunisiensis_dsm_19275.html
NCBITaxon:1121466	taxa/bacteria/oleidesulfovibrio_vietnamensis_dsm_10520.html
NCBITaxon:1121467	taxa/bacteria/maridesulfovibrio_zosterae_dsm_11974.html
NCBITaxon:1121468	taxa/bacteria/desulfovirgula_thermocuniculi_dsm_16036.html
NCBITaxon:1121470	taxa/bacteria/desulfurella_multipotens_dsm_8415.html
NCBITaxon:1121472	taxa/bacteria/desulfurispora_thermophila_dsm_16022.html
NCBITaxon:1121473	taxa/bacteria/desulfurobacterium_pacificum_dsm_15522.html
NCBITaxon:1121475	taxa/bacteria/desulfuromonas_thiophila_dsm_8987.html
NCBITaxon:1121476	taxa/bacteria/dethiosulfatibacter_aminovorans_dsm_17477.html
NCBITaxon:1121477	taxa/bacteria/devosia_limi_dsm_17137.html
NCBITaxon:1121478	taxa/bacteria/diaphorobacter_oryzae_dsm_22780.html
NCBITaxon:1121479	taxa/bacteria/pseudodonghicola_xiamenensis_dsm_18339.html
NCBITaxon:1121480	taxa/bacteria/pseudoduganella_violaceinigra_dsm_15887.html
NCBITaxon:1121481	taxa/bacteria/dyadobacter_alkalitolerans_dsm_23607.html
NCBITaxon:1121482	taxa/bacteria/dyadobacter_beijingensis_dsm_21582.html
NCBITaxon:1121483	taxa/bacteria/dyadobacter_crusticola_dsm_16708.html
NCBITaxon:1121484	taxa/bacteria/dyadobacter_ginsengisoli_dsm_21015.html
NCBITaxon:1121485	taxa/bacteria/indolivaga_capnocytophagoides_dsm_22835.html
NCBITaxon:1121721	taxa/bacteria/jongsikchunia_kroppenstedtii.html
NCBITaxon:1121830	taxa/bacteria/fodinicurvata_fenggangensis.html
NCBITaxon:1121832	taxa/bacteria/fodinicurvata_sediminis.html
NCBITaxon:1121859	taxa/bacteria/echinicola_pacifica_dsm_19836.html
NCBITaxon:1121860	taxa/bacteria/edaphobacter_aggregans_dsm_19364.html
NCBITaxon:1121861	taxa/bacteria/elioraea_tepidiphila_dsm_17972.html
NCBITaxon:1121862	taxa/bacteria/endozoicomonas_elysicola_dsm_22380.html
NCBITaxon:1121863	taxa/bacteria/franconibacter_pulveris_dsm_19144.html
NCBITaxon:1121864	taxa/bacteria/enterococcus_cecorum_dsm_20682_atcc_43198.html
NCBITaxon:1121865	taxa/bacteria/enterococcus_columbae_dsm_7374_atcc_51263.html
NCBITaxon:1121866	taxa/bacteria/adlercreutzia_mucosicola_dsm_19490.html
NCBITaxon:1121867	taxa/bacteria/enterovibrio_calviensis_dsm_14347.html
NCBITaxon:1121868	taxa/bacteria/enterovibrio_nigricans_dsm_22720.html
NCBITaxon:1121869	taxa/bacteria/enterovibrio_norvegicus_dsm_15893.html
NCBITaxon:1121870	taxa/bacteria/epilithonimonas_tenax_dsm_16811.html
NCBITaxon:1121871	taxa/bacteria/eremococcus_coleocola_dsm_15696.html
NCBITaxon:1121872	taxa/bacteria/erwinia_tracheiphila_dsm_21139.html
NCBITaxon:1121873	taxa/bacteria/erysipelothrix_inopinata_dsm_15511.html
NCBITaxon:1121874	taxa/bacteria/erysipelothrix_tonsillarum_dsm_14972.html
NCBITaxon:1121875	taxa/bacteria/eudoraea_adriatica_dsm_19308.html
NCBITaxon:1121877	taxa/bacteria/ferrimicrobium_acidiphilum_dsm_19497.html
NCBITaxon:1121878	taxa/bacteria/ferrimonas_futtsuensis_dsm_18154.html
NCBITaxon:1121879	taxa/bacteria/ferrimonas_kyonanensis_dsm_18153.html
NCBITaxon:1121880	taxa/bacteria/ferrimonas_senticii_dsm_18821.html
NCBITaxon:1121881	taxa/bacteria/ferrithrix_thermotolerans_dsm_19514.html
NCBITaxon:1121882	taxa/bacteria/fervidobacterium_changbaicum_dsm_17883.html
NCBITaxon:1121883	taxa/bacteria/fervidobacterium_gondwanense_dsm_13020.html
NCBITaxon:1121884	taxa/bacteria/flavisolibacter_ginsengisoli_dsm_18119.html
NCBITaxon:1121885	taxa/bacteria/flavisolibacter_ginsengiterrae_dsm_18136.html
NCBITaxon:1121886	taxa/bacteria/flavobacterium_croceum_dsm_17960.html
NCBITaxon:1121887	taxa/bacteria/flavobacterium_daejeonense_dsm_17708.html
NCBITaxon:1121888	taxa/bacteria/flavobacterium_denitrificans_dsm_15936.html
NCBITaxon:1121889	taxa/bacteria/flavobacterium_filum_dsm_17961.html
NCBITaxon:1121890	taxa/bacteria/flavobacterium_frigidarium_dsm_17623.html
NCBITaxon:1121891	taxa/bacteria/flavobacterium_gelidilacus_dsm_15343.html
NCBITaxon:1121894	taxa/bacteria/flavobacterium_psychrophilum_dsm_3660_atcc_49418.html
NCBITaxon:1121895	taxa/bacteria/flavobacterium_rivuli_wb_3_3_2_dsm_21788.html
NCBITaxon:1121896	taxa/bacteria/flavobacterium_sasangense_dsm_21067.html
NCBITaxon:1121897	taxa/bacteria/flavobacterium_soli_dsm_19725.html
NCBITaxon:1121898	taxa/bacteria/flavobacterium_subsaxonicum_wb_4_1_42_dsm_21790.html
NCBITaxon:1121899	taxa/bacteria/flavobacterium_suncheonense_gh29_5_dsm_17707.html
NCBITaxon:1121900	taxa/bacteria/flavobacterium_swingsii_dsm_21789.html
NCBITaxon:1121901	taxa/bacteria/flavobacterium_tegetincola_dsm_22377.html
NCBITaxon:1121902	taxa/bacteria/eisenibacter_elegans_dsm_3317.html
NCBITaxon:1121903	taxa/bacteria/hugenholtzia_roseola_dsm_9546.html
NCBITaxon:1121904	taxa/bacteria/flexithrix_dorotheae_dsm_6795.html
NCBITaxon:1121905	taxa/bacteria/formivibrio_citricus_dsm_6150.html
NCBITaxon:1121906	taxa/bacteria/fructobacillus_durionis_dsm_19113.html
NCBITaxon:1121907	taxa/bacteria/fructobacillus_pseudoficulneus_dsm_15468.html
NCBITaxon:1121908	taxa/bacteria/fusibacter_paucivorans_dsm_12116.html
NCBITaxon:1121909	taxa/bacteria/gaetbulibacter_saemankumensis_dsm_17032.html
NCBITaxon:1121910	taxa/bacteria/gallibacterium_anatis_dsm_16844_f_149.html
NCBITaxon:1121911	taxa/bacteria/garciella_nitratireducens_dsm_15102.html
NCBITaxon:1121912	taxa/bacteria/gelidibacter_mesophilus_dsm_14095.html
NCBITaxon:1121914	taxa/bacteria/gemella_cuniculi_dsm_15828.html
NCBITaxon:1121915	taxa/bacteria/geoalkalibacter_ferrihydriticus_dsm_17813.html
NCBITaxon:1121917	taxa/bacteria/caldibacillus_debilis_dsm_16016.html
NCBITaxon:1121918	taxa/bacteria/geopsychrobacter_electrodiphilus_dsm_16401.html
NCBITaxon:1121919	taxa/bacteria/geosporobacter_subterraneus_dsm_17957.html
NCBITaxon:1121920	taxa/bacteria/geothrix_fermentans_dsm_14018.html
NCBITaxon:1121921	taxa/bacteria/gilvimarinus_chinensis_dsm_19667.html
NCBITaxon:1121922	taxa/bacteria/brumicola_pallidula_dsm_14239_acam_615.html
NCBITaxon:1121923	taxa/bacteria/glaciecola_punicea_acam_611.html
NCBITaxon:1121924	taxa/bacteria/glaciibacter_superstes_dsm_21135.html
NCBITaxon:1121925	taxa/bacteria/globicatella_sulfidifaciens_dsm_15739.html
NCBITaxon:1121926	taxa/bacteria/glycomyces_arizonensis_dsm_44726.html
NCBITaxon:1121927	taxa/bacteria/gordonia_hirsuta_dsm_44140_nbrc_16056.html
NCBITaxon:1121928	taxa/bacteria/gordonia_shandongensis_dsm_45094.html
NCBITaxon:1121929	taxa/bacteria/gracilibacillus_lacisalsi_dsm_19029.html
NCBITaxon:1121930	taxa/bacteria/gracilimonas_tropica_dsm_19535.html
NCBITaxon:1121931	taxa/bacteria/christiangramia_echinicola_dsm_19838.html
NCBITaxon:1121932	taxa/bacteria/christiangramia_portivictoriae_dsm_23547.html
NCBITaxon:1121933	taxa/bacteria/granulicoccus_phenolivorans_dsm_17626_nbrc_107789_jcm_15570.html
NCBITaxon:1121934	taxa/bacteria/gulosibacter_molinativorax_dsm_13485.html
NCBITaxon:1121935	taxa/bacteria/hahella_ganghwensis_dsm_17046.html
NCBITaxon:1121936	taxa/bacteria/halalkalibacillus_halophilus_dsm_18494.html
NCBITaxon:1121937	taxa/bacteria/haliea_salexigens_dsm_19537.html
NCBITaxon:1121938	taxa/bacteria/halobacillus_kuroshimensis_dsm_18393.html
NCBITaxon:1121939	taxa/bacteria/litchfieldella_anticariensis_fp35_dsm_16096.html
NCBITaxon:1121940	taxa/bacteria/halomonas_halocynthiae_dsm_14573.html
NCBITaxon:1121941	taxa/bacteria/halomonas_halodenitrificans_dsm_735.html
NCBITaxon:1121942	taxa/bacteria/modicisalibacter_ilicicola_dsm_19980.html
NCBITaxon:1121943	taxa/bacteria/modicisalibacter_luteus_dsm_23508.html
NCBITaxon:1121945	taxa/archaea/halorubrum_ezzemoulense_dsm_17463.html
NCBITaxon:1121946	taxa/bacteria/hamadaea_tsunoensis_dsm_44101.html
NCBITaxon:1121947	taxa/bacteria/helcococcus_sueciensis_dsm_17243.html
NCBITaxon:1121948	taxa/bacteria/hellea_balneolensis_dsm_19091.html
NCBITaxon:1121949	taxa/bacteria/henriciella_marina_dsm_19595.html
NCBITaxon:1121950	taxa/bacteria/hespellia_stercorisuis_dsm_15480.html
NCBITaxon:1121952	taxa/bacteria/humibacter_albus_dsm_18994.html
NCBITaxon:1121953	taxa/bacteria/hymenobacter_aerophilus_dsm_13606.html
NCBITaxon:1121954	taxa/bacteria/hymenobacter_chitinivorans_dsm_11115.html
NCBITaxon:1121955	taxa/bacteria/hymenobacter_daecheongensis_dsm_21074.html
NCBITaxon:1121956	taxa/bacteria/hymenobacter_gelipurpurascens_dsm_11116.html
NCBITaxon:1121957	taxa/bacteria/hymenobacter_norwichensis_dsm_15439.html
NCBITaxon:1121959	taxa/bacteria/hymenobacter_psychrotolerans_dsm_18569.html
NCBITaxon:1121960	taxa/bacteria/vreelandella_zhanjiangensis.html
NCBITaxon:1121961	taxa/bacteria/hirschia_maritima.html
NCBITaxon:1122124	taxa/bacteria/pseudidiomarina_sediminum_dsm_21906.html
NCBITaxon:1122125	taxa/bacteria/inquilinus_limosus_dsm_16000.html
NCBITaxon:1122128	taxa/bacteria/jeotgalicoccus_marinus_dsm_19772.html
NCBITaxon:1122129	taxa/bacteria/jeotgalicoccus_psychrophilus_dsm_19085.html
NCBITaxon:1122130	taxa/bacteria/jonesia_quinghaiensis_dsm_15701.html
NCBITaxon:1122131	taxa/bacteria/kaistia_adipata_dsm_17808.html
NCBITaxon:1122132	taxa/bacteria/kaistia_granuli_dsm_23481.html
NCBITaxon:1122133	taxa/bacteria/kaistia_soli_dsm_19436.html
NCBITaxon:1122134	taxa/bacteria/kangiella_aquimarina_dsm_16071.html
NCBITaxon:1122135	taxa/bacteria/kiloniella_laminariae_dsm_19542.html
NCBITaxon:1122136	taxa/bacteria/kingella_potus_dsm_18304.html
NCBITaxon:1122137	taxa/bacteria/kordiimonas_gwangyangensis_dsm_19435_jcm_12864.html
NCBITaxon:1122138	taxa/bacteria/kribbella_catacumbae_dsm_19601.html
NCBITaxon:1122139	taxa/bacteria/kushneria_aurantia_dsm_21353.html
NCBITaxon:1122140	taxa/bacteria/kushneria_indalinina_dsm_14324.html
NCBITaxon:1122142	taxa/bacteria/lachnobacterium_bovis_dsm_14045.html
NCBITaxon:1122143	taxa/bacteria/lacticigenium_naphthae_dsm_19658.html
NCBITaxon:1122146	taxa/bacteria/ligilactobacillus_ceti_dsm_22408.html
NCBITaxon:1122147	taxa/bacteria/schleiferilactobacillus_harbinensis_dsm_16991.html
NCBITaxon:1122148	taxa/bacteria/fructilactobacillus_lindneri_dsm_20690_jcm_11027.html
NCBITaxon:1122149	taxa/bacteria/secundilactobacillus_malefermentans_dsm_5705_kctc_3548.html
NCBITaxon:1122150	taxa/bacteria/liquorilactobacillus_nagelii_dsm_13675.html
NCBITaxon:1122151	taxa/bacteria/companilactobacillus_paralimentarius_dsm_13238_jcm_10415.html
NCBITaxon:1122152	taxa/bacteria/lactobacillus_psittaci_dsm_15354.html
NCBITaxon:1122153	taxa/bacteria/ligilactobacillus_saerimneri_dsm_16049.html
NCBITaxon:1122154	taxa/bacteria/pseudolactococcus_chungangensis_cau_28_dsm_22330.html
NCBITaxon:1122155	taxa/bacteria/lactonifactor_longoviformis_dsm_17459.html
NCBITaxon:1122156	taxa/bacteria/lampropedia_hyalina_dsm_16112.html
NCBITaxon:1122157	taxa/bacteria/laribacter_hongkongensis_dsm_14985.html
NCBITaxon:1122158	taxa/bacteria/leeia_oryzae_dsm_17879.html
NCBITaxon:1122159	taxa/bacteria/leeuwenhoekiella_marinoflava_dsm_3653.html
NCBITaxon:1122160	taxa/bacteria/legionella_cherrii_dsm_19213.html
NCBITaxon:1122161	taxa/bacteria/legionella_geestiana_dsm_21217.html
NCBITaxon:1122162	taxa/bacteria/legionella_israelensis_dsm_19235.html
NCBITaxon:1122163	taxa/bacteria/legionella_jamestowniensis_dsm_19215.html
NCBITaxon:1122164	taxa/bacteria/legionella_lansingensis_dsm_19556_atcc_49751.html
NCBITaxon:1122165	taxa/bacteria/legionella_moravica_dsm_19234.html
NCBITaxon:1122167	taxa/bacteria/legionella_quinlivanii_dsm_21216.html
NCBITaxon:1122169	taxa/bacteria/legionella_shakespearei_dsm_23087.html
NCBITaxon:1122170	taxa/bacteria/legionella_wadsworthii_dsm_21896_atcc_33877.html
NCBITaxon:1122171	taxa/bacteria/leptotrichia_hofstadii_dsm_21651.html
NCBITaxon:1122172	taxa/bacteria/leptotrichia_shahii_dsm_19757.html
NCBITaxon:1122173	taxa/bacteria/leptotrichia_trevisanii_dsm_22070.html
NCBITaxon:1122174	taxa/bacteria/leptotrichia_wadei_dsm_19758.html
NCBITaxon:1122175	taxa/bacteria/leucobacter_chironomi_dsm_19883.html
NCBITaxon:1122176	taxa/bacteria/lewinella_cohaerens_dsm_23179.html
NCBITaxon:1122177	taxa/bacteria/flavilitoribacter_nigricans_dsm_23189_nbrc_102662.html
NCBITaxon:1122179	taxa/bacteria/neolewinella_persica_dsm_23188.html
NCBITaxon:1122180	taxa/bacteria/limimaricola_hongkongensis_dsm_17492.html
NCBITaxon:1122181	taxa/bacteria/yoonia_vestfoldensis_dsm_16212.html
NCBITaxon:1122182	taxa/bacteria/longispora_albida_dsm_44784.html
NCBITaxon:1122183	taxa/bacteria/luteimonas_mephitis_dsm_12574.html
NCBITaxon:1122184	taxa/bacteria/lutispora_thermophila_dsm_19022.html
NCBITaxon:1122185	taxa/bacteria/lysobacter_concretionis_ko07_dsm_16239.html
NCBITaxon:1122187	taxa/bacteria/lysobacter_oryzae_dsm_21044.html
NCBITaxon:1122188	taxa/bacteria/lysobacter_spongiicola_dsm_21749.html
NCBITaxon:1122189	taxa/bacteria/malonomonas_rubra_dsm_5091.html
NCBITaxon:1122190	taxa/bacteria/mannheimia_granulomatis_dsm_19156.html
NCBITaxon:1122191	taxa/bacteria/maribacter_antarcticus_dsm_21422.html
NCBITaxon:1122192	taxa/bacteria/marinactinospora_thermotolerans_dsm_45154.html
NCBITaxon:1122193	taxa/bacteria/mariniflexile_fucanivorans_dsm_18792.html
NCBITaxon:1122194	taxa/bacteria/marinimicrobium_agarilyticum_dsm_16975.html
NCBITaxon:1122195	taxa/bacteria/marinitoga_hydrogenitolerans_dsm_16785.html
NCBITaxon:1122197	taxa/bacteria/marinobacter_daepoensis_dsm_16072.html
NCBITaxon:1122198	taxa/bacteria/marinobacterium_iners_dsm_11526.html
NCBITaxon:1122199	taxa/bacteria/marinobacterium_halophilum_dsm_17586.html
NCBITaxon:1122200	taxa/bacteria/marinobacterium_jannaschii_dsm_6295.html
NCBITaxon:1122201	taxa/bacteria/marinobacterium_litorale_dsm_23545.html
NCBITaxon:1122202	taxa/bacteria/marinobacterium_rhizophilum_dsm_18822.html
NCBITaxon:1122203	taxa/bacteria/marinococcus_halotolerans_dsm_16375.html
NCBITaxon:1122204	taxa/bacteria/marinococcus_luteus.html
NCBITaxon:1122206	taxa/bacteria/marinomonas_polaris_dsm_16579.html
NCBITaxon:1122207	taxa/bacteria/marinomonas_ushuaiensis_dsm_15871.html
NCBITaxon:1122208	taxa/bacteria/marinoscillum_furvescens_dsm_4134.html
NCBITaxon:1122209	taxa/bacteria/marinospirillum_alkaliphilum_dsm_21637.html
NCBITaxon:1122211	taxa/bacteria/marinospirillum_insulare_dsm_21763.html
NCBITaxon:1122212	taxa/bacteria/marinospirillum_minutulum_dsm_6287.html
NCBITaxon:1122213	taxa/bacteria/maritalea_myrionectae_dsm_19524.html
NCBITaxon:1122214	taxa/bacteria/martelella_mediterranea_dsm_17316.html
NCBITaxon:1122215	taxa/bacteria/massilia_niastensis_dsm_21313.html
NCBITaxon:1122216	taxa/bacteria/megamonas_hypermegale_dsm_1672.html
NCBITaxon:1122217	taxa/bacteria/megamonas_rupellensis_dsm_19944.html
NCBITaxon:1122218	taxa/bacteria/neomegalonema_perideroedes_dsm_15528.html
NCBITaxon:1122219	taxa/bacteria/megasphaera_cerevisiae_dsm_20462.html
NCBITaxon:1122220	taxa/bacteria/megasphaera_paucivorans_dsm_16981.html
NCBITaxon:1122221	taxa/bacteria/meiothermus_cerbereus_dsm_11376.html
NCBITaxon:1122222	taxa/bacteria/meiothermus_taiwanensis_dsm_14542.html
NCBITaxon:1122223	taxa/bacteria/calidithermus_timidus_dsm_17022.html
NCBITaxon:1122224	taxa/bacteria/neomelitea_salexigens_dsm_19753.html
NCBITaxon:1122225	taxa/bacteria/mesoflavibacter_zeaxanthinifaciens_dsm_18436.html
NCBITaxon:1122226	taxa/bacteria/mesonia_mobilis_dsm_19841.html
NCBITaxon:1122227	taxa/bacteria/mesorhizobium_albiziae_dsm_21822.html
NCBITaxon:1122228	taxa/bacteria/alloscardovia_criceti_dsm_17774.html
NCBITaxon:1122229	taxa/archaea/methanobrevibacter_gottschalkii_dsm_11977.html
NCBITaxon:1122230	taxa/archaea/methanocorpusculum_bavaricum_dsm_4179.html
NCBITaxon:1122231	taxa/archaea/methanoculleus_thermophilus_dsm_2373.html
NCBITaxon:1122233	taxa/archaea/methermicoccus_shengliensis_dsm_18856.html
NCBITaxon:1122234	taxa/bacteria/methylobacterium_komagatae_dsm_19563.html
NCBITaxon:1122235	taxa/bacteria/methylophaga_marina_dsm_5689.html
NCBITaxon:1122236	taxa/bacteria/methylophilus_methylotrophus_dsm_46235_atcc_53528.html
NCBITaxon:1122237	taxa/bacteria/microbacterium_gubbeenense_dsm_15944.html
NCBITaxon:1122238	taxa/bacteria/microbacterium_indicum_dsm_19969.html
NCBITaxon:1122239	taxa/bacteria/microbacterium_luticocti_dsm_19459.html
NCBITaxon:1122240	taxa/bacteria/microvirgula_aerodenitrificans_dsm_15089.html
NCBITaxon:1122241	taxa/bacteria/moorella_mulderi_dsm_14980.html
NCBITaxon:1122243	taxa/bacteria/moraxella_boevrei_dsm_14165.html
NCBITaxon:1122244	taxa/bacteria/moraxella_caprae_dsm_19149.html
NCBITaxon:1122245	taxa/bacteria/moraxella_cuniculi_dsm_21768.html
NCBITaxon:1122246	taxa/bacteria/moraxella_pluranimalium_dsm_22804.html
NCBITaxon:1122247	taxa/bacteria/mycolicibacterium_hassiacum_dsm_44199.html
NCBITaxon:1122248	taxa/bacteria/mycoplasmopsis_gallinarum_dsm_19816.html
NCBITaxon:1122249	taxa/bacteria/mycoplasmopsis_sturni_dsm_22021.html
NCBITaxon:1122252	taxa/bacteria/marinospirillum_celere.html
NCBITaxon:1122256	taxa/bacteria/arenimonas_subflava.html
NCBITaxon:1122261	taxa/bacteria/phreatobacter_oligotrophus.html
NCBITaxon:112234	taxa/bacteria/chryseobacterium_joostei.html
NCBITaxon:112248	taxa/bacteria/seinonella_peptonophila.html
NCBITaxon:112255	taxa/eukaryota/cortinarius_archeri.html
NCBITaxon:1122595	taxa/bacteria/natronincola_ferrireducens_dsm_18346.html
NCBITaxon:1122597	taxa/bacteria/natronincola_peptidivorans_dsm_18979.html
NCBITaxon:1122599	taxa/bacteria/neptunomonas_japonica_dsm_18939.html
NCBITaxon:1122600	taxa/bacteria/nereida_ignava_dsm_16309.html
NCBITaxon:1122601	taxa/bacteria/pseudovibrio_exalbescens_dsm_16456.html
NCBITaxon:1122602	taxa/bacteria/nesterenkonia_alba_dsm_19423.html
NCBITaxon:1122603	taxa/bacteria/nevskia_ramosa_dsm_11499.html
NCBITaxon:1122604	taxa/bacteria/nevskia_soli_dsm_19509.html
NCBITaxon:1122605	taxa/bacteria/niabella_aurantiaca_dsm_17617.html
NCBITaxon:1122606	taxa/bacteria/niastella_yeongjuensis_dsm_17621.html
NCBITaxon:1122607	taxa/bacteria/nisaea_denitrificans_dsm_18348.html
NCBITaxon:1122608	taxa/bacteria/nocardioides_alkalitolerans_dsm_16699.html
NCBITaxon:1122609	taxa/bacteria/nocardioides_halotolerans_dsm_19273.html
NCBITaxon:1122610	taxa/bacteria/nocardioides_insulae_dsm_17944.html
NCBITaxon:1122611	taxa/bacteria/nonomuraea_coxensis_dsm_45129.html
NCBITaxon:1122612	taxa/bacteria/novosphingobium_acidiphilum_dsm_19966.html
NCBITaxon:1122613	taxa/bacteria/oceanicaulis_alexandrii_dsm_11625.html
NCBITaxon:1122614	taxa/bacteria/pseudooceanicola_nanhaiensis_dsm_18065.html
NCBITaxon:1122615	taxa/bacteria/oceanobacter_kriegii_dsm_6294.html
NCBITaxon:1122616	taxa/bacteria/oceanospirillum_beijerinckii_dsm_7166.html
NCBITaxon:1122617	taxa/bacteria/oceanospirillum_maris_dsm_6286.html
