strain_id	assembly_id	source	source_id	source_reference_id	assembly_level	assembly_name	taxon_id	source_field	matched_strain_id	source_strain_identifiers	source_strain_field	source_organism_id	source_project_id	straininfo_evidence_json
kgmicrobe.strain:bacdive_624	ncbi.assembly:GCA_918184965	STRAININFO	straininfo.strain:1101		scaffold	Bacillus cereus ATCC 14579 DSM 31	NCBITaxon:1396	strain.sequence.accessionNumber	kgmicrobe.strain:ATCC-14579	ATCC 14579	deposits.designation			"{""deposit_designation"":""ATCC 14579"",""deposit_id"":""straininfo.deposit:4491"",""deposit_status"":""available"",""match_method"":""culture_identifier"",""sequence_deposit_id"":""straininfo.deposit:4491"",""sequence_type"":""genome"",""source_bacdive_id"":""bacdive:624"",""strain_doi"":""DOI:10.60712/SI-ID1101.3"",""strain_id"":""straininfo.strain:1101"",""strain_status"":""published online""}"
kgmicrobe.strain:bacdive_6241	ncbi.assembly:GCA_022568835	STRAININFO	straininfo.strain:400084		contig	Arsenicicoccus piscis DSM 22760	NCBITaxon:673954	strain.sequence.accessionNumber	kgmicrobe.strain:DSM-22760	DSM 22760	deposits.designation			"{""deposit_designation"":""DSM 22760"",""deposit_id"":""straininfo.deposit:906922"",""deposit_status"":""available"",""match_method"":""culture_identifier"",""sequence_deposit_id"":""straininfo.deposit:906922"",""sequence_type"":""genome"",""source_bacdive_id"":""bacdive:6241"",""strain_doi"":""DOI:10.60712/SI-ID400084.3"",""strain_id"":""straininfo.strain:400084"",""strain_status"":""published online""}"
kgmicrobe.strain:bacdive_6242	ncbi.assembly:GCA_000184685	STRAININFO	straininfo.strain:38085		complete	Intrasporangium calvum DSM 43043	NCBITaxon:53358	strain.sequence.accessionNumber	kgmicrobe.strain:DSM-43043	DSM 43043	deposits.designation			"{""deposit_designation"":""DSM 43043"",""deposit_id"":""straininfo.deposit:167656"",""deposit_status"":""available"",""match_method"":""culture_identifier"",""sequence_deposit_id"":""straininfo.deposit:167656"",""sequence_type"":""genome"",""source_bacdive_id"":""bacdive:6242"",""strain_doi"":""DOI:10.60712/SI-ID38085.3"",""strain_id"":""straininfo.strain:38085"",""strain_status"":""published online""}"
kgmicrobe.strain:bacdive_6245	ncbi.assembly:GCA_000576595	STRAININFO	straininfo.strain:309539		contig	Intrasporangium oryzae NRRL B-24470	NCBITaxon:412687	strain.sequence.accessionNumber	kgmicrobe.strain:NRRL-B-24470	NRRL B-24470	deposits.designation			"{""deposit_designation"":""NRRL B-24470"",""deposit_id"":""straininfo.deposit:721049"",""deposit_status"":""available"",""match_method"":""culture_identifier"",""sequence_deposit_id"":""straininfo.deposit:721049"",""sequence_type"":""genome"",""source_bacdive_id"":""bacdive:6245"",""strain_doi"":""DOI:10.60712/SI-ID309539.3"",""strain_id"":""straininfo.strain:309539"",""strain_status"":""published online""}"
kgmicrobe.strain:bacdive_6248	ncbi.assembly:GCA_001570985	STRAININFO	straininfo.strain:46228		contig	Janibacter limosus NBRC 16128	NCBITaxon:53458	strain.sequence.accessionNumber	kgmicrobe.strain:NBRC-16128	NBRC 16128	deposits.designation			"{""deposit_designation"":""NBRC 16128"",""deposit_id"":""straininfo.deposit:336834"",""deposit_status"":""available"",""match_method"":""culture_identifier"",""sequence_deposit_id"":""straininfo.deposit:336834"",""sequence_type"":""genome"",""source_bacdive_id"":""bacdive:6248"",""strain_doi"":""DOI:10.60712/SI-ID46228.3"",""strain_id"":""straininfo.strain:46228"",""strain_status"":""published online""}"
kgmicrobe.strain:bacdive_6261	ncbi.assembly:GCA_001313905	STRAININFO	straininfo.strain:49537		contig	Janibacter terrae NBRC 107854 = JCM 12887	NCBITaxon:103817	strain.sequence.accessionNumber	kgmicrobe.strain:JCM-12887	JCM 12887	deposits.designation			"{""deposit_designation"":""JCM 12887"",""deposit_id"":""straininfo.deposit:555937"",""deposit_status"":""available"",""match_method"":""culture_identifier"",""sequence_deposit_id"":""straininfo.deposit:555937"",""sequence_type"":""genome"",""source_bacdive_id"":""bacdive:6261"",""strain_doi"":""DOI:10.60712/SI-ID49537.3"",""strain_id"":""straininfo.strain:49537"",""strain_status"":""published online""}"
kgmicrobe.strain:bacdive_6261	ncbi.assembly:GCA_001598955	STRAININFO	straininfo.strain:49537		contig	Janibacter terrae NBRC 107854 = JCM 12887	NCBITaxon:103817	strain.sequence.accessionNumber	kgmicrobe.strain:JCM-12887	JCM 12887	deposits.designation			"{""deposit_designation"":""JCM 12887"",""deposit_id"":""straininfo.deposit:555937"",""deposit_status"":""available"",""match_method"":""culture_identifier"",""sequence_deposit_id"":""straininfo.deposit:555937"",""sequence_type"":""genome"",""source_bacdive_id"":""bacdive:6261"",""strain_doi"":""DOI:10.60712/SI-ID49537.3"",""strain_id"":""straininfo.strain:49537"",""strain_status"":""published online""}"
kgmicrobe.strain:bacdive_6265	ncbi.assembly:GCA_001570945	STRAININFO	straininfo.strain:214881		contig	Janibacter anophelis NBRC 107843	NCBITaxon:319054	strain.sequence.accessionNumber	kgmicrobe.strain:NBRC-107843	NBRC 107843	deposits.designation			"{""deposit_designation"":""NBRC 107843"",""deposit_id"":""straininfo.deposit:900080"",""deposit_status"":""available"",""match_method"":""culture_identifier"",""sequence_deposit_id"":""straininfo.deposit:900080"",""sequence_type"":""genome"",""source_bacdive_id"":""bacdive:6265"",""strain_doi"":""DOI:10.60712/SI-ID214881.3"",""strain_id"":""straininfo.strain:214881"",""strain_status"":""published online""}"
kgmicrobe.strain:bacdive_6268	ncbi.assembly:GCA_013408565	STRAININFO	straininfo.strain:400081		contig	Janibacter alkaliphilus DSM 24723	NCBITaxon:1069963	strain.sequence.accessionNumber	kgmicrobe.strain:DSM-24723	DSM 24723	deposits.designation			"{""deposit_designation"":""DSM 24723"",""deposit_id"":""straininfo.deposit:906919"",""deposit_status"":""available"",""match_method"":""culture_identifier"",""sequence_deposit_id"":""straininfo.deposit:906919"",""sequence_type"":""genome"",""source_bacdive_id"":""bacdive:6268"",""strain_doi"":""DOI:10.60712/SI-ID400081.3"",""strain_id"":""straininfo.strain:400081"",""strain_status"":""published online""}"
kgmicrobe.strain:bacdive_6269	ncbi.assembly:GCA_000768705	STRAININFO	straininfo.strain:87905		contig	Knoellia sinensis KCTC 19936	NCBITaxon:136100	strain.sequence.accessionNumber	kgmicrobe.strain:KCTC-19936	KCTC 19936	deposits.designation			"{""deposit_designation"":""KCTC 19936"",""deposit_id"":""straininfo.deposit:302749"",""deposit_status"":""available"",""match_method"":""culture_identifier"",""sequence_deposit_id"":""straininfo.deposit:302749"",""sequence_type"":""genome"",""source_bacdive_id"":""bacdive:6269"",""strain_doi"":""DOI:10.60712/SI-ID87905.3"",""strain_id"":""straininfo.strain:87905"",""strain_status"":""published online""}"
kgmicrobe.strain:bacdive_6270	ncbi.assembly:GCA_000768685	STRAININFO	straininfo.strain:87906		contig	Knoellia subterranea KCTC 19937	NCBITaxon:184882	strain.sequence.accessionNumber	kgmicrobe.strain:KCTC-19937	KCTC 19937	deposits.designation			"{""deposit_designation"":""KCTC 19937"",""deposit_id"":""straininfo.deposit:302751"",""deposit_status"":""available"",""match_method"":""culture_identifier"",""sequence_deposit_id"":""straininfo.deposit:302751"",""sequence_type"":""genome"",""source_bacdive_id"":""bacdive:6270"",""strain_doi"":""DOI:10.60712/SI-ID87906.3"",""strain_id"":""straininfo.strain:87906"",""strain_status"":""published online""}"
kgmicrobe.strain:bacdive_6271	ncbi.assembly:GCA_000768695	STRAININFO	straininfo.strain:398903		contig	Knoellia aerolata DSM 18566	NCBITaxon:442954	strain.sequence.accessionNumber	kgmicrobe.strain:DSM-18566	DSM 18566	deposits.designation			"{""deposit_designation"":""DSM 18566"",""deposit_id"":""straininfo.deposit:905650"",""deposit_status"":""available"",""match_method"":""culture_identifier"",""sequence_deposit_id"":""straininfo.deposit:905650"",""sequence_type"":""genome"",""source_bacdive_id"":""bacdive:6271"",""strain_doi"":""DOI:10.60712/SI-ID398903.3"",""strain_id"":""straininfo.strain:398903"",""strain_status"":""published online""}"
kgmicrobe.strain:bacdive_6273	ncbi.assembly:GCA_006716185	STRAININFO	straininfo.strain:46267		contig	Ornithinicoccus hortensis DSM 12335	NCBITaxon:82346	strain.sequence.accessionNumber	kgmicrobe.strain:DSM-12335	DSM 12335	deposits.designation			"{""deposit_designation"":""DSM 12335"",""deposit_id"":""straininfo.deposit:125591"",""deposit_status"":""available"",""match_method"":""culture_identifier"",""sequence_deposit_id"":""straininfo.deposit:125591"",""sequence_type"":""genome"",""source_bacdive_id"":""bacdive:6273"",""strain_doi"":""DOI:10.60712/SI-ID46267.3"",""strain_id"":""straininfo.strain:46267"",""strain_status"":""published online""}"
kgmicrobe.strain:bacdive_6275	ncbi.assembly:GCA_006716885	STRAININFO	straininfo.strain:49278		contig	Ornithinimicrobium humiphilum DSM 12362	NCBITaxon:125288	strain.sequence.accessionNumber	kgmicrobe.strain:DSM-12362	DSM 12362	deposits.designation			"{""deposit_designation"":""DSM 12362"",""deposit_id"":""straininfo.deposit:163140"",""deposit_status"":""available"",""match_method"":""culture_identifier"",""sequence_deposit_id"":""straininfo.deposit:163140"",""sequence_type"":""genome"",""source_bacdive_id"":""bacdive:6275"",""strain_doi"":""DOI:10.60712/SI-ID49278.3"",""strain_id"":""straininfo.strain:49278"",""strain_status"":""published online""}"
kgmicrobe.strain:bacdive_6279	ncbi.assembly:GCA_006519705	STRAININFO	straininfo.strain:297277		scaffold	Ornithinimicrobium kibberense DSM 17687	NCBITaxon:282060	strain.sequence.accessionNumber	kgmicrobe.strain:DSM-17687	DSM 17687	deposits.designation			"{""deposit_designation"":""DSM 17687"",""deposit_id"":""straininfo.deposit:690195"",""deposit_status"":""available"",""match_method"":""culture_identifier"",""sequence_deposit_id"":""straininfo.deposit:690195"",""sequence_type"":""genome"",""source_bacdive_id"":""bacdive:6279"",""strain_doi"":""DOI:10.60712/SI-ID297277.3"",""strain_id"":""straininfo.strain:297277"",""strain_status"":""published online""}"
kgmicrobe.strain:bacdive_628	ncbi.assembly:GCA_000160895	STRAININFO	straininfo.strain:35299		chromosome	Bacillus cereus ATCC 10876	NCBITaxon:1396	strain.sequence.accessionNumber	kgmicrobe.strain:ATCC-10876	ATCC 10876	deposits.designation			"{""deposit_designation"":""ATCC 10876"",""deposit_id"":""straininfo.deposit:95542"",""deposit_status"":""available"",""match_method"":""culture_identifier"",""sequence_deposit_id"":""straininfo.deposit:95542"",""sequence_type"":""genome"",""source_bacdive_id"":""bacdive:628"",""strain_doi"":""DOI:10.60712/SI-ID35299.2"",""strain_id"":""straininfo.strain:35299"",""strain_status"":""published online""}"
kgmicrobe.strain:bacdive_628	ncbi.assembly:GCA_000743815	STRAININFO	straininfo.strain:35299		scaffold	Bacillus cereus ATCC 10876	NCBITaxon:1396	strain.sequence.accessionNumber	kgmicrobe.strain:ATCC-10876	ATCC 10876	deposits.designation			"{""deposit_designation"":""ATCC 10876"",""deposit_id"":""straininfo.deposit:95542"",""deposit_status"":""available"",""match_method"":""culture_identifier"",""sequence_deposit_id"":""straininfo.deposit:95542"",""sequence_type"":""genome"",""source_bacdive_id"":""bacdive:628"",""strain_doi"":""DOI:10.60712/SI-ID35299.2"",""strain_id"":""straininfo.strain:35299"",""strain_status"":""published online""}"
kgmicrobe.strain:bacdive_6280	ncbi.assembly:GCA_000421185	STRAININFO	straininfo.strain:323988		scaffold	Ornithinimicrobium pekingense DSM 21552	NCBITaxon:384677	strain.sequence.accessionNumber	kgmicrobe.strain:DSM-21552	DSM 21552	deposits.designation			"{""deposit_designation"":""DSM 21552"",""deposit_id"":""straininfo.deposit:907058"",""deposit_status"":""available"",""match_method"":""culture_identifier"",""sequence_deposit_id"":""straininfo.deposit:907058"",""sequence_type"":""genome"",""source_bacdive_id"":""bacdive:6280"",""strain_doi"":""DOI:10.60712/SI-ID323988.3"",""strain_id"":""straininfo.strain:323988"",""strain_status"":""published online""}"
kgmicrobe.strain:bacdive_6280	ncbi.assembly:GCA_014644955	STRAININFO	straininfo.strain:323988		scaffold	Ornithinimicrobium pekingense CGMCC 1.5362	NCBITaxon:384677	strain.sequence.accessionNumber	kgmicrobe.strain:CGMCC-1.5362	CGMCC 1.5362	deposits.designation			"{""deposit_designation"":""CGMCC 1.5362"",""deposit_id"":""straininfo.deposit:766226"",""deposit_status"":""available"",""match_method"":""culture_identifier"",""sequence_deposit_id"":""straininfo.deposit:766226"",""sequence_type"":""genome"",""source_bacdive_id"":""bacdive:6280"",""strain_doi"":""DOI:10.60712/SI-ID323988.3"",""strain_id"":""straininfo.strain:323988"",""strain_status"":""published online""}"
kgmicrobe.strain:bacdive_6281	ncbi.assembly:GCA_003352835	STRAININFO	straininfo.strain:403006		contig	Ornithinimicrobium murale DSM 22056	NCBITaxon:1050153	strain.sequence.accessionNumber	kgmicrobe.strain:DSM-22056	DSM 22056	deposits.designation			"{""deposit_designation"":""DSM 22056"",""deposit_id"":""straininfo.deposit:910048"",""deposit_status"":""available"",""match_method"":""culture_identifier"",""sequence_deposit_id"":""straininfo.deposit:910048"",""sequence_type"":""genome"",""source_bacdive_id"":""bacdive:6281"",""strain_doi"":""DOI:10.60712/SI-ID403006.3"",""strain_id"":""straininfo.strain:403006"",""strain_status"":""published online""}"
kgmicrobe.strain:bacdive_6282	ncbi.assembly:GCA_006716205	STRAININFO	straininfo.strain:281458		contig	Oryzihumus leptocrescens DSM 18082	NCBITaxon:297536	strain.sequence.accessionNumber	kgmicrobe.strain:DSM-18082	DSM 18082	deposits.designation			"{""deposit_designation"":""DSM 18082"",""deposit_id"":""straininfo.deposit:691274"",""deposit_status"":""available"",""match_method"":""culture_identifier"",""sequence_deposit_id"":""straininfo.deposit:691274"",""sequence_type"":""genome"",""source_bacdive_id"":""bacdive:6282"",""strain_doi"":""DOI:10.60712/SI-ID281458.3"",""strain_id"":""straininfo.strain:281458"",""strain_status"":""published online""}"
kgmicrobe.strain:bacdive_6283	ncbi.assembly:GCA_000421245	STRAININFO	straininfo.strain:134308		contig	Serinicoccus marinus DSM 15273	NCBITaxon:247333	strain.sequence.accessionNumber	kgmicrobe.strain:DSM-15273	DSM 15273	deposits.designation			"{""deposit_designation"":""DSM 15273"",""deposit_id"":""straininfo.deposit:381535"",""deposit_status"":""available"",""match_method"":""culture_identifier"",""sequence_deposit_id"":""straininfo.deposit:381535"",""sequence_type"":""genome"",""source_bacdive_id"":""bacdive:6283"",""strain_doi"":""DOI:10.60712/SI-ID134308.3"",""strain_id"":""straininfo.strain:134308"",""strain_status"":""published online""}"
kgmicrobe.strain:bacdive_6283	ncbi.assembly:GCA_008386315	STRAININFO	straininfo.strain:134308		complete	Serinicoccus marinus DSM 15273	NCBITaxon:247333	strain.sequence.accessionNumber	kgmicrobe.strain:DSM-15273	DSM 15273	deposits.designation			"{""deposit_designation"":""DSM 15273"",""deposit_id"":""straininfo.deposit:381535"",""deposit_status"":""available"",""match_method"":""culture_identifier"",""sequence_deposit_id"":""straininfo.deposit:381535"",""sequence_type"":""genome"",""source_bacdive_id"":""bacdive:6283"",""strain_doi"":""DOI:10.60712/SI-ID134308.3"",""strain_id"":""straininfo.strain:134308"",""strain_status"":""published online""}"
kgmicrobe.strain:bacdive_6285	ncbi.assembly:GCA_014646815	STRAININFO	straininfo.strain:88258		scaffold	Terrabacter tumescens JCM 1365	NCBITaxon:60443	strain.sequence.accessionNumber	kgmicrobe.strain:JCM-1365	JCM 1365	deposits.designation			"{""deposit_designation"":""JCM 1365"",""deposit_id"":""straininfo.deposit:22166"",""deposit_status"":""available"",""match_method"":""culture_identifier"",""sequence_deposit_id"":""straininfo.deposit:22166"",""sequence_type"":""genome"",""source_bacdive_id"":""bacdive:6285"",""strain_doi"":""DOI:10.60712/SI-ID88258.3"",""strain_id"":""straininfo.strain:88258"",""strain_status"":""published online""}"
kgmicrobe.strain:bacdive_6291	ncbi.assembly:GCA_003635045	STRAININFO	straininfo.strain:46977		contig	Terracoccus luteus DSM 44267	NCBITaxon:53356	strain.sequence.accessionNumber	kgmicrobe.strain:DSM-44267	DSM 44267	deposits.designation			"{""deposit_designation"":""DSM 44267"",""deposit_id"":""straininfo.deposit:118533"",""deposit_status"":""available"",""match_method"":""culture_identifier"",""sequence_deposit_id"":""straininfo.deposit:118533"",""sequence_type"":""genome"",""source_bacdive_id"":""bacdive:6291"",""strain_doi"":""DOI:10.60712/SI-ID46977.3"",""strain_id"":""straininfo.strain:46977"",""strain_status"":""published online""}"
kgmicrobe.strain:bacdive_6294	ncbi.assembly:GCA_002846495	STRAININFO	straininfo.strain:8176		contig	Phycicoccus duodecadis DSM 12806	NCBITaxon:173053	strain.sequence.accessionNumber	kgmicrobe.strain:DSM-12806	DSM 12806	deposits.designation			"{""deposit_designation"":""DSM 12806"",""deposit_id"":""straininfo.deposit:301929"",""deposit_status"":""available"",""match_method"":""culture_identifier"",""sequence_deposit_id"":""straininfo.deposit:301929"",""sequence_type"":""genome"",""source_bacdive_id"":""bacdive:6294"",""strain_doi"":""DOI:10.60712/SI-ID8176.3"",""strain_id"":""straininfo.strain:8176"",""strain_status"":""published online""}"
kgmicrobe.strain:bacdive_63	ncbi.assembly:GCA_000378165	STRAININFO	straininfo.strain:134459		scaffold	Saccharibacter floricola DSM 15669	NCBITaxon:231053	strain.sequence.accessionNumber	kgmicrobe.strain:DSM-15669	DSM 15669	deposits.designation			"{""deposit_designation"":""DSM 15669"",""deposit_id"":""straininfo.deposit:381917"",""deposit_status"":""available"",""match_method"":""culture_identifier"",""sequence_deposit_id"":""straininfo.deposit:381917"",""sequence_type"":""genome"",""source_bacdive_id"":""bacdive:63"",""strain_doi"":""DOI:10.60712/SI-ID134459.3"",""strain_id"":""straininfo.strain:134459"",""strain_status"":""published online""}"
kgmicrobe.strain:bacdive_630	ncbi.assembly:GCA_018221525	STRAININFO	straininfo.strain:407836		contig	Bacillus cereus DSM 14729	NCBITaxon:1396	strain.sequence.accessionNumber	kgmicrobe.strain:DSM-14729	DSM 14729	deposits.designation			"{""deposit_designation"":""DSM 14729"",""deposit_id"":""straininfo.deposit:915246"",""deposit_status"":""available"",""match_method"":""culture_identifier"",""sequence_deposit_id"":""straininfo.deposit:915246"",""sequence_type"":""genome"",""source_bacdive_id"":""bacdive:630"",""strain_doi"":""DOI:10.60712/SI-ID407836.2"",""strain_id"":""straininfo.strain:407836"",""strain_status"":""published online""}"
