strain_id	genome_id	source_database	source	source_id	source_reference_id	assembly_level	genome_name	taxon_id	source_field	matched_strain_id	source_strain_identifiers	source_strain_field	source_organism_id	source_project_id
kgmicrobe.strain:bacdive_3156	img.taxon:643886137	img	GOLD	gold:Ga0028426			Corynebacterium glucuronolyticum ATCC 51866	NCBITaxon:548478	AP IMG TAXON ID	kgmicrobe.strain:ATCC-51866	ATCC 51866	ORGANISM STRAIN	gold:Go0003465	gold:Gp0003465
kgmicrobe.strain:bacdive_3156	patric:39791.12	patric	BACDIVE	bacdive:3156	66792	complete	Corynebacterium glucuronolyticum strain FDAARGOS_1190	NCBITaxon:39791						
kgmicrobe.strain:bacdive_3156	patric:548478.3	patric	BACDIVE	bacdive:3156	66792	wgs	Corynebacterium glucuronolyticum ATCC 51866	NCBITaxon:548478						
kgmicrobe.strain:bacdive_3156	patric:548478.6	patric	BACDIVE	bacdive:3156	66792	wgs	Corynebacterium glucuronolyticum ATCC 51866	NCBITaxon:548478						
kgmicrobe.strain:bacdive_3157	patric:39791.13	patric	BACDIVE	bacdive:3157	66792	complete	Corynebacterium glucuronolyticum strain FDAARGOS_1191	NCBITaxon:39791						
kgmicrobe.strain:bacdive_3158	gtdb.genome:RS_GCF_030408575.1	gtdb	GTDB	gtdb.genome:RS_GCF_030408575.1		Complete Genome	Corynebacterium auris	NCBITaxon:44750	accession	kgmicrobe.strain:DSM-44122	DSM 44122	ncbi_strain_identifiers		
kgmicrobe.strain:bacdive_3158	img.taxon:8046467851	img	GOLD	gold:Ga0616025			Corynebacterium auris DSM 44122	NCBITaxon:44750	AP IMG TAXON ID	kgmicrobe.strain:DSM-44122	DSM 44122	ORGANISM CULTURE COLLECTION ID	gold:Go0030011	gold:Gp0760453
kgmicrobe.strain:bacdive_3158	img.taxon:8046467851	img	GOLD	gold:Ga0616025			Corynebacterium auris DSM 44122	NCBITaxon:44750	AP IMG TAXON ID	kgmicrobe.strain:DSM-44122	DSM 44122	ORGANISM STRAIN	gold:Go0030011	gold:Gp0760453
kgmicrobe.strain:bacdive_3159	gtdb.genome:RS_GCF_030408635.1	gtdb	GTDB	gtdb.genome:RS_GCF_030408635.1		Complete Genome	Corynebacterium coyleae	NCBITaxon:53374	accession	kgmicrobe.strain:DSM-44184	DSM 44184	ncbi_strain_identifiers		
kgmicrobe.strain:bacdive_3159	gtdb.genome:RS_GCF_900105505.1	gtdb	GTDB	gtdb.genome:RS_GCF_900105505.1		Contig	Corynebacterium coyleae	NCBITaxon:53374	accession	kgmicrobe.strain:DSM-44184	DSM 44184	ncbi_strain_identifiers		
kgmicrobe.strain:bacdive_3159	img.taxon:2634166170	img	BACDIVE	bacdive:3159	66792	draft	Corynebacterium coyleae DSM 44184	NCBITaxon:53374						
kgmicrobe.strain:bacdive_3159	img.taxon:2634166170	img	GOLD	gold:Ga0074761			Corynebacterium coyleae DSM 44184	NCBITaxon:53374	AP IMG TAXON ID	kgmicrobe.strain:DSM-44184	DSM 44184	ORGANISM CULTURE COLLECTION ID	gold:Go0003853	gold:Gp0116505
kgmicrobe.strain:bacdive_3159	img.taxon:2634166170	img	GOLD	gold:Ga0074761			Corynebacterium coyleae DSM 44184	NCBITaxon:53374	AP IMG TAXON ID	kgmicrobe.strain:DSM-44184	DSM 44184	ORGANISM STRAIN	gold:Go0003853	gold:Gp0116505
kgmicrobe.strain:bacdive_3159	img.taxon:8120490734	img	GOLD	gold:Ga0523274			Corynebacterium coyleae FDAARGOS 1425	NCBITaxon:53374	AP IMG TAXON ID	kgmicrobe.strain:DSM-44184	DSM 44184	ORGANISM CULTURE COLLECTION ID	gold:Go0594493	gold:Gp0608438
kgmicrobe.strain:bacdive_3159	patric:53374.4	patric	BACDIVE	bacdive:3159	66792	wgs	Corynebacterium coyleae strain DSM 44184	NCBITaxon:53374						
kgmicrobe.strain:bacdive_3159	patric:53374.54	patric	BACDIVE	bacdive:3159	66792	complete	Corynebacterium coyleae strain FDAARGOS 1425	NCBITaxon:53374						
kgmicrobe.strain:bacdive_316	patric:32002.38	patric	BACDIVE	bacdive:316	66792	complete	Achromobacter denitrificans strain FDAARGOS_788	NCBITaxon:32002						
kgmicrobe.strain:bacdive_3160	patric:53374.55	patric	BACDIVE	bacdive:3160	66792	complete	Corynebacterium coyleae strain FDAARGOS_1492	NCBITaxon:53374						
kgmicrobe.strain:bacdive_3160	patric:53374.59	patric	BACDIVE	bacdive:3160	66792	complete	Corynebacterium coyleae strain FDAARGOS_1492	NCBITaxon:53374						
kgmicrobe.strain:bacdive_3160	patric:53374.60	patric	BACDIVE	bacdive:3160	66792	complete	Corynebacterium coyleae strain FDAARGOS_1492	NCBITaxon:53374						
kgmicrobe.strain:bacdive_3160	patric:53374.61	patric	BACDIVE	bacdive:3160	66792	complete	Corynebacterium coyleae strain FDAARGOS_1492	NCBITaxon:53374						
kgmicrobe.strain:bacdive_3161	gtdb.genome:RS_GCF_000590555.1	gtdb	GTDB	gtdb.genome:RS_GCF_000590555.1		Complete Genome	Corynebacterium argentoratense DSM 44202	NCBITaxon:1348662	accession	kgmicrobe.strain:DSM-44202	DSM 44202	ncbi_strain_identifiers		
kgmicrobe.strain:bacdive_3161	img.taxon:2554235426	img	BACDIVE	bacdive:3161	66792	complete	Corynebacterium argentoratense DSM 44202	NCBITaxon:1348662						
kgmicrobe.strain:bacdive_3161	img.taxon:2554235426	img	GOLD	gold:Ga0021803			Corynebacterium argentoratense DSM 44202	NCBITaxon:1348662	AP IMG TAXON ID	kgmicrobe.strain:DSM-44202	DSM 44202	ORGANISM CULTURE COLLECTION ID	gold:Go0044215	gold:Gp0044215
kgmicrobe.strain:bacdive_3161	img.taxon:2554235426	img	GOLD	gold:Ga0021803			Corynebacterium argentoratense DSM 44202	NCBITaxon:1348662	AP IMG TAXON ID	kgmicrobe.strain:DSM-44202	DSM 44202	ORGANISM STRAIN	gold:Go0044215	gold:Gp0044215
kgmicrobe.strain:bacdive_3161	patric:1348662.3	patric	BACDIVE	bacdive:3161	66792	complete	Corynebacterium argentoratense DSM 44202	NCBITaxon:1348662						
kgmicrobe.strain:bacdive_3162	gtdb.genome:RS_GCF_000739455.1	gtdb	GTDB	gtdb.genome:RS_GCF_000739455.1		Complete Genome	Corynebacterium imitans	NCBITaxon:156978	accession	kgmicrobe.strain:DSM-44264	DSM 44264	ncbi_strain_identifiers		
kgmicrobe.strain:bacdive_3162	img.taxon:2597490159	img	BACDIVE	bacdive:3162	66792	complete	Corynebacterium imitans DSM 44264	NCBITaxon:156978						
kgmicrobe.strain:bacdive_3162	img.taxon:2597490159	img	GOLD	gold:Ga0057432			Corynebacterium imitans DSM 44264	NCBITaxon:156978	AP IMG TAXON ID	kgmicrobe.strain:DSM-44264	DSM 44264	ORGANISM CULTURE COLLECTION ID	gold:Go0003973	gold:Gp0094474
kgmicrobe.strain:bacdive_3162	img.taxon:2597490159	img	GOLD	gold:Ga0057432			Corynebacterium imitans DSM 44264	NCBITaxon:156978	AP IMG TAXON ID	kgmicrobe.strain:DSM-44264	DSM 44264	ORGANISM STRAIN	gold:Go0003973	gold:Gp0094474
kgmicrobe.strain:bacdive_3162	img.taxon:2773857867	img	BACDIVE	bacdive:3162	66792	complete	Corynebacterium imitans NCTC 13015	NCBITaxon:156978						
kgmicrobe.strain:bacdive_3162	img.taxon:2773857867	img	GOLD	gold:Ga0226583			Corynebacterium imitans NCTC 13015	NCBITaxon:156978	AP IMG TAXON ID	kgmicrobe.strain:NCTC-13015	NCTC 13015	ORGANISM CULTURE COLLECTION ID	gold:Go0398290	gold:Gp0262761
kgmicrobe.strain:bacdive_3162	img.taxon:2773857867	img	GOLD	gold:Ga0226583			Corynebacterium imitans NCTC 13015	NCBITaxon:156978	AP IMG TAXON ID	kgmicrobe.strain:NCTC-13015	NCTC 13015	ORGANISM STRAIN	gold:Go0398290	gold:Gp0262761
kgmicrobe.strain:bacdive_3162	patric:156978.3	patric	BACDIVE	bacdive:3162	66792	complete	Corynebacterium imitans strain DSM 44264	NCBITaxon:156978						
kgmicrobe.strain:bacdive_3162	patric:156978.6	patric	BACDIVE	bacdive:3162	66792	complete	Corynebacterium imitans strain NCTC13015	NCBITaxon:156978						
kgmicrobe.strain:bacdive_3163	gtdb.genome:RS_GCF_012396315.1	gtdb	GTDB	gtdb.genome:RS_GCF_012396315.1		Contig	Corynebacterium mucifaciens	NCBITaxon:57171	accession	kgmicrobe.strain:ATCC-700355	ATCC 700355	ncbi_strain_identifiers		
kgmicrobe.strain:bacdive_3163	gtdb.genome:RS_GCF_040546515.1	gtdb	GTDB	gtdb.genome:RS_GCF_040546515.1		Contig	Corynebacterium mucifaciens	NCBITaxon:57171	accession	kgmicrobe.strain:DSM-44265	DSM 44265	ncbi_strain_identifiers		
kgmicrobe.strain:bacdive_3163	img.taxon:2512047048	img	BACDIVE	bacdive:3163	66792	draft	Corynebacterium mucifaciens CIP 105129	NCBITaxon:1161097						
kgmicrobe.strain:bacdive_3163	img.taxon:2512047048	img	GOLD	gold:Ga0010560			Corynebacterium mucifaciens CIP 105129	NCBITaxon:1161097	AP IMG TAXON ID	kgmicrobe.strain:CIP-105129	CIP 105129	ORGANISM CULTURE COLLECTION ID	gold:Go0019388	gold:Gp0019388
kgmicrobe.strain:bacdive_3163	img.taxon:2512047048	img	GOLD	gold:Ga0010560			Corynebacterium mucifaciens CIP 105129	NCBITaxon:1161097	AP IMG TAXON ID	kgmicrobe.strain:CIP-105129	CIP 105129	ORGANISM STRAIN	gold:Go0019388	gold:Gp0019388
kgmicrobe.strain:bacdive_3163	img.taxon:2931446255	img	GOLD	gold:Ga0451114			Corynebacterium mucifaciens DSM 44265	NCBITaxon:57171	AP IMG TAXON ID	kgmicrobe.strain:DSM-44265	DSM 44265	ORGANISM CULTURE COLLECTION ID	gold:Go0003901	gold:Gp0502560
kgmicrobe.strain:bacdive_3163	img.taxon:2931446255	img	GOLD	gold:Ga0451114			Corynebacterium mucifaciens DSM 44265	NCBITaxon:57171	AP IMG TAXON ID	kgmicrobe.strain:DSM-44265	DSM 44265	ORGANISM STRAIN	gold:Go0003901	gold:Gp0502560
kgmicrobe.strain:bacdive_3163	img.taxon:8110758354	img	GOLD	gold:Ga0559134			Corynebacterium mucifaciens ATCC 700355	NCBITaxon:57171	AP IMG TAXON ID	kgmicrobe.strain:ATCC-700355	ATCC 700355	ORGANISM CULTURE COLLECTION ID	gold:Go0636538	gold:Gp0654272
kgmicrobe.strain:bacdive_3163	img.taxon:8110758354	img	GOLD	gold:Ga0559134			Corynebacterium mucifaciens ATCC 700355	NCBITaxon:57171	AP IMG TAXON ID	kgmicrobe.strain:ATCC-700355	ATCC 700355	ORGANISM STRAIN	gold:Go0636538	gold:Gp0654272
kgmicrobe.strain:bacdive_3163	patric:57171.3	patric	BACDIVE	bacdive:3163	66792	wgs	Corynebacterium mucifaciens strain ATCC 700355	NCBITaxon:57171						
kgmicrobe.strain:bacdive_3166	gtdb.genome:RS_GCF_000159115.1	gtdb	GTDB	gtdb.genome:RS_GCF_000159115.1		Scaffold	Corynebacterium accolens ATCC 49725	NCBITaxon:525260	accession	kgmicrobe.strain:ATCC-49725	ATCC 49725	ncbi_strain_identifiers		
kgmicrobe.strain:bacdive_3166	gtdb.genome:RS_GCF_023520795.1	gtdb	GTDB	gtdb.genome:RS_GCF_023520795.1		Complete Genome	Corynebacterium accolens	NCBITaxon:38284	accession	kgmicrobe.strain:DSM-44278	DSM 44278	ncbi_strain_identifiers		
kgmicrobe.strain:bacdive_3166	img.taxon:643886058	img	BACDIVE	bacdive:3166	66792	draft	Corynebacterium accolens ATCC 49725	NCBITaxon:525260						
kgmicrobe.strain:bacdive_3166	img.taxon:643886058	img	GOLD	gold:Ga0028415			Corynebacterium accolens ATCC 49725	NCBITaxon:525260	AP IMG TAXON ID	kgmicrobe.strain:ATCC-49725	ATCC 49725	ORGANISM CULTURE COLLECTION ID	gold:Go0003417	gold:Gp0003417
kgmicrobe.strain:bacdive_3166	img.taxon:643886058	img	GOLD	gold:Ga0028415			Corynebacterium accolens ATCC 49725	NCBITaxon:525260	AP IMG TAXON ID	kgmicrobe.strain:ATCC-49725	ATCC 49725	ORGANISM STRAIN	gold:Go0003417	gold:Gp0003417
kgmicrobe.strain:bacdive_3166	img.taxon:8046059774	img	GOLD	gold:Ga0615637			Corynebacterium accolens DSM 44278	NCBITaxon:38284	AP IMG TAXON ID	kgmicrobe.strain:DSM-44278	DSM 44278	ORGANISM CULTURE COLLECTION ID	gold:Go0606262	gold:Gp0760546
kgmicrobe.strain:bacdive_3166	img.taxon:8046059774	img	GOLD	gold:Ga0615637			Corynebacterium accolens DSM 44278	NCBITaxon:38284	AP IMG TAXON ID	kgmicrobe.strain:DSM-44278	DSM 44278	ORGANISM STRAIN	gold:Go0606262	gold:Gp0760546
