gtdb_id	label	parent	genome_count
GTDB:s__Hyphomicrobium_B_sp025927515	s__Hyphomicrobium_B_sp025927515	GTDB:g__Hyphomicrobium_B	2
GTDB:s__Hyphomicrobium_B_sp030148425	s__Hyphomicrobium_B_sp030148425	GTDB:g__Hyphomicrobium_B	1
GTDB:s__Hyphomicrobium_B_sp031365865	s__Hyphomicrobium_B_sp031365865	GTDB:g__Hyphomicrobium_B	1
GTDB:s__Hyphomicrobium_B_sp031367425	s__Hyphomicrobium_B_sp031367425	GTDB:g__Hyphomicrobium_B	3
GTDB:s__Hyphomicrobium_B_sp031369245	s__Hyphomicrobium_B_sp031369245	GTDB:g__Hyphomicrobium_B	3
GTDB:s__Hyphomicrobium_B_sp031373745	s__Hyphomicrobium_B_sp031373745	GTDB:g__Hyphomicrobium_B	1
GTDB:s__Hyphomicrobium_B_sp031375665	s__Hyphomicrobium_B_sp031375665	GTDB:g__Hyphomicrobium_B	2
GTDB:s__Hyphomicrobium_B_sp031378895	s__Hyphomicrobium_B_sp031378895	GTDB:g__Hyphomicrobium_B	1
GTDB:s__Hyphomicrobium_B_sp031402935	s__Hyphomicrobium_B_sp031402935	GTDB:g__Hyphomicrobium_B	1
GTDB:s__Hyphomicrobium_B_sp031412455	s__Hyphomicrobium_B_sp031412455	GTDB:g__Hyphomicrobium_B	3
GTDB:s__Hyphomicrobium_B_sp031419475	s__Hyphomicrobium_B_sp031419475	GTDB:g__Hyphomicrobium_B	2
GTDB:s__Hyphomicrobium_B_sp031419515	s__Hyphomicrobium_B_sp031419515	GTDB:g__Hyphomicrobium_B	3
GTDB:s__Hyphomicrobium_B_sp035325525	s__Hyphomicrobium_B_sp035325525	GTDB:g__Hyphomicrobium_B	2
GTDB:s__Hyphomicrobium_B_sp035538995	s__Hyphomicrobium_B_sp035538995	GTDB:g__Hyphomicrobium_B	1
GTDB:s__Hyphomicrobium_B_sp035547255	s__Hyphomicrobium_B_sp035547255	GTDB:g__Hyphomicrobium_B	1
GTDB:s__Hyphomicrobium_B_sp035548195	s__Hyphomicrobium_B_sp035548195	GTDB:g__Hyphomicrobium_B	2
GTDB:s__Hyphomicrobium_B_sp035572195	s__Hyphomicrobium_B_sp035572195	GTDB:g__Hyphomicrobium_B	2
GTDB:s__Hyphomicrobium_B_sp035687085	s__Hyphomicrobium_B_sp035687085	GTDB:g__Hyphomicrobium_B	1
GTDB:s__Hyphomicrobium_B_sp036560245	s__Hyphomicrobium_B_sp036560245	GTDB:g__Hyphomicrobium_B	1
GTDB:s__Hyphomicrobium_B_sp036560525	s__Hyphomicrobium_B_sp036560525	GTDB:g__Hyphomicrobium_B	2
GTDB:s__Hyphomicrobium_B_sp040509255	s__Hyphomicrobium_B_sp040509255	GTDB:g__Hyphomicrobium_B	2
GTDB:s__Hyphomicrobium_B_sp041397645	s__Hyphomicrobium_B_sp041397645	GTDB:g__Hyphomicrobium_B	4
GTDB:s__Hyphomicrobium_B_sp041659645	s__Hyphomicrobium_B_sp041659645	GTDB:g__Hyphomicrobium_B	1
GTDB:s__Hyphomicrobium_B_sp041674905	s__Hyphomicrobium_B_sp041674905	GTDB:g__Hyphomicrobium_B	1
GTDB:s__Hyphomicrobium_B_sp043718455	s__Hyphomicrobium_B_sp043718455	GTDB:g__Hyphomicrobium_B	1
GTDB:s__Hyphomicrobium_B_sp043740265	s__Hyphomicrobium_B_sp043740265	GTDB:g__Hyphomicrobium_B	1
GTDB:s__Hyphomicrobium_B_sp043746825	s__Hyphomicrobium_B_sp043746825	GTDB:g__Hyphomicrobium_B	1
GTDB:s__Hyphomicrobium_B_sp046160845	s__Hyphomicrobium_B_sp046160845	GTDB:g__Hyphomicrobium_B	1
GTDB:s__Hyphomicrobium_B_sp047600905	s__Hyphomicrobium_B_sp047600905	GTDB:g__Hyphomicrobium_B	1
GTDB:s__Hyphomicrobium_B_sp051646145	s__Hyphomicrobium_B_sp051646145	GTDB:g__Hyphomicrobium_B	1
GTDB:s__Hyphomicrobium_B_sp052114865	s__Hyphomicrobium_B_sp052114865	GTDB:g__Hyphomicrobium_B	1
GTDB:s__Hyphomicrobium_B_sp052386495	s__Hyphomicrobium_B_sp052386495	GTDB:g__Hyphomicrobium_B	1
GTDB:s__Hyphomicrobium_B_sp902712875	s__Hyphomicrobium_B_sp902712875	GTDB:g__Hyphomicrobium_B	1
GTDB:s__Hyphomicrobium_B_sp902825785	s__Hyphomicrobium_B_sp902825785	GTDB:g__Hyphomicrobium_B	1
GTDB:s__Hyphomicrobium_B_sp963732525	s__Hyphomicrobium_B_sp963732525	GTDB:g__Hyphomicrobium_B	1
GTDB:s__Hyphomicrobium_B_sp963741545	s__Hyphomicrobium_B_sp963741545	GTDB:g__Hyphomicrobium_B	1
GTDB:s__Hyphomicrobium_B_sp963764605	s__Hyphomicrobium_B_sp963764605	GTDB:g__Hyphomicrobium_B	1
GTDB:s__Hyphomicrobium_B_sp963789775	s__Hyphomicrobium_B_sp963789775	GTDB:g__Hyphomicrobium_B	1
GTDB:s__Hyphomicrobium_B_sp963819605	s__Hyphomicrobium_B_sp963819605	GTDB:g__Hyphomicrobium_B	1
GTDB:s__Hyphomicrobium_B_sp963833715	s__Hyphomicrobium_B_sp963833715	GTDB:g__Hyphomicrobium_B	1
GTDB:s__Hyphomicrobium_B_sp964470545	s__Hyphomicrobium_B_sp964470545	GTDB:g__Hyphomicrobium_B	1
GTDB:s__Hyphomicrobium_B_sp964587445	s__Hyphomicrobium_B_sp964587445	GTDB:g__Hyphomicrobium_B	1
GTDB:s__Hyphomicrobium_B_sp964651805	s__Hyphomicrobium_B_sp964651805	GTDB:g__Hyphomicrobium_B	1
GTDB:s__Hyphomicrobium_C_nitrativorans	s__Hyphomicrobium_C_nitrativorans	GTDB:g__Hyphomicrobium_C	1
GTDB:s__Hyphomicrobium_C_sp017304275	s__Hyphomicrobium_C_sp017304275	GTDB:g__Hyphomicrobium_C	1
GTDB:s__Hyphomicrobium_C_sp019744875	s__Hyphomicrobium_C_sp019744875	GTDB:g__Hyphomicrobium_C	2
GTDB:s__Hyphomicrobium_C_sp020852195	s__Hyphomicrobium_C_sp020852195	GTDB:g__Hyphomicrobium_C	1
GTDB:s__Hyphomicrobium_C_sp031157355	s__Hyphomicrobium_C_sp031157355	GTDB:g__Hyphomicrobium_C	1
GTDB:s__Hyphomicrobium_C_sp035283385	s__Hyphomicrobium_C_sp035283385	GTDB:g__Hyphomicrobium_C	1
GTDB:s__Hyphomicrobium_C_sp035445405	s__Hyphomicrobium_C_sp035445405	GTDB:g__Hyphomicrobium_C	1
GTDB:s__Hyphomicrobium_C_sp036262015	s__Hyphomicrobium_C_sp036262015	GTDB:g__Hyphomicrobium_C	1
GTDB:s__Hyphomicrobium_C_sp036780825	s__Hyphomicrobium_C_sp036780825	GTDB:g__Hyphomicrobium_C	1
GTDB:s__Hyphomicrobium_C_sp036823975	s__Hyphomicrobium_C_sp036823975	GTDB:g__Hyphomicrobium_C	1
GTDB:s__Hyphomicrobium_C_sp036833075	s__Hyphomicrobium_C_sp036833075	GTDB:g__Hyphomicrobium_C	2
GTDB:s__Hyphomicrobium_C_sp041659825	s__Hyphomicrobium_C_sp041659825	GTDB:g__Hyphomicrobium_C	1
GTDB:s__Hyphomicrobium_C_sp050179995	s__Hyphomicrobium_C_sp050179995	GTDB:g__Hyphomicrobium_C	1
GTDB:s__Hyphomicrobium_C_sp051860585	s__Hyphomicrobium_C_sp051860585	GTDB:g__Hyphomicrobium_C	1
GTDB:s__Hyphomicrobium_C_sp900117455	s__Hyphomicrobium_C_sp900117455	GTDB:g__Hyphomicrobium_C	1
GTDB:s__Hyphomicrobium_C_sp902826555	s__Hyphomicrobium_C_sp902826555	GTDB:g__Hyphomicrobium_C	1
GTDB:s__Hyphomicrobium_C_sp934555825	s__Hyphomicrobium_C_sp934555825	GTDB:g__Hyphomicrobium_C	3
GTDB:s__Hyphomicrobium_C_sp963699485	s__Hyphomicrobium_C_sp963699485	GTDB:g__Hyphomicrobium_C	1
GTDB:s__Hyphomicrobium_C_sp963716835	s__Hyphomicrobium_C_sp963716835	GTDB:g__Hyphomicrobium_C	1
GTDB:s__Hyphomicrobium_C_sp963740475	s__Hyphomicrobium_C_sp963740475	GTDB:g__Hyphomicrobium_C	1
GTDB:s__Hyphomicrobium_C_sp963821565	s__Hyphomicrobium_C_sp963821565	GTDB:g__Hyphomicrobium_C	1
GTDB:s__Hyphomicrobium_C_sp963831345	s__Hyphomicrobium_C_sp963831345	GTDB:g__Hyphomicrobium_C	1
GTDB:s__Hyphomicrobium_C_sp963840415	s__Hyphomicrobium_C_sp963840415	GTDB:g__Hyphomicrobium_C	1
GTDB:s__Hyphomicrobium_C_sp964386545	s__Hyphomicrobium_C_sp964386545	GTDB:g__Hyphomicrobium_C	1
GTDB:s__Hyphomicrobium_C_sp964508485	s__Hyphomicrobium_C_sp964508485	GTDB:g__Hyphomicrobium_C	1
GTDB:s__Hyphomicrobium_C_zavarzinii	s__Hyphomicrobium_C_zavarzinii	GTDB:g__Hyphomicrobium_C	6
GTDB:s__Hyphomonas_adhaerens	s__Hyphomonas_adhaerens	GTDB:g__Hyphomonas	7
GTDB:s__Hyphomonas_atlantica	s__Hyphomonas_atlantica	GTDB:g__Hyphomonas	44
GTDB:s__Hyphomonas_beringensis	s__Hyphomonas_beringensis	GTDB:g__Hyphomonas	1
GTDB:s__Hyphomonas_chukchiensis	s__Hyphomonas_chukchiensis	GTDB:g__Hyphomonas	2
GTDB:s__Hyphomonas_jannaschiana	s__Hyphomonas_jannaschiana	GTDB:g__Hyphomonas	3
GTDB:s__Hyphomonas_johnsonii	s__Hyphomonas_johnsonii	GTDB:g__Hyphomonas	1
GTDB:s__Hyphomonas_neptunia	s__Hyphomonas_neptunia	GTDB:g__Hyphomonas	2
GTDB:s__Hyphomonas_oceanitis	s__Hyphomonas_oceanitis	GTDB:g__Hyphomonas	3
GTDB:s__Hyphomonas_pacifica	s__Hyphomonas_pacifica	GTDB:g__Hyphomonas	3
GTDB:s__Hyphomonas_polymorpha	s__Hyphomonas_polymorpha	GTDB:g__Hyphomonas	2
GTDB:s__Hyphomonas_sediminis	s__Hyphomonas_sediminis	GTDB:g__Hyphomonas	1
GTDB:s__Hyphomonas_sp000682735	s__Hyphomonas_sp000682735	GTDB:g__Hyphomonas	3
GTDB:s__Hyphomonas_sp000682775	s__Hyphomonas_sp000682775	GTDB:g__Hyphomonas	53
GTDB:s__Hyphomonas_sp000961695	s__Hyphomonas_sp000961695	GTDB:g__Hyphomonas	2
GTDB:s__Hyphomonas_sp000961795	s__Hyphomonas_sp000961795	GTDB:g__Hyphomonas	2
GTDB:s__Hyphomonas_sp001464545	s__Hyphomonas_sp001464545	GTDB:g__Hyphomonas	3
GTDB:s__Hyphomonas_sp002282565	s__Hyphomonas_sp002282565	GTDB:g__Hyphomonas	2
GTDB:s__Hyphomonas_sp002414505	s__Hyphomonas_sp002414505	GTDB:g__Hyphomonas	5
GTDB:s__Hyphomonas_sp002695785	s__Hyphomonas_sp002695785	GTDB:g__Hyphomonas	2
GTDB:s__Hyphomonas_sp002700305	s__Hyphomonas_sp002700305	GTDB:g__Hyphomonas	5
GTDB:s__Hyphomonas_sp002841155	s__Hyphomonas_sp002841155	GTDB:g__Hyphomonas	1
GTDB:s__Hyphomonas_sp003486945	s__Hyphomonas_sp003486945	GTDB:g__Hyphomonas	2
GTDB:s__Hyphomonas_sp013791775	s__Hyphomonas_sp013791775	GTDB:g__Hyphomonas	4
GTDB:s__Hyphomonas_sp013823385	s__Hyphomonas_sp013823385	GTDB:g__Hyphomonas	1
GTDB:s__Hyphomonas_sp014763715	s__Hyphomonas_sp014763715	GTDB:g__Hyphomonas	1
GTDB:s__Hyphomonas_sp016124495	s__Hyphomonas_sp016124495	GTDB:g__Hyphomonas	2
GTDB:s__Hyphomonas_sp016125515	s__Hyphomonas_sp016125515	GTDB:g__Hyphomonas	1
GTDB:s__Hyphomonas_sp016712445	s__Hyphomonas_sp016712445	GTDB:g__Hyphomonas	1
GTDB:s__Hyphomonas_sp017792385	s__Hyphomonas_sp017792385	GTDB:g__Hyphomonas	3
GTDB:s__Hyphomonas_sp018402285	s__Hyphomonas_sp018402285	GTDB:g__Hyphomonas	1
GTDB:s__Hyphomonas_sp018827375	s__Hyphomonas_sp018827375	GTDB:g__Hyphomonas	6
GTDB:s__Hyphomonas_sp018830285	s__Hyphomonas_sp018830285	GTDB:g__Hyphomonas	1
GTDB:s__Hyphomonas_sp020425315	s__Hyphomonas_sp020425315	GTDB:g__Hyphomonas	1
GTDB:s__Hyphomonas_sp020638455	s__Hyphomonas_sp020638455	GTDB:g__Hyphomonas	5
GTDB:s__Hyphomonas_sp022844445	s__Hyphomonas_sp022844445	GTDB:g__Hyphomonas	1
GTDB:s__Hyphomonas_sp027482995	s__Hyphomonas_sp027482995	GTDB:g__Hyphomonas	1
GTDB:s__Hyphomonas_sp027485145	s__Hyphomonas_sp027485145	GTDB:g__Hyphomonas	1
GTDB:s__Hyphomonas_sp033851975	s__Hyphomonas_sp033851975	GTDB:g__Hyphomonas	1
GTDB:s__Hyphomonas_sp036804125	s__Hyphomonas_sp036804125	GTDB:g__Hyphomonas	2
GTDB:s__Hyphomonas_sp036964145	s__Hyphomonas_sp036964145	GTDB:g__Hyphomonas	9
GTDB:s__Hyphomonas_sp037969335	s__Hyphomonas_sp037969335	GTDB:g__Hyphomonas	1
GTDB:s__Hyphomonas_sp038249555	s__Hyphomonas_sp038249555	GTDB:g__Hyphomonas	1
GTDB:s__Hyphomonas_sp038251755	s__Hyphomonas_sp038251755	GTDB:g__Hyphomonas	1
GTDB:s__Hyphomonas_sp040216775	s__Hyphomonas_sp040216775	GTDB:g__Hyphomonas	1
GTDB:s__Hyphomonas_sp040223555	s__Hyphomonas_sp040223555	GTDB:g__Hyphomonas	1
GTDB:s__Hyphomonas_sp040226305	s__Hyphomonas_sp040226305	GTDB:g__Hyphomonas	4
GTDB:s__Hyphomonas_sp040882205	s__Hyphomonas_sp040882205	GTDB:g__Hyphomonas	1
GTDB:s__Hyphomonas_sp041398365	s__Hyphomonas_sp041398365	GTDB:g__Hyphomonas	3
GTDB:s__Hyphomonas_sp041398385	s__Hyphomonas_sp041398385	GTDB:g__Hyphomonas	2
GTDB:s__Hyphomonas_sp041398445	s__Hyphomonas_sp041398445	GTDB:g__Hyphomonas	1
GTDB:s__Hyphomonas_sp041398465	s__Hyphomonas_sp041398465	GTDB:g__Hyphomonas	1
GTDB:s__Hyphomonas_sp041689225	s__Hyphomonas_sp041689225	GTDB:g__Hyphomonas	3
GTDB:s__Hyphomonas_sp041739025	s__Hyphomonas_sp041739025	GTDB:g__Hyphomonas	2
GTDB:s__Hyphomonas_sp041741055	s__Hyphomonas_sp041741055	GTDB:g__Hyphomonas	1
GTDB:s__Hyphomonas_sp041741315	s__Hyphomonas_sp041741315	GTDB:g__Hyphomonas	1
GTDB:s__Hyphomonas_sp041744615	s__Hyphomonas_sp041744615	GTDB:g__Hyphomonas	1
GTDB:s__Hyphomonas_sp041744775	s__Hyphomonas_sp041744775	GTDB:g__Hyphomonas	1
GTDB:s__Hyphomonas_sp041752715	s__Hyphomonas_sp041752715	GTDB:g__Hyphomonas	1
GTDB:s__Hyphomonas_sp046289305	s__Hyphomonas_sp046289305	GTDB:g__Hyphomonas	1
GTDB:s__Hyphomonas_sp046291585	s__Hyphomonas_sp046291585	GTDB:g__Hyphomonas	1
GTDB:s__Hyphomonas_sp046293935	s__Hyphomonas_sp046293935	GTDB:g__Hyphomonas	2
GTDB:s__Hyphomonas_sp046293975	s__Hyphomonas_sp046293975	GTDB:g__Hyphomonas	1
GTDB:s__Hyphomonas_sp046296675	s__Hyphomonas_sp046296675	GTDB:g__Hyphomonas	1
GTDB:s__Hyphomonas_sp046313735	s__Hyphomonas_sp046313735	GTDB:g__Hyphomonas	1
GTDB:s__Hyphomonas_sp046313975	s__Hyphomonas_sp046313975	GTDB:g__Hyphomonas	1
GTDB:s__Hyphomonas_sp050269995	s__Hyphomonas_sp050269995	GTDB:g__Hyphomonas	2
GTDB:s__Hyphomonas_sp050633385	s__Hyphomonas_sp050633385	GTDB:g__Hyphomonas	1
GTDB:s__Hyphomonas_sp913057945	s__Hyphomonas_sp913057945	GTDB:g__Hyphomonas	2
GTDB:s__Hyphomonas_sp937881755	s__Hyphomonas_sp937881755	GTDB:g__Hyphomonas	1
GTDB:s__Hyphomonas_sp945888325	s__Hyphomonas_sp945888325	GTDB:g__Hyphomonas	1
GTDB:s__Hyphomonas_sp945913285	s__Hyphomonas_sp945913285	GTDB:g__Hyphomonas	2
GTDB:s__Hyphomonas_sp963677035	s__Hyphomonas_sp963677035	GTDB:g__Hyphomonas	2
GTDB:s__Hyphomonas_sp963678195	s__Hyphomonas_sp963678195	GTDB:g__Hyphomonas	1
GTDB:s__Hyphomonas_sp963678875	s__Hyphomonas_sp963678875	GTDB:g__Hyphomonas	1
GTDB:s__Hyphomonas_sp963973995	s__Hyphomonas_sp963973995	GTDB:g__Hyphomonas	1
GTDB:s__Hyphomonas_sp964409375	s__Hyphomonas_sp964409375	GTDB:g__Hyphomonas	1
GTDB:s__Hyphomonas_sp964419865	s__Hyphomonas_sp964419865	GTDB:g__Hyphomonas	1
GTDB:s__Hyphomonas_sp964538945	s__Hyphomonas_sp964538945	GTDB:g__Hyphomonas	2
GTDB:s__Hyphomonas_sp964643405	s__Hyphomonas_sp964643405	GTDB:g__Hyphomonas	1
GTDB:s__Hyphomonas_sp964644385	s__Hyphomonas_sp964644385	GTDB:g__Hyphomonas	1
GTDB:s__Hypnocyclicus_sp020063625	s__Hypnocyclicus_sp020063625	GTDB:g__Hypnocyclicus	2
GTDB:s__Hypnocyclicus_thermotrophus	s__Hypnocyclicus_thermotrophus	GTDB:g__Hypnocyclicus	1
GTDB:s__ID1734_sp007489285	s__ID1734_sp007489285	GTDB:g__ID1734	1
GTDB:s__IDS-8_sp035304285	s__IDS-8_sp035304285	GTDB:g__IDS-8	1
GTDB:s__IDS-8_sp035304345	s__IDS-8_sp035304345	GTDB:g__IDS-8	1
GTDB:s__IDS-8_sp035698445	s__IDS-8_sp035698445	GTDB:g__IDS-8	1
GTDB:s__IDS-8_sp036259375	s__IDS-8_sp036259375	GTDB:g__IDS-8	1
GTDB:s__IDS-8_sp036381215	s__IDS-8_sp036381215	GTDB:g__IDS-8	1
GTDB:s__IDS-8_sp040879925	s__IDS-8_sp040879925	GTDB:g__IDS-8	1
GTDB:s__IDS-8_sp040902105	s__IDS-8_sp040902105	GTDB:g__IDS-8	1
GTDB:s__IDS-8_sp040904985	s__IDS-8_sp040904985	GTDB:g__IDS-8	1
GTDB:s__IDS-8_sp041746375	s__IDS-8_sp041746375	GTDB:g__IDS-8	1
GTDB:s__IDS-8_sp050738315	s__IDS-8_sp050738315	GTDB:g__IDS-8	1
GTDB:s__IDS-8_sp964424805	s__IDS-8_sp964424805	GTDB:g__IDS-8	1
GTDB:s__IDS-8_sp964452235	s__IDS-8_sp964452235	GTDB:g__IDS-8	1
GTDB:s__IDS-8_sp964491485	s__IDS-8_sp964491485	GTDB:g__IDS-8	1
GTDB:s__IDS-8_sp964605635	s__IDS-8_sp964605635	GTDB:g__IDS-8	1
GTDB:s__IDS-8_sp964607425	s__IDS-8_sp964607425	GTDB:g__IDS-8	1
GTDB:s__IDS-8_sp964611535	s__IDS-8_sp964611535	GTDB:g__IDS-8	1
GTDB:s__IDS-8_sp965651325	s__IDS-8_sp965651325	GTDB:g__IDS-8	2
GTDB:s__IGN16_sp013112585	s__IGN16_sp013112585	GTDB:g__IGN16	2
GTDB:s__IGN2_sp013042995	s__IGN2_sp013042995	GTDB:g__IGN2	5
GTDB:s__IGN2_sp013285405	s__IGN2_sp013285405	GTDB:g__IGN2	16
GTDB:s__IGN2_sp014860115	s__IGN2_sp014860115	GTDB:g__IGN2	1
GTDB:s__IGN2_sp016716565	s__IGN2_sp016716565	GTDB:g__IGN2	1
GTDB:s__IGN2_sp025449775	s__IGN2_sp025449775	GTDB:g__IGN2	1
GTDB:s__IGN2_sp025455085	s__IGN2_sp025455085	GTDB:g__IGN2	3
GTDB:s__IGN2_sp026193755	s__IGN2_sp026193755	GTDB:g__IGN2	2
GTDB:s__IGN2_sp034522695	s__IGN2_sp034522695	GTDB:g__IGN2	1
GTDB:s__IGN2_sp035478175	s__IGN2_sp035478175	GTDB:g__IGN2	1
GTDB:s__IGN2_sp037388405	s__IGN2_sp037388405	GTDB:g__IGN2	1
GTDB:s__IGN2_sp049667415	s__IGN2_sp049667415	GTDB:g__IGN2	1
GTDB:s__IGN2_sp963698155	s__IGN2_sp963698155	GTDB:g__IGN2	1
GTDB:s__IGN2_sp963698525	s__IGN2_sp963698525	GTDB:g__IGN2	1
GTDB:s__IGN2_sp963699475	s__IGN2_sp963699475	GTDB:g__IGN2	1
GTDB:s__IGN2_sp963739915	s__IGN2_sp963739915	GTDB:g__IGN2	1
GTDB:s__IGN2_sp963745185	s__IGN2_sp963745185	GTDB:g__IGN2	1
GTDB:s__IGN2_sp963768365	s__IGN2_sp963768365	GTDB:g__IGN2	1
GTDB:s__IGN2_sp963790385	s__IGN2_sp963790385	GTDB:g__IGN2	1
GTDB:s__IGN2_sp963802005	s__IGN2_sp963802005	GTDB:g__IGN2	1
GTDB:s__IGN2_sp964559565	s__IGN2_sp964559565	GTDB:g__IGN2	1
GTDB:s__IGN2_sp964639955	s__IGN2_sp964639955	GTDB:g__IGN2	1
GTDB:s__IGN2_sp965365225	s__IGN2_sp965365225	GTDB:g__IGN2	1
GTDB:s__IGN3_sp002050295	s__IGN3_sp002050295	GTDB:g__IGN3	8
GTDB:s__IGN3_sp003538625	s__IGN3_sp003538625	GTDB:g__IGN3	1
GTDB:s__IGN3_sp016707115	s__IGN3_sp016707115	GTDB:g__IGN3	2
GTDB:s__IGN3_sp016707585	s__IGN3_sp016707585	GTDB:g__IGN3	2
GTDB:s__IGN3_sp016709765	s__IGN3_sp016709765	GTDB:g__IGN3	1
GTDB:s__IGN3_sp018059515	s__IGN3_sp018059515	GTDB:g__IGN3	8
GTDB:s__IGN3_sp020722045	s__IGN3_sp020722045	GTDB:g__IGN3	3
GTDB:s__IGN3_sp032027145	s__IGN3_sp032027145	GTDB:g__IGN3	1
GTDB:s__IGN3_sp034005315	s__IGN3_sp034005315	GTDB:g__IGN3	2
GTDB:s__IGN3_sp036170275	s__IGN3_sp036170275	GTDB:g__IGN3	1
GTDB:s__IGN3_sp036379435	s__IGN3_sp036379435	GTDB:g__IGN3	1
GTDB:s__IGN3_sp036796535	s__IGN3_sp036796535	GTDB:g__IGN3	2
GTDB:s__IGN3_sp037444745	s__IGN3_sp037444745	GTDB:g__IGN3	1
GTDB:s__IGN3_sp038214015	s__IGN3_sp038214015	GTDB:g__IGN3	1
GTDB:s__IGN3_sp039931535	s__IGN3_sp039931535	GTDB:g__IGN3	1
GTDB:s__IGN3_sp041738675	s__IGN3_sp041738675	GTDB:g__IGN3	1
GTDB:s__IGN3_sp044227615	s__IGN3_sp044227615	GTDB:g__IGN3	2
GTDB:s__IGN3_sp049291095	s__IGN3_sp049291095	GTDB:g__IGN3	1
GTDB:s__IGN3_sp049294175	s__IGN3_sp049294175	GTDB:g__IGN3	1
GTDB:s__IGN3_sp900696555	s__IGN3_sp900696555	GTDB:g__IGN3	19
GTDB:s__IGN3_sp937858935	s__IGN3_sp937858935	GTDB:g__IGN3	1
GTDB:s__IGN3_sp963698205	s__IGN3_sp963698205	GTDB:g__IGN3	1
GTDB:s__IGN3_sp963704275	s__IGN3_sp963704275	GTDB:g__IGN3	1
GTDB:s__IGN3_sp963706055	s__IGN3_sp963706055	GTDB:g__IGN3	1
GTDB:s__IGN3_sp963714775	s__IGN3_sp963714775	GTDB:g__IGN3	1
GTDB:s__IGN3_sp963809415	s__IGN3_sp963809415	GTDB:g__IGN3	1
GTDB:s__IGN3_sp963812305	s__IGN3_sp963812305	GTDB:g__IGN3	1
GTDB:s__IGN3_sp964434675	s__IGN3_sp964434675	GTDB:g__IGN3	1
GTDB:s__IGN3_sp964436775	s__IGN3_sp964436775	GTDB:g__IGN3	1
GTDB:s__IGN3_sp964499095	s__IGN3_sp964499095	GTDB:g__IGN3	1
GTDB:s__IGN3_sp964522885	s__IGN3_sp964522885	GTDB:g__IGN3	1
GTDB:s__IGN3_sp964570375	s__IGN3_sp964570375	GTDB:g__IGN3	1
GTDB:s__IGN3_sp964580755	s__IGN3_sp964580755	GTDB:g__IGN3	1
GTDB:s__IGN3_sp964592055	s__IGN3_sp964592055	GTDB:g__IGN3	1
GTDB:s__IH12_sp017792365	s__IH12_sp017792365	GTDB:g__IH12	4
GTDB:s__IH12_sp041987265	s__IH12_sp041987265	GTDB:g__IH12	1
GTDB:s__IH3_sp017794705	s__IH3_sp017794705	GTDB:g__IH3	1
GTDB:s__IIICB1_sp010672865	s__IIICB1_sp010672865	GTDB:g__IIICB1	4
GTDB:s__IIICB1_sp035968095	s__IIICB1_sp035968095	GTDB:g__IIICB1	2
GTDB:s__IM2453_sp019693215	s__IM2453_sp019693215	GTDB:g__IM2453	1
GTDB:s__IMC4_sp001742785	s__IMC4_sp001742785	GTDB:g__IMC4	2
GTDB:s__IMCC2047_sp001593685	s__IMCC2047_sp001593685	GTDB:g__IMCC2047	1
GTDB:s__IMCC2047_sp036960805	s__IMCC2047_sp036960805	GTDB:g__IMCC2047	1
GTDB:s__IMCC2047_sp041395865	s__IMCC2047_sp041395865	GTDB:g__IMCC2047	1
GTDB:s__IMCC2047_sp942492345	s__IMCC2047_sp942492345	GTDB:g__IMCC2047	1
GTDB:s__IMCC26077_sp002284915	s__IMCC26077_sp002284915	GTDB:g__IMCC26077	2
GTDB:s__IMCC26077_sp005787645	s__IMCC26077_sp005787645	GTDB:g__IMCC26077	1
GTDB:s__IMCC26077_sp009921625	s__IMCC26077_sp009921625	GTDB:g__IMCC26077	1
GTDB:s__IMCC26077_sp016870715	s__IMCC26077_sp016870715	GTDB:g__IMCC26077	2
GTDB:s__IMCC26077_sp036804325	s__IMCC26077_sp036804325	GTDB:g__IMCC26077	1
GTDB:s__IMCC26077_sp041165945	s__IMCC26077_sp041165945	GTDB:g__IMCC26077	2
GTDB:s__IMCC26077_sp041178105	s__IMCC26077_sp041178105	GTDB:g__IMCC26077	4
GTDB:s__IMCC26077_sp044344975	s__IMCC26077_sp044344975	GTDB:g__IMCC26077	1
GTDB:s__IMCC26077_sp945860275	s__IMCC26077_sp945860275	GTDB:g__IMCC26077	4
GTDB:s__IMCC26077_sp964418325	s__IMCC26077_sp964418325	GTDB:g__IMCC26077	1
GTDB:s__IMCC26077_sp964490435	s__IMCC26077_sp964490435	GTDB:g__IMCC26077	1
GTDB:s__IMCC26077_sp964561165	s__IMCC26077_sp964561165	GTDB:g__IMCC26077	1
GTDB:s__IMCC26077_sp964586805	s__IMCC26077_sp964586805	GTDB:g__IMCC26077	1
GTDB:s__IMCC26077_sp964653345	s__IMCC26077_sp964653345	GTDB:g__IMCC26077	1
GTDB:s__IMCC26134_A_sp000972765	s__IMCC26134_A_sp000972765	GTDB:g__IMCC26134_A	9
GTDB:s__IMCC26134_A_sp010027235	s__IMCC26134_A_sp010027235	GTDB:g__IMCC26134_A	1
GTDB:s__IMCC26134_A_sp025457685	s__IMCC26134_A_sp025457685	GTDB:g__IMCC26134_A	1
GTDB:s__IMCC26134_A_sp026398135	s__IMCC26134_A_sp026398135	GTDB:g__IMCC26134_A	1
GTDB:s__IMCC26134_A_sp027482505	s__IMCC26134_A_sp027482505	GTDB:g__IMCC26134_A	1
