strain_id	taxon_ids
kgmicrobe.strain:KCC-A-0086	NCBITaxon:1954
kgmicrobe.strain:KCC-A-0089	NCBITaxon:1048339
kgmicrobe.strain:KCC-A-0090	NCBITaxon:53371
kgmicrobe.strain:KCC-A-0091	NCBITaxon:53372
kgmicrobe.strain:KCC-A-0092	NCBITaxon:28887
kgmicrobe.strain:KCC-A-0093	NCBITaxon:58119
kgmicrobe.strain:KCC-A-0096	NCBITaxon:471852
kgmicrobe.strain:KCC-A-0097	NCBITaxon:710696
kgmicrobe.strain:KCC-A-0098	NCBITaxon:40988
kgmicrobe.strain:KCC-A-0099	NCBITaxon:28042
kgmicrobe.strain:KCC-A-0100	NCBITaxon:68238
kgmicrobe.strain:KCC-A-0101	NCBITaxon:66371
kgmicrobe.strain:KCC-A-0103	NCBITaxon:68259
kgmicrobe.strain:KCC-A-0104	NCBITaxon:1972
kgmicrobe.strain:KCC-A-0106	NCBITaxon:46187
kgmicrobe.strain:KCC-A-0108	NCBITaxon:33879
kgmicrobe.strain:KCC-A-0109	NCBITaxon:46172
kgmicrobe.strain:KCC-A-0110	NCBITaxon:147065
kgmicrobe.strain:KCC-A-0111	NCBITaxon:147065
kgmicrobe.strain:KCC-A-0112	NCBITaxon:58110
kgmicrobe.strain:KCC-A-0114	NCBITaxon:35764
kgmicrobe.strain:KCC-A-0115	NCBITaxon:35765
kgmicrobe.strain:KCC-A-0116	NCBITaxon:2932830
kgmicrobe.strain:KCC-A-0120	NCBITaxon:40988
kgmicrobe.strain:KCC-A-0121	NCBITaxon:1866
kgmicrobe.strain:KCC-A-0122	NCBITaxon:1869
kgmicrobe.strain:KCC-A-0125	NCBITaxon:47864
kgmicrobe.strain:KCC-A-0126	NCBITaxon:1876
kgmicrobe.strain:KCC-A-0129	NCBITaxon:1876
kgmicrobe.strain:KCC-A-0131	NCBITaxon:83378
kgmicrobe.strain:KCC-A-0133	NCBITaxon:145854
kgmicrobe.strain:KCC-A-0134	NCBITaxon:1996
kgmicrobe.strain:KCC-A-0135	NCBITaxon:37482
kgmicrobe.strain:KCC-A-0136	NCBITaxon:721033
kgmicrobe.strain:KCC-A-0139	NCBITaxon:47853
kgmicrobe.strain:KCC-A-0142	NCBITaxon:76022
kgmicrobe.strain:KCC-A-0143	NCBITaxon:37484
kgmicrobe.strain:KCC-A-0144	NCBITaxon:46177
kgmicrobe.strain:KCC-A-0145	NCBITaxon:103837
kgmicrobe.strain:KCC-A-0146	NCBITaxon:79912
kgmicrobe.strain:KCC-A-0147	NCBITaxon:46165
kgmicrobe.strain:KCC-A-0149	NCBITaxon:46175
kgmicrobe.strain:KCC-A-0151	NCBITaxon:37483
kgmicrobe.strain:KCC-A-0153	NCBITaxon:1296565
kgmicrobe.strain:KCC-A-0154	NCBITaxon:1523247
kgmicrobe.strain:KCC-A-0155	NCBITaxon:1523248
kgmicrobe.strain:KCC-A-0158	NCBITaxon:66373
kgmicrobe.strain:KCC-A-0161	NCBITaxon:2026
kgmicrobe.strain:KCC-A-0162	NCBITaxon:2026
kgmicrobe.strain:KCC-A-0163	NCBITaxon:67263
kgmicrobe.strain:KCC-A-0164	NCBITaxon:1242247
kgmicrobe.strain:KCC-A-0165	NCBITaxon:113567
kgmicrobe.strain:KCC-A-0166	NCBITaxon:35762
kgmicrobe.strain:KCC-A-0167	NCBITaxon:1999
kgmicrobe.strain:KCC-A-0168	NCBITaxon:47853
kgmicrobe.strain:KCC-A-0169	NCBITaxon:53522
kgmicrobe.strain:KCC-A-0170	NCBITaxon:1837
kgmicrobe.strain:KCC-A-0171	NCBITaxon:1075090
kgmicrobe.strain:KCC-A-0172	NCBITaxon:1951
kgmicrobe.strain:KCC-A-0173	NCBITaxon:1871
kgmicrobe.strain:KCC-A-0175	NCBITaxon:47856
kgmicrobe.strain:KCC-A-0176	NCBITaxon:1951
kgmicrobe.strain:KCC-A-0177	NCBITaxon:1054860
kgmicrobe.strain:KCC-A-0178	NCBITaxon:1951
kgmicrobe.strain:KCC-A-0180	NCBITaxon:2026
kgmicrobe.strain:KCC-A-0184	NCBITaxon:47485
kgmicrobe.strain:KCC-A-0186	NCBITaxon:1120949
kgmicrobe.strain:KCC-A-0188	NCBITaxon:47866
kgmicrobe.strain:KCC-A-0193	NCBITaxon:43354
kgmicrobe.strain:KCC-A-0194	NCBITaxon:113571
kgmicrobe.strain:KCC-A-0195	NCBITaxon:56438
kgmicrobe.strain:KCC-A-0196	NCBITaxon:52695
kgmicrobe.strain:KCC-A-0198	NCBITaxon:526226
kgmicrobe.strain:KCC-A-0202	NCBITaxon:1219024
kgmicrobe.strain:KCC-A-0203	NCBITaxon:1219023
kgmicrobe.strain:KCC-A-0204	NCBITaxon:1077975
kgmicrobe.strain:KCC-A-0205	NCBITaxon:1219025
kgmicrobe.strain:KCC-A-0221	NCBITaxon:1877
kgmicrobe.strain:KCC-A-0222	NCBITaxon:132474
kgmicrobe.strain:KCC-A-0223	NCBITaxon:194249
kgmicrobe.strain:KCC-A-0224	NCBITaxon:1210100
kgmicrobe.strain:KCC-A-0225	NCBITaxon:446462
kgmicrobe.strain:KCC-A-0226	NCBITaxon:42777
kgmicrobe.strain:KCC-A-0228	NCBITaxon:1089453
kgmicrobe.strain:KCC-A-0230	NCBITaxon:1306174
kgmicrobe.strain:KCC-A-0232	NCBITaxon:644283
kgmicrobe.strain:KCC-A-0234	NCBITaxon:46180
kgmicrobe.strain:KCC-A-0235	NCBITaxon:52697
kgmicrobe.strain:KCC-A-0236	NCBITaxon:1463979
kgmicrobe.strain:KCC-A-0241	NCBITaxon:134849
kgmicrobe.strain:KCC-A-0242	NCBITaxon:1871
kgmicrobe.strain:KCC-A-0243	NCBITaxon:1871
kgmicrobe.strain:KCC-A-0244	NCBITaxon:1871
kgmicrobe.strain:KCC-A-0246	NCBITaxon:56428
kgmicrobe.strain:KCC-A-0247	NCBITaxon:113561
kgmicrobe.strain:KCC-A-0248	NCBITaxon:69485
kgmicrobe.strain:KCC-A-0250	NCBITaxon:69484
kgmicrobe.strain:KCC-A-0251	NCBITaxon:1871
kgmicrobe.strain:KCC-A-0252	NCBITaxon:457423
kgmicrobe.strain:KCC-A-0255	NCBITaxon:1876
kgmicrobe.strain:KCC-A-0256	NCBITaxon:47855
kgmicrobe.strain:KCC-A-0257	NCBITaxon:47857
kgmicrobe.strain:KCC-A-0258	NCBITaxon:1876
kgmicrobe.strain:KCC-A-0259	NCBITaxon:47860
kgmicrobe.strain:KCC-A-0265	NCBITaxon:1876
kgmicrobe.strain:KCC-A-0267	NCBITaxon:1881
kgmicrobe.strain:KCC-A-0270	NCBITaxon:1844
kgmicrobe.strain:KCC-A-0272	NCBITaxon:53361
kgmicrobe.strain:KCC-A-0273	NCBITaxon:543527
kgmicrobe.strain:KCC-A-0275	NCBITaxon:1238180
kgmicrobe.strain:KCC-A-0277	NCBITaxon:113564
kgmicrobe.strain:KCC-A-0278	NCBITaxon:1089546
kgmicrobe.strain:KCC-A-0281	NCBITaxon:46188
kgmicrobe.strain:KCC-A-0283	NCBITaxon:46174
kgmicrobe.strain:KCC-A-0284	NCBITaxon:46162
kgmicrobe.strain:KCC-A-0285	NCBITaxon:46162
kgmicrobe.strain:KCC-A-0286	NCBITaxon:46182
kgmicrobe.strain:KCC-A-0287	NCBITaxon:1220564
kgmicrobe.strain:KCC-A-0288	NCBITaxon:37330
kgmicrobe.strain:KCC-A-0291	NCBITaxon:47482
kgmicrobe.strain:KCC-A-0296	NCBITaxon:103732
kgmicrobe.strain:KCC-A-0301	NCBITaxon:66369
kgmicrobe.strain:KCC-A-0302	NCBITaxon:66376
kgmicrobe.strain:KCC-A-0304	NCBITaxon:2066
kgmicrobe.strain:KCC-A-0307	NCBITaxon:53362
kgmicrobe.strain:KCC-A-0309	NCBITaxon:1120937
kgmicrobe.strain:KCC-A-0310	NCBITaxon:47875
kgmicrobe.strain:KCC-A-0312	NCBITaxon:2024
kgmicrobe.strain:KCC-A-0315	NCBITaxon:1852
kgmicrobe.strain:KCC-A-0321	NCBITaxon:46173
kgmicrobe.strain:KCC-A-0323	NCBITaxon:46179
kgmicrobe.strain:KCC-A-0324	NCBITaxon:46181
kgmicrobe.strain:KCC-A-0325	NCBITaxon:115336
kgmicrobe.strain:KCC-A-0327	NCBITaxon:47858
kgmicrobe.strain:KCC-A-0331	NCBITaxon:78510
kgmicrobe.strain:KCC-A-0332	NCBITaxon:1220553
kgmicrobe.strain:KCC-A-0334	NCBITaxon:1844
kgmicrobe.strain:KCC-A-0336	NCBITaxon:1245475
kgmicrobe.strain:KCC-A-109	NCBITaxon:46172
kgmicrobe.strain:KCC-A-280	NCBITaxon:1871
kgmicrobe.strain:KCC-S-0002	NCBITaxon:97398
kgmicrobe.strain:KCC-S-0003	NCBITaxon:1886
kgmicrobe.strain:KCC-S-0004	NCBITaxon:1887
kgmicrobe.strain:KCC-S-0015	NCBITaxon:67351
kgmicrobe.strain:KCC-S-0020	NCBITaxon:1886
kgmicrobe.strain:KCC-S-0026	NCBITaxon:405948
kgmicrobe.strain:KCC-S-0030	NCBITaxon:1931
kgmicrobe.strain:KCC-S-0031	NCBITaxon:1886
kgmicrobe.strain:KCC-S-0032	NCBITaxon:67297
kgmicrobe.strain:KCC-S-0035	NCBITaxon:52258
kgmicrobe.strain:KCC-S-0041	NCBITaxon:29306
kgmicrobe.strain:KCC-S-0042	NCBITaxon:1909
kgmicrobe.strain:KCC-S-0043	NCBITaxon:1909
kgmicrobe.strain:KCC-S-0046	NCBITaxon:67263
kgmicrobe.strain:KCC-S-0047	NCBITaxon:1911
kgmicrobe.strain:KCC-S-0053	NCBITaxon:285578
kgmicrobe.strain:KCC-S-0056	NCBITaxon:66421
kgmicrobe.strain:KCC-S-0058	NCBITaxon:1919
kgmicrobe.strain:KCC-S-0060	NCBITaxon:68180
kgmicrobe.strain:KCC-S-0064	NCBITaxon:28894
kgmicrobe.strain:KCC-S-0066	NCBITaxon:47716
kgmicrobe.strain:KCC-S-0067	NCBITaxon:47716
kgmicrobe.strain:KCC-S-0070	NCBITaxon:1923
kgmicrobe.strain:KCC-S-0074	NCBITaxon:1928
kgmicrobe.strain:KCC-S-0079	NCBITaxon:1931
kgmicrobe.strain:KCC-S-0080	NCBITaxon:132249
kgmicrobe.strain:KCC-S-0082	NCBITaxon:68040
kgmicrobe.strain:KCC-S-0084	NCBITaxon:1930
kgmicrobe.strain:KCC-S-0095	NCBITaxon:51201
kgmicrobe.strain:KCC-S-0098	NCBITaxon:66424
kgmicrobe.strain:KCC-S-0101	NCBITaxon:67304
kgmicrobe.strain:KCC-S-0102	NCBITaxon:67304
kgmicrobe.strain:KCC-S-0103	NCBITaxon:66429
kgmicrobe.strain:KCC-S-0118	NCBITaxon:1931
kgmicrobe.strain:KCC-S-0119	NCBITaxon:42236
kgmicrobe.strain:KCC-S-0120	NCBITaxon:1931
kgmicrobe.strain:KCC-S-0123	NCBITaxon:1931
kgmicrobe.strain:KCC-S-0126	NCBITaxon:58344
kgmicrobe.strain:KCC-S-0130	NCBITaxon:1931
kgmicrobe.strain:KCC-S-0131	NCBITaxon:1931
kgmicrobe.strain:KCC-S-0134	NCBITaxon:2075
kgmicrobe.strain:KCC-S-0135	NCBITaxon:58341
kgmicrobe.strain:KCC-S-0136	NCBITaxon:53448
kgmicrobe.strain:KCC-S-0144	NCBITaxon:67293
kgmicrobe.strain:KCC-S-0152	NCBITaxon:53446
kgmicrobe.strain:KCC-S-0153	NCBITaxon:55404
kgmicrobe.strain:KCC-S-0154	NCBITaxon:1906
kgmicrobe.strain:KCC-S-0156	NCBITaxon:67352
kgmicrobe.strain:KCC-S-0158	NCBITaxon:1931
kgmicrobe.strain:KCC-S-0159	NCBITaxon:1931
kgmicrobe.strain:KCC-S-0163	NCBITaxon:1963
kgmicrobe.strain:KCC-S-0166	NCBITaxon:1650571
kgmicrobe.strain:KCC-S-0168	NCBITaxon:1223523
kgmicrobe.strain:KCC-S-0170	NCBITaxon:67265
kgmicrobe.strain:KCC-S-0172	NCBITaxon:67305
kgmicrobe.strain:KCC-S-0177	NCBITaxon:1888
kgmicrobe.strain:KCC-S-0179	NCBITaxon:68286
kgmicrobe.strain:KCC-S-0180	NCBITaxon:516370
kgmicrobe.strain:KCC-S-0181	NCBITaxon:2893586
kgmicrobe.strain:KCC-S-0185	NCBITaxon:1898
kgmicrobe.strain:KCC-S-0188	NCBITaxon:68228
kgmicrobe.strain:KCC-S-0189	NCBITaxon:58346
kgmicrobe.strain:KCC-S-0192	NCBITaxon:67345
kgmicrobe.strain:KCC-S-0193	NCBITaxon:47762
kgmicrobe.strain:KCC-S-0196	NCBITaxon:53445
kgmicrobe.strain:KCC-S-0200	NCBITaxon:1943
kgmicrobe.strain:KCC-S-0203	NCBITaxon:46163
kgmicrobe.strain:KCC-S-0205	NCBITaxon:67260
kgmicrobe.strain:KCC-S-0208	NCBITaxon:1946
kgmicrobe.strain:KCC-S-0211	NCBITaxon:1931
kgmicrobe.strain:KCC-S-0214	NCBITaxon:1931
kgmicrobe.strain:KCC-S-0215	NCBITaxon:67384
kgmicrobe.strain:KCC-S-0221	NCBITaxon:173862
kgmicrobe.strain:KCC-S-0229	NCBITaxon:67274
kgmicrobe.strain:KCC-S-0235	NCBITaxon:1125971
kgmicrobe.strain:KCC-S-0236	NCBITaxon:67342
kgmicrobe.strain:KCC-S-0240	NCBITaxon:1934
kgmicrobe.strain:KCC-S-0244	NCBITaxon:42236
kgmicrobe.strain:KCC-S-0251	NCBITaxon:193462
kgmicrobe.strain:KCC-S-0257	NCBITaxon:1931
kgmicrobe.strain:KCC-S-0266	NCBITaxon:67257
kgmicrobe.strain:KCC-S-0272	NCBITaxon:66424
kgmicrobe.strain:KCC-S-0275	NCBITaxon:1898
kgmicrobe.strain:KCC-S-0279	NCBITaxon:284029
kgmicrobe.strain:KCC-S-0281	NCBITaxon:1931
kgmicrobe.strain:KCC-S-0285	NCBITaxon:1931
kgmicrobe.strain:KCC-S-0286	NCBITaxon:1903
kgmicrobe.strain:KCC-S-0287	NCBITaxon:1915
kgmicrobe.strain:KCC-S-0288	NCBITaxon:68249
kgmicrobe.strain:KCC-S-0295	NCBITaxon:68277
kgmicrobe.strain:KCC-S-0303	NCBITaxon:67373
kgmicrobe.strain:KCC-S-0305	NCBITaxon:66424
kgmicrobe.strain:KCC-S-0306	NCBITaxon:1931
kgmicrobe.strain:KCC-S-0307	NCBITaxon:55404
kgmicrobe.strain:KCC-S-0316	NCBITaxon:66882
kgmicrobe.strain:KCC-S-0325	NCBITaxon:249582
kgmicrobe.strain:KCC-S-0327	NCBITaxon:33898
kgmicrobe.strain:KCC-S-0334	NCBITaxon:33902
kgmicrobe.strain:KCC-S-0335	NCBITaxon:66904
kgmicrobe.strain:KCC-S-0339	NCBITaxon:1884
kgmicrobe.strain:KCC-S-0341	NCBITaxon:1931
kgmicrobe.strain:KCC-S-0343	NCBITaxon:66867
kgmicrobe.strain:KCC-S-0348	NCBITaxon:2074
kgmicrobe.strain:KCC-S-0352	NCBITaxon:1898
kgmicrobe.strain:KCC-S-0368	NCBITaxon:53447
kgmicrobe.strain:KCC-S-0369	NCBITaxon:66887
kgmicrobe.strain:KCC-S-0370	NCBITaxon:55404
kgmicrobe.strain:KCC-S-0374	NCBITaxon:1931
kgmicrobe.strain:KCC-S-0375	NCBITaxon:66892
kgmicrobe.strain:KCC-S-0376	NCBITaxon:285446
kgmicrobe.strain:KCC-S-0377	NCBITaxon:1907
kgmicrobe.strain:KCC-S-0379	NCBITaxon:66893
kgmicrobe.strain:KCC-S-0380	NCBITaxon:66894
kgmicrobe.strain:KCC-S-0400	NCBITaxon:67332
kgmicrobe.strain:KCC-S-0402	NCBITaxon:47716
kgmicrobe.strain:KCC-S-0403	NCBITaxon:28893
kgmicrobe.strain:KCC-S-0405	NCBITaxon:67350
kgmicrobe.strain:KCC-S-0411	NCBITaxon:67358
kgmicrobe.strain:KCC-S-0415	NCBITaxon:67362
kgmicrobe.strain:KCC-S-0421	NCBITaxon:67369
kgmicrobe.strain:KCC-S-0423	NCBITaxon:1935
kgmicrobe.strain:KCC-S-0430	NCBITaxon:1912
kgmicrobe.strain:KCC-S-0434	NCBITaxon:1894
kgmicrobe.strain:KCC-S-0447	NCBITaxon:67266
kgmicrobe.strain:KCC-S-0451	NCBITaxon:67257
kgmicrobe.strain:KCC-S-0457	NCBITaxon:66424
kgmicrobe.strain:KCC-S-0458	NCBITaxon:1931
kgmicrobe.strain:KCC-S-0460	NCBITaxon:1931
kgmicrobe.strain:KCC-S-0464	NCBITaxon:1931
kgmicrobe.strain:KCC-S-0466	NCBITaxon:1886
kgmicrobe.strain:KCC-S-0468	NCBITaxon:1931
kgmicrobe.strain:KCC-S-0476	NCBITaxon:67257
kgmicrobe.strain:KCC-S-0477	NCBITaxon:67302
kgmicrobe.strain:KCC-S-0478	NCBITaxon:53448
kgmicrobe.strain:KCC-S-0479	NCBITaxon:35619
kgmicrobe.strain:KCC-S-0482	NCBITaxon:67297
kgmicrobe.strain:KCC-S-0485	NCBITaxon:1931
kgmicrobe.strain:KCC-S-0487	NCBITaxon:1931
kgmicrobe.strain:KCC-S-0491	NCBITaxon:46163
kgmicrobe.strain:KCC-S-0496	NCBITaxon:1919
kgmicrobe.strain:KCC-S-0497	NCBITaxon:1306177
kgmicrobe.strain:KCC-S-0500	NCBITaxon:1963
kgmicrobe.strain:KCC-S-0506	NCBITaxon:67343
kgmicrobe.strain:KCC-S-0509	NCBITaxon:67352
kgmicrobe.strain:KCC-S-0510	NCBITaxon:67257
kgmicrobe.strain:KCC-S-0511	NCBITaxon:173860
kgmicrobe.strain:KCC-S-0512	NCBITaxon:1931
kgmicrobe.strain:KCC-S-0515	NCBITaxon:42239
kgmicrobe.strain:KCC-S-0516	NCBITaxon:68898
kgmicrobe.strain:KCC-S-0520	NCBITaxon:1934
kgmicrobe.strain:KCC-S-0522	NCBITaxon:1931
kgmicrobe.strain:KCC-S-0523	NCBITaxon:67373
kgmicrobe.strain:KCC-S-0525	NCBITaxon:1931
kgmicrobe.strain:KCC-S-0526	NCBITaxon:953739
kgmicrobe.strain:KCC-S-0527	NCBITaxon:1931
kgmicrobe.strain:KCC-S-0534	NCBITaxon:67380
kgmicrobe.strain:KCC-S-0541	NCBITaxon:92743
kgmicrobe.strain:KCC-S-0542	NCBITaxon:173856
kgmicrobe.strain:KCC-S-0544	NCBITaxon:55404
kgmicrobe.strain:KCC-S-0547	NCBITaxon:156648
kgmicrobe.strain:KCC-S-0550	NCBITaxon:249567
kgmicrobe.strain:KCC-S-0551	NCBITaxon:68239
kgmicrobe.strain:KCC-S-0552	NCBITaxon:1931
kgmicrobe.strain:KCC-S-0556	NCBITaxon:66421
kgmicrobe.strain:KCC-S-0565	NCBITaxon:68180
kgmicrobe.strain:KCC-S-0567	NCBITaxon:67351
kgmicrobe.strain:KCC-S-0568	NCBITaxon:53445
kgmicrobe.strain:KCC-S-0572	NCBITaxon:67260
kgmicrobe.strain:KCC-S-0574	NCBITaxon:67293
kgmicrobe.strain:KCC-S-0577	NCBITaxon:67297
kgmicrobe.strain:KCC-S-0580	NCBITaxon:51201
kgmicrobe.strain:KCC-S-0581	NCBITaxon:1909
kgmicrobe.strain:KCC-S-0584	NCBITaxon:1944
kgmicrobe.strain:KCC-S-0585	NCBITaxon:67305
kgmicrobe.strain:KCC-S-0586	NCBITaxon:66424
kgmicrobe.strain:KCC-S-0590	NCBITaxon:1919
kgmicrobe.strain:KCC-S-0594	NCBITaxon:67384
kgmicrobe.strain:KCC-S-0598	NCBITaxon:28894
kgmicrobe.strain:KCC-S-0599	NCBITaxon:193462
kgmicrobe.strain:KCC-S-0600	NCBITaxon:1125971
kgmicrobe.strain:KCC-S-0603	NCBITaxon:67345
kgmicrobe.strain:KCC-S-0604	NCBITaxon:47762
kgmicrobe.strain:KCC-S-0605	NCBITaxon:33902
kgmicrobe.strain:KCC-S-0607	NCBITaxon:66429
kgmicrobe.strain:KCC-S-0608	NCBITaxon:68040
kgmicrobe.strain:KCC-S-0611	NCBITaxon:1931
kgmicrobe.strain:KCC-S-0615	NCBITaxon:67267
kgmicrobe.strain:KCC-S-0619	NCBITaxon:1898
kgmicrobe.strain:KCC-S-0623	NCBITaxon:67274
kgmicrobe.strain:KCC-S-0629	NCBITaxon:67283
kgmicrobe.strain:KCC-S-0633	NCBITaxon:53446
kgmicrobe.strain:KCC-S-0642	NCBITaxon:1943
kgmicrobe.strain:KCC-S-0644	NCBITaxon:1911
kgmicrobe.strain:KCC-S-0647	NCBITaxon:55404
kgmicrobe.strain:KCC-S-0649	NCBITaxon:66425
kgmicrobe.strain:KCC-S-0650	NCBITaxon:33904
kgmicrobe.strain:KCC-S-0652	NCBITaxon:68180
kgmicrobe.strain:KCC-S-0655	NCBITaxon:55404
kgmicrobe.strain:KCC-S-0659	NCBITaxon:1923
kgmicrobe.strain:KCC-S-0660	NCBITaxon:67304
kgmicrobe.strain:KCC-S-0662	NCBITaxon:58346
kgmicrobe.strain:KCC-S-0666	NCBITaxon:1931
kgmicrobe.strain:KCC-S-0668	NCBITaxon:1928
kgmicrobe.strain:KCC-S-0675	NCBITaxon:68190
kgmicrobe.strain:KCC-S-0677	NCBITaxon:47760
kgmicrobe.strain:KCC-S-0679	NCBITaxon:174584
kgmicrobe.strain:KCC-S-0682	NCBITaxon:146923
kgmicrobe.strain:KCC-S-0689	NCBITaxon:1931
kgmicrobe.strain:KCC-S-0690	NCBITaxon:54571
kgmicrobe.strain:KCC-S-0694	NCBITaxon:3075519
kgmicrobe.strain:KCC-S-0700	NCBITaxon:33904
kgmicrobe.strain:KCC-S-0703	NCBITaxon:1081613
kgmicrobe.strain:KCC-S-0717	NCBITaxon:1223496
kgmicrobe.strain:KCC-S-0721	NCBITaxon:1892
kgmicrobe.strain:KCC-S-0722	NCBITaxon:67273
kgmicrobe.strain:KCC-S-0723	NCBITaxon:1970
kgmicrobe.strain:KCC-S-0730	NCBITaxon:2893586
kgmicrobe.strain:KCC-S-0731	NCBITaxon:715199
kgmicrobe.strain:KCC-S-0735	NCBITaxon:1306181
kgmicrobe.strain:KCC-S-0740	NCBITaxon:68190
kgmicrobe.strain:KCC-S-0742	NCBITaxon:1919
kgmicrobe.strain:KCC-S-0746	NCBITaxon:42236
kgmicrobe.strain:KCC-S-0749	NCBITaxon:66423
kgmicrobe.strain:KCC-S-0751	NCBITaxon:68238
kgmicrobe.strain:KCC-S-0755	NCBITaxon:1931
kgmicrobe.strain:KCC-S-0756	NCBITaxon:33898
kgmicrobe.strain:KCC-S-0757	NCBITaxon:135487
kgmicrobe.strain:KCC-S-0763	NCBITaxon:68213
kgmicrobe.strain:KCC-S-0778	NCBITaxon:35621
kgmicrobe.strain:KCC-S-0782	NCBITaxon:1348637
kgmicrobe.strain:KCC-S-0784	NCBITaxon:68230
kgmicrobe.strain:KCC-S-0785	NCBITaxon:68232
kgmicrobe.strain:KCC-S-0788	NCBITaxon:173858
kgmicrobe.strain:KCC-S-0789	NCBITaxon:33910
kgmicrobe.strain:KCC-S-0791	NCBITaxon:68239
kgmicrobe.strain:KCC-S-0793	NCBITaxon:1970
kgmicrobe.strain:KCC-S-0797	NCBITaxon:1931
kgmicrobe.strain:KCC-S-0801	NCBITaxon:47761
kgmicrobe.strain:KCC-S-0807	NCBITaxon:67339
kgmicrobe.strain:KCC-S-0809	NCBITaxon:68249
kgmicrobe.strain:KCC-S-0812	NCBITaxon:3075519
kgmicrobe.strain:KCC-S-0818	NCBITaxon:68259
kgmicrobe.strain:KCC-S-0823	NCBITaxon:1972
kgmicrobe.strain:KCC-S-0824	NCBITaxon:1906
kgmicrobe.strain:KCC-S-0828	NCBITaxon:1957
kgmicrobe.strain:KCC-S-0829	NCBITaxon:156648
kgmicrobe.strain:KCC-S-0833	NCBITaxon:1931
kgmicrobe.strain:KCC-S-0839	NCBITaxon:1931
kgmicrobe.strain:KCC-S-0844	NCBITaxon:66431
kgmicrobe.strain:KCC-S-0858	NCBITaxon:1931
kgmicrobe.strain:KCC-S-0861	NCBITaxon:1919
kgmicrobe.strain:KCC-S-0864	NCBITaxon:68286
kgmicrobe.strain:KCC-S-0866	NCBITaxon:68229
kgmicrobe.strain:KCC-S-0870	NCBITaxon:285529
kgmicrobe.strain:KCC-S-0880	NCBITaxon:97398
kgmicrobe.strain:KCC-S-0882	NCBITaxon:1931
kgmicrobe.strain:KCC-S-0912	NCBITaxon:37632
kgmicrobe.strain:KCC-S-0922	NCBITaxon:316284
kgmicrobe.strain:KCC-S-0924	NCBITaxon:35621
kgmicrobe.strain:KCC-S-0925	NCBITaxon:29303
kgmicrobe.strain:KCC-S-0926	NCBITaxon:173832
kgmicrobe.strain:KCC-S-0934	NCBITaxon:53446
kgmicrobe.strain:KCC-S-0937	NCBITaxon:43759
kgmicrobe.strain:KCC-S-0946	NCBITaxon:1931
kgmicrobe.strain:KCC-S-0959	NCBITaxon:2801030
kgmicrobe.strain:KCC-S-0964	NCBITaxon:476551
kgmicrobe.strain:KCC-S-0967	NCBITaxon:66883
kgmicrobe.strain:KCC-S-0976	NCBITaxon:68231
kgmicrobe.strain:KCC-S-0979	NCBITaxon:1935
kgmicrobe.strain:KCC-S-0988	NCBITaxon:68221
kgmicrobe.strain:KCC-S-0999	NCBITaxon:1931
kgmicrobe.strain:KCC-S-1000	NCBITaxon:1931
kgmicrobe.strain:KCC-S-1001	NCBITaxon:1931
kgmicrobe.strain:KCC-S-1002	NCBITaxon:58345
kgmicrobe.strain:KCC-S-1006	NCBITaxon:1931
kgmicrobe.strain:KCC-S-1007	NCBITaxon:1931
kgmicrobe.strain:KCC-S-1008	NCBITaxon:1931
kgmicrobe.strain:KCC-S-1010	NCBITaxon:173770
kgmicrobe.strain:KCC-S-1012	NCBITaxon:67263
kgmicrobe.strain:KCC-S-1061	NCBITaxon:67257
kgmicrobe.strain:KCC-S-1062	NCBITaxon:68211
kgmicrobe.strain:KCC-S-1063	NCBITaxon:39478
kgmicrobe.strain:KCC-S-1064	NCBITaxon:68261
kgmicrobe.strain:KCC-S-1065	NCBITaxon:68277
kgmicrobe.strain:KCC-S-1067	NCBITaxon:68191
kgmicrobe.strain:KCC-S-1068	NCBITaxon:67351
kgmicrobe.strain:KCC-S-1069	NCBITaxon:68272
kgmicrobe.strain:KCC-S-1070	NCBITaxon:227882
kgmicrobe.strain:KCC-S-1074	NCBITaxon:53446
kgmicrobe.strain:KCC-S-1075	NCBITaxon:68182
kgmicrobe.strain:KCC-S-1076	NCBITaxon:68237
kgmicrobe.strain:KCC-S-1077	NCBITaxon:284043
kgmicrobe.strain:KCCM-101304	NCBITaxon:1095191
kgmicrobe.strain:KCCM-10460	NCBITaxon:225362
kgmicrobe.strain:KCCM-10555	NCBITaxon:188770
kgmicrobe.strain:KCCM-10653P	NCBITaxon:1121346
kgmicrobe.strain:KCCM-11318	NCBITaxon:1079988
kgmicrobe.strain:KCCM-11678	NCBITaxon:1710
kgmicrobe.strain:KCCM-11740	NCBITaxon:649754
kgmicrobe.strain:KCCM-11741	NCBITaxon:1705
kgmicrobe.strain:KCCM-11857	NCBITaxon:1710
kgmicrobe.strain:KCCM-11859	NCBITaxon:33910
kgmicrobe.strain:KCCM-11986	NCBITaxon:1307447
kgmicrobe.strain:KCCM-12121	NCBITaxon:2893586
kgmicrobe.strain:KCCM-12131	NCBITaxon:56438
kgmicrobe.strain:KCCM-12153	NCBITaxon:1705
kgmicrobe.strain:KCCM-12154	NCBITaxon:1408250
kgmicrobe.strain:KCCM-12155	NCBITaxon:1322249
kgmicrobe.strain:KCCM-12156	NCBITaxon:1714
kgmicrobe.strain:KCCM-12165	NCBITaxon:1224164
