strain_id	assembly_id	source	source_id	source_reference_id	assembly_level	assembly_name	taxon_id	source_field	matched_strain_id	source_strain_identifiers	source_strain_field	source_organism_id	source_project_id
kgmicrobe.strain:bacdive_13675	ncbi.assembly:GCA_000600975.2	GOLD	gold:Ga0577106			Limimaricola hongkongensis DSM 17492	NCBITaxon:1122180	AP GENBANK.assemblyAccession	kgmicrobe.strain:DSM-17492	DSM 17492	ORGANISM CULTURE COLLECTION ID	gold:Go0013911	gold:Gp0034146
kgmicrobe.strain:bacdive_13675	ncbi.assembly:GCA_000600975.2	GTDB	gtdb.genome:RS_GCF_000600975.2		Scaffold	Lokhon	NCBITaxon:1122180	ncbi_genbank_assembly_accession	kgmicrobe.strain:DSM-17492	DSM 17492	ncbi_strain_identifiers		
kgmicrobe.strain:bacdive_13675	ncbi.assembly:GCF_000600975.2	GTDB	gtdb.genome:RS_GCF_000600975.2		Scaffold	Lokhon	NCBITaxon:1122180	accession	kgmicrobe.strain:DSM-17492	DSM 17492	ncbi_strain_identifiers		
kgmicrobe.strain:bacdive_136751	ncbi.assembly:GCA_000369885	BACDIVE	bacdive:136751	66792	scaffold	Acinetobacter ursingii NIPH 706	NCBITaxon:1217716						
kgmicrobe.strain:bacdive_136752	ncbi.assembly:GCA_000488195	BACDIVE	bacdive:136752	66792	scaffold	Acinetobacter gyllenbergii NIPH 230	NCBITaxon:1217658						
kgmicrobe.strain:bacdive_136755	ncbi.assembly:GCA_000368205	BACDIVE	bacdive:136755	66792	scaffold	Acinetobacter baumannii NIPH 615	NCBITaxon:1217641						
kgmicrobe.strain:bacdive_136765	ncbi.assembly:GCA_000369085	BACDIVE	bacdive:136765	66792	scaffold	Acinetobacter haemolyticus NIPH 261	NCBITaxon:1217986						
kgmicrobe.strain:bacdive_136766	ncbi.assembly:GCA_000368125	BACDIVE	bacdive:136766	66792	scaffold	Acinetobacter baumannii NIPH 1362	NCBITaxon:1217642						
kgmicrobe.strain:bacdive_13677	ncbi.assembly:GCA_900109295	BACDIVE	bacdive:13677	66792	contig	Cognatiyoonia koreensis DSM 17925	NCBITaxon:364200						
kgmicrobe.strain:bacdive_13677	ncbi.assembly:GCA_900109295.1	GOLD	gold:Ga0070570			Cognatiyoonia koreensis DSM 17925	NCBITaxon:364200	AP GENBANK.assemblyAccession	kgmicrobe.strain:DSM-17925	DSM 17925	ORGANISM CULTURE COLLECTION ID	gold:Go0026430	gold:Gp0112989
kgmicrobe.strain:bacdive_13677	ncbi.assembly:GCA_900109295.1	GOLD	gold:Ga0070570			Cognatiyoonia koreensis DSM 17925	NCBITaxon:364200	AP GENBANK.assemblyAccession	kgmicrobe.strain:DSM-17925	DSM 17925	ORGANISM STRAIN	gold:Go0026430	gold:Gp0112989
kgmicrobe.strain:bacdive_13677	ncbi.assembly:GCA_900109295.1	GTDB	gtdb.genome:RS_GCF_900109295.1		Contig	IMG-taxon 2619619643 annotated assembly	NCBITaxon:364200	ncbi_genbank_assembly_accession	kgmicrobe.strain:DSM-17925	DSM 17925	ncbi_strain_identifiers		
kgmicrobe.strain:bacdive_13677	ncbi.assembly:GCF_900109295.1	GTDB	gtdb.genome:RS_GCF_900109295.1		Contig	IMG-taxon 2619619643 annotated assembly	NCBITaxon:364200	accession	kgmicrobe.strain:DSM-17925	DSM 17925	ncbi_strain_identifiers		
kgmicrobe.strain:bacdive_136777	ncbi.assembly:GCA_001618425	BACDIVE	bacdive:136777	67770	contig	Nocardia fusca NBRC 14340	NCBITaxon:1223549						
kgmicrobe.strain:bacdive_136777	ncbi.assembly:GCA_001618425.1	GOLD	gold:Ga0128735			Nocardia fusca NBRC 14340	NCBITaxon:1223549	AP GENBANK.assemblyAccession	kgmicrobe.strain:NBRC-14340	NBRC 14340	ORGANISM CULTURE COLLECTION ID	gold:Go0024516	gold:Gp0024516
kgmicrobe.strain:bacdive_136777	ncbi.assembly:GCA_001618425.1	GOLD	gold:Ga0128735			Nocardia fusca NBRC 14340	NCBITaxon:1223549	AP GENBANK.assemblyAccession	kgmicrobe.strain:NBRC-14340	NBRC 14340	ORGANISM STRAIN	gold:Go0024516	gold:Gp0024516
kgmicrobe.strain:bacdive_136777	ncbi.assembly:GCA_001618425.1	GTDB	gtdb.genome:RS_GCF_001618425.1		Contig	ASM161842v1	NCBITaxon:1223549	ncbi_genbank_assembly_accession	kgmicrobe.strain:NBRC-14340	NBRC 14340	ncbi_strain_identifiers		
kgmicrobe.strain:bacdive_136777	ncbi.assembly:GCF_001618425.1	GTDB	gtdb.genome:RS_GCF_001618425.1		Contig	ASM161842v1	NCBITaxon:1223549	accession	kgmicrobe.strain:NBRC-14340	NBRC 14340	ncbi_strain_identifiers		
kgmicrobe.strain:bacdive_13678	ncbi.assembly:GCA_900102015	BACDIVE	bacdive:13678	66792	scaffold	Limimaricola pyoseonensis DSM 21424	NCBITaxon:521013						
kgmicrobe.strain:bacdive_13678	ncbi.assembly:GCA_900102015.1	GOLD	gold:Ga0074798			Limimaricola pyoseonensis DSM 21424	NCBITaxon:521013	AP GENBANK.assemblyAccession	kgmicrobe.strain:DSM-21424	DSM 21424	ORGANISM CULTURE COLLECTION ID	gold:Go0031200	gold:Gp0116597
kgmicrobe.strain:bacdive_13678	ncbi.assembly:GCA_900102015.1	GOLD	gold:Ga0074798			Limimaricola pyoseonensis DSM 21424	NCBITaxon:521013	AP GENBANK.assemblyAccession	kgmicrobe.strain:DSM-21424	DSM 21424	ORGANISM STRAIN	gold:Go0031200	gold:Gp0116597
kgmicrobe.strain:bacdive_13678	ncbi.assembly:GCA_900102015.1	GTDB	gtdb.genome:RS_GCF_900102015.1		Scaffold	IMG-taxon 2636416063 annotated assembly	NCBITaxon:521013	ncbi_genbank_assembly_accession	kgmicrobe.strain:DSM-21424	DSM 21424	ncbi_strain_identifiers		
kgmicrobe.strain:bacdive_13678	ncbi.assembly:GCF_900102015.1	GTDB	gtdb.genome:RS_GCF_900102015.1		Scaffold	IMG-taxon 2636416063 annotated assembly	NCBITaxon:521013	accession	kgmicrobe.strain:DSM-21424	DSM 21424	ncbi_strain_identifiers		
kgmicrobe.strain:bacdive_13679	ncbi.assembly:GCA_900109145.1	GOLD	gold:Ga0066362			Marinovum algicola DSM 10251	NCBITaxon:42444	AP GENBANK.assemblyAccession	kgmicrobe.strain:DSM-10251	DSM 10251	ORGANISM CULTURE COLLECTION ID	gold:Go0110152	gold:Gp0110623
kgmicrobe.strain:bacdive_13679	ncbi.assembly:GCA_900109145.1	GOLD	gold:Ga0066362			Marinovum algicola DSM 10251	NCBITaxon:42444	AP GENBANK.assemblyAccession	kgmicrobe.strain:DSM-10251	DSM 10251	ORGANISM STRAIN	gold:Go0110152	gold:Gp0110623
kgmicrobe.strain:bacdive_13679	ncbi.assembly:GCA_900172245	BACDIVE	bacdive:13679	67770	contig	Marinovum algicola CECT 5396	NCBITaxon:42444						
kgmicrobe.strain:bacdive_13679	ncbi.assembly:GCA_900172245.1	GOLD	gold:Ga0347056			Marinovum algicola CECT 5396	NCBITaxon:42444	AP GENBANK.assemblyAccession	kgmicrobe.strain:CECT-5396	CECT 5396	ORGANISM CULTURE COLLECTION ID	gold:Go0493892	gold:Gp0377902
kgmicrobe.strain:bacdive_13679	ncbi.assembly:GCA_900172245.1	GOLD	gold:Ga0347056			Marinovum algicola CECT 5396	NCBITaxon:42444	AP GENBANK.assemblyAccession	kgmicrobe.strain:CECT-5396	CECT 5396	ORGANISM STRAIN	gold:Go0493892	gold:Gp0377902
kgmicrobe.strain:bacdive_13679	ncbi.assembly:GCA_900172245.1	GTDB	gtdb.genome:RS_GCF_900172245.1		Contig	M.algicola_CECT5396_Spades_Prokka	NCBITaxon:42444	ncbi_genbank_assembly_accession	kgmicrobe.strain:CECT-5396	CECT 5396	ncbi_strain_identifiers		
kgmicrobe.strain:bacdive_13679	ncbi.assembly:GCF_900172245.1	GTDB	gtdb.genome:RS_GCF_900172245.1		Contig	M.algicola_CECT5396_Spades_Prokka	NCBITaxon:42444	accession	kgmicrobe.strain:CECT-5396	CECT 5396	ncbi_strain_identifiers		
kgmicrobe.strain:bacdive_136795	ncbi.assembly:GCA_000146165	BACDIVE	bacdive:136795	67770	complete	Shewanella oneidensis MR-1	NCBITaxon:211586						
kgmicrobe.strain:bacdive_136795	ncbi.assembly:GCA_000146165	GOLD	gold:Ga0030282			Shewanella oneidensis MR-1	NCBITaxon:70863	AP GENBANK.assemblyAccession	kgmicrobe.strain:ATCC-700550	ATCC 700550	ORGANISM CULTURE COLLECTION ID	gold:Go0000671	gold:Gp0000671
kgmicrobe.strain:bacdive_136795	ncbi.assembly:GCA_033843045.1	GOLD	gold:Ga0681303			Shewanella oneidensis ATCC 700550	NCBITaxon:70863	AP GENBANK.assemblyAccession	kgmicrobe.strain:ATCC-700550	ATCC 700550	ORGANISM CULTURE COLLECTION ID	gold:Go0711752	gold:Gp0854199
kgmicrobe.strain:bacdive_136795	ncbi.assembly:GCA_033843045.1	GOLD	gold:Ga0681303			Shewanella oneidensis ATCC 700550	NCBITaxon:70863	AP GENBANK.assemblyAccession	kgmicrobe.strain:ATCC-700550	ATCC 700550	ORGANISM STRAIN	gold:Go0711752	gold:Gp0854199
kgmicrobe.strain:bacdive_136795	ncbi.assembly:GCA_033843045.1	GTDB	gtdb.genome:RS_GCF_033843045.1		Contig	ASM3384304v1	NCBITaxon:70863	ncbi_genbank_assembly_accession	kgmicrobe.strain:ATCC-700550	ATCC 700550	ncbi_strain_identifiers		
kgmicrobe.strain:bacdive_136795	ncbi.assembly:GCA_036327025.1	GOLD	gold:Ga0674127			Shewanella oneidensis MR-1	NCBITaxon:70863	AP GENBANK.assemblyAccession	kgmicrobe.strain:ATCC-700550	ATCC 700550	ORGANISM CULTURE COLLECTION ID	gold:Go0000671	gold:Gp0775353
kgmicrobe.strain:bacdive_136795	ncbi.assembly:GCF_033843045.1	GTDB	gtdb.genome:RS_GCF_033843045.1		Contig	ASM3384304v1	NCBITaxon:70863	accession	kgmicrobe.strain:ATCC-700550	ATCC 700550	ncbi_strain_identifiers		
kgmicrobe.strain:bacdive_1368	ncbi.assembly:GCA_900112705	BACDIVE	bacdive:1368	66792	scaffold	Lentibacillus persicus DSM 22530	NCBITaxon:640948						
kgmicrobe.strain:bacdive_1368	ncbi.assembly:GCA_900112705.1	GOLD	gold:Ga0104429			Lentibacillus persicus DSM 22530	NCBITaxon:640948	AP GENBANK.assemblyAccession	kgmicrobe.strain:DSM-22530	DSM 22530	ORGANISM CULTURE COLLECTION ID	gold:Go0031543	gold:Gp0127244
kgmicrobe.strain:bacdive_1368	ncbi.assembly:GCA_900112705.1	GOLD	gold:Ga0104429			Lentibacillus persicus DSM 22530	NCBITaxon:640948	AP GENBANK.assemblyAccession	kgmicrobe.strain:DSM-22530	DSM 22530	ORGANISM STRAIN	gold:Go0031543	gold:Gp0127244
kgmicrobe.strain:bacdive_1368	ncbi.assembly:GCA_900112705.1	GTDB	gtdb.genome:RS_GCF_900112705.1		Scaffold	IMG-taxon 2651870107 annotated assembly	NCBITaxon:640948	ncbi_genbank_assembly_accession	kgmicrobe.strain:DSM-22530	DSM 22530	ncbi_strain_identifiers		
kgmicrobe.strain:bacdive_1368	ncbi.assembly:GCF_900112705.1	GTDB	gtdb.genome:RS_GCF_900112705.1		Scaffold	IMG-taxon 2651870107 annotated assembly	NCBITaxon:640948	accession	kgmicrobe.strain:DSM-22530	DSM 22530	ncbi_strain_identifiers		
kgmicrobe.strain:bacdive_136807	ncbi.assembly:GCA_902859985	BACDIVE	bacdive:136807	67770	contig	Achromobacter denitrificans LMG 1860	NCBITaxon:32002						
kgmicrobe.strain:bacdive_136807	ncbi.assembly:GCA_902859985.1	GTDB	gtdb.genome:RS_GCF_902859985.1		Contig	LMG 1860	NCBITaxon:32002	ncbi_genbank_assembly_accession	kgmicrobe.strain:LMG-1860	LMG 1860	ncbi_strain_identifiers		
kgmicrobe.strain:bacdive_136807	ncbi.assembly:GCF_902859985.1	GTDB	gtdb.genome:RS_GCF_902859985.1		Contig	LMG 1860	NCBITaxon:32002	accession	kgmicrobe.strain:LMG-1860	LMG 1860	ncbi_strain_identifiers		
kgmicrobe.strain:bacdive_136811	ncbi.assembly:GCA_000369425	BACDIVE	bacdive:136811	66792	scaffold	Acinetobacter sp. NIPH 284	NCBITaxon:1217704						
kgmicrobe.strain:bacdive_136812	ncbi.assembly:GCA_000368885	BACDIVE	bacdive:136812	66792	scaffold	Acinetobacter radioresistens NIPH 2130	NCBITaxon:1217674						
kgmicrobe.strain:bacdive_13682	ncbi.assembly:GCA_001049735	BACDIVE	bacdive:13682	66792	contig	Nereida ignava CECT 5292	NCBITaxon:282199						
kgmicrobe.strain:bacdive_13682	ncbi.assembly:GCA_001049735.1	GTDB	gtdb.genome:RS_GCF_001049735.1		Contig	N.ignavaCECT5292_MIRA	NCBITaxon:282199	ncbi_genbank_assembly_accession	kgmicrobe.strain:CECT-5292	CECT 5292	ncbi_strain_identifiers		
kgmicrobe.strain:bacdive_13682	ncbi.assembly:GCA_001404155	BACDIVE	bacdive:13682	66792	contig	Nereida ignava CECT 5292	NCBITaxon:282199						
kgmicrobe.strain:bacdive_13682	ncbi.assembly:GCA_001404155.1	GOLD	gold:Ga0124141			Nereida ignava CECT 5292	NCBITaxon:282199	AP GENBANK.assemblyAccession	kgmicrobe.strain:CECT-5292	CECT 5292	ORGANISM CULTURE COLLECTION ID	gold:Go0139686	gold:Gp0144768
kgmicrobe.strain:bacdive_13682	ncbi.assembly:GCA_001404155.1	GOLD	gold:Ga0124141			Nereida ignava CECT 5292	NCBITaxon:282199	AP GENBANK.assemblyAccession	kgmicrobe.strain:CECT-5292	CECT 5292	ORGANISM STRAIN	gold:Go0139686	gold:Gp0144768
kgmicrobe.strain:bacdive_13682	ncbi.assembly:GCA_001404155.1	GTDB	gtdb.genome:RS_GCF_001404155.1		Contig	N.ignavaCECT5292_PROKKA	NCBITaxon:282199	ncbi_genbank_assembly_accession	kgmicrobe.strain:CECT-5292	CECT 5292	ncbi_strain_identifiers		
kgmicrobe.strain:bacdive_13682	ncbi.assembly:GCA_900114125	BACDIVE	bacdive:13682	66792	contig	Nereida ignava DSM 16309	NCBITaxon:1122600						
kgmicrobe.strain:bacdive_13682	ncbi.assembly:GCA_900114125.1	GOLD	gold:Ga0004566			Nereida ignava DSM 16309	NCBITaxon:1122600	AP GENBANK.assemblyAccession	kgmicrobe.strain:DSM-16309	DSM 16309	ORGANISM CULTURE COLLECTION ID	gold:Go0013067	gold:Gp0013067
kgmicrobe.strain:bacdive_13682	ncbi.assembly:GCA_900114125.1	GOLD	gold:Ga0004566			Nereida ignava DSM 16309	NCBITaxon:1122600	AP GENBANK.assemblyAccession	kgmicrobe.strain:DSM-16309	DSM 16309	ORGANISM STRAIN	gold:Go0013067	gold:Gp0013067
kgmicrobe.strain:bacdive_13682	ncbi.assembly:GCA_900114125.1	GTDB	gtdb.genome:RS_GCF_900114125.1		Contig	IMG-taxon 2599185238 annotated assembly	NCBITaxon:1122600	ncbi_genbank_assembly_accession	kgmicrobe.strain:DSM-16309	DSM 16309	ncbi_strain_identifiers		
kgmicrobe.strain:bacdive_13682	ncbi.assembly:GCF_001049735.1	GTDB	gtdb.genome:RS_GCF_001049735.1		Contig	N.ignavaCECT5292_MIRA	NCBITaxon:282199	accession	kgmicrobe.strain:CECT-5292	CECT 5292	ncbi_strain_identifiers		
kgmicrobe.strain:bacdive_13682	ncbi.assembly:GCF_001404155.1	GTDB	gtdb.genome:RS_GCF_001404155.1		Contig	N.ignavaCECT5292_PROKKA	NCBITaxon:282199	accession	kgmicrobe.strain:CECT-5292	CECT 5292	ncbi_strain_identifiers		
kgmicrobe.strain:bacdive_13682	ncbi.assembly:GCF_900114125.1	GTDB	gtdb.genome:RS_GCF_900114125.1		Contig	IMG-taxon 2599185238 annotated assembly	NCBITaxon:1122600	accession	kgmicrobe.strain:DSM-16309	DSM 16309	ncbi_strain_identifiers		
kgmicrobe.strain:bacdive_136825	ncbi.assembly:GCA_900475575	BACDIVE	bacdive:136825	66792	complete	Achromobacter xylosoxidans NCTC10808	NCBITaxon:85698						
kgmicrobe.strain:bacdive_136825	ncbi.assembly:GCA_900475575.1	GOLD	gold:Ga0316545			Achromobacter xylosoxidans NCTC 10808	NCBITaxon:85698	AP GENBANK.assemblyAccession	kgmicrobe.strain:NCTC-10808	NCTC 10808	ORGANISM CULTURE COLLECTION ID	gold:Go0234706	gold:Gp0341880
kgmicrobe.strain:bacdive_136825	ncbi.assembly:GCA_900475575.1	GOLD	gold:Ga0316545			Achromobacter xylosoxidans NCTC 10808	NCBITaxon:85698	AP GENBANK.assemblyAccession	kgmicrobe.strain:NCTC-10808	NCTC 10808	ORGANISM STRAIN	gold:Go0234706	gold:Gp0341880
kgmicrobe.strain:bacdive_136828	ncbi.assembly:GCA_000368245	BACDIVE	bacdive:136828	66792	scaffold	Acinetobacter baumannii NIPH 1734	NCBITaxon:1217644						
kgmicrobe.strain:bacdive_136829	ncbi.assembly:GCA_902859995	BACDIVE	bacdive:136829	66792	contig	Achromobacter mucicolens LMG 3415	NCBITaxon:1389922						
kgmicrobe.strain:bacdive_136829	ncbi.assembly:GCA_902859995.1	GOLD	gold:Ga0559075			Achromobacter mucicolens LMG 3415	NCBITaxon:1389922	AP GENBANK.assemblyAccession	kgmicrobe.strain:LMG-3415	LMG 3415	ORGANISM CULTURE COLLECTION ID	gold:Go0637202	gold:Gp0654959
kgmicrobe.strain:bacdive_136829	ncbi.assembly:GCA_902859995.1	GOLD	gold:Ga0559075			Achromobacter mucicolens LMG 3415	NCBITaxon:1389922	AP GENBANK.assemblyAccession	kgmicrobe.strain:LMG-3415	LMG 3415	ORGANISM STRAIN	gold:Go0637202	gold:Gp0654959
kgmicrobe.strain:bacdive_136829	ncbi.assembly:GCA_902859995.1	GTDB	gtdb.genome:RS_GCF_902859995.1		Contig	LMG 3415	NCBITaxon:1389922	ncbi_genbank_assembly_accession	kgmicrobe.strain:LMG-3415	LMG 3415	ncbi_strain_identifiers		
kgmicrobe.strain:bacdive_136829	ncbi.assembly:GCF_902859995.1	GTDB	gtdb.genome:RS_GCF_902859995.1		Contig	LMG 3415	NCBITaxon:1389922	accession	kgmicrobe.strain:LMG-3415	LMG 3415	ncbi_strain_identifiers		
kgmicrobe.strain:bacdive_13683	ncbi.assembly:GCA_000422785	BACDIVE	bacdive:13683	66792	scaffold	Pseudovibrio exalbescens DSM 16456	NCBITaxon:1122601						
kgmicrobe.strain:bacdive_13683	ncbi.assembly:GCA_000422785.1	GOLD	gold:Ga0001407			Pseudovibrio exalbescens DSM 16456	NCBITaxon:1122601	AP GENBANK.assemblyAccession	kgmicrobe.strain:DSM-16456	DSM 16456	ORGANISM CULTURE COLLECTION ID	gold:Go0013068	gold:Gp0013068
kgmicrobe.strain:bacdive_13683	ncbi.assembly:GCA_000422785.1	GOLD	gold:Ga0001407			Pseudovibrio exalbescens DSM 16456	NCBITaxon:1122601	AP GENBANK.assemblyAccession	kgmicrobe.strain:DSM-16456	DSM 16456	ORGANISM STRAIN	gold:Go0013068	gold:Gp0013068
kgmicrobe.strain:bacdive_13683	ncbi.assembly:GCA_000422785.1	GTDB	gtdb.genome:RS_GCF_000422785.1		Scaffold	ASM42278v1	NCBITaxon:1122601	ncbi_genbank_assembly_accession	kgmicrobe.strain:DSM-16456	DSM 16456	ncbi_strain_identifiers		
kgmicrobe.strain:bacdive_13683	ncbi.assembly:GCF_000422785.1	GTDB	gtdb.genome:RS_GCF_000422785.1		Scaffold	ASM42278v1	NCBITaxon:1122601	accession	kgmicrobe.strain:DSM-16456	DSM 16456	ncbi_strain_identifiers		
kgmicrobe.strain:bacdive_13684	ncbi.assembly:GCA_000172095	GOLD	gold:Ga0029667			Sulfitobacter indolifex HEL-45	NCBITaxon:391624	AP GENBANK.assemblyAccession	kgmicrobe.strain:DSM-14862	DSM 14862	ORGANISM CULTURE COLLECTION ID	gold:Go0001282	gold:Gp0001282
kgmicrobe.strain:bacdive_13684	ncbi.assembly:GCA_022788655	BACDIVE	bacdive:13684	66792	complete	Sulfitobacter indolifex DSM 14862	NCBITaxon:225422						
kgmicrobe.strain:bacdive_13684	ncbi.assembly:GCA_022788655.1	GOLD	gold:Ga0574890			Sulfitobacter indolifex DSM 14862	NCBITaxon:391624	AP GENBANK.assemblyAccession	kgmicrobe.strain:DSM-14862	DSM 14862	ORGANISM CULTURE COLLECTION ID	gold:Go0001282	gold:Gp0652690
kgmicrobe.strain:bacdive_13684	ncbi.assembly:GCA_022788655.1	GTDB	gtdb.genome:RS_GCF_022788655.1		Complete Genome	ASM2278865v1	NCBITaxon:225422	ncbi_genbank_assembly_accession	kgmicrobe.strain:DSM-14862	DSM 14862	ncbi_strain_identifiers		
kgmicrobe.strain:bacdive_13684	ncbi.assembly:GCF_022788655.1	GTDB	gtdb.genome:RS_GCF_022788655.1		Complete Genome	ASM2278865v1	NCBITaxon:225422	accession	kgmicrobe.strain:DSM-14862	DSM 14862	ncbi_strain_identifiers		
kgmicrobe.strain:bacdive_136841	ncbi.assembly:GCA_001686925	BACDIVE	bacdive:136841	66792	contig	Flavobacterium piscis CCUG 60099	NCBITaxon:1114874						
kgmicrobe.strain:bacdive_136841	ncbi.assembly:GCA_001686925.1	GOLD	gold:Ga0165154			Flavobacterium piscis CCUG 60099	NCBITaxon:1114874	AP GENBANK.assemblyAccession	kgmicrobe.strain:CCUG-60099	CCUG 60099	ORGANISM CULTURE COLLECTION ID	gold:Go0350724	gold:Gp0184931
kgmicrobe.strain:bacdive_136841	ncbi.assembly:GCA_001686925.1	GOLD	gold:Ga0165154			Flavobacterium piscis CCUG 60099	NCBITaxon:1114874	AP GENBANK.assemblyAccession	kgmicrobe.strain:CCUG-60099	CCUG 60099	ORGANISM STRAIN	gold:Go0350724	gold:Gp0184931
kgmicrobe.strain:bacdive_136841	ncbi.assembly:GCA_001686925.1	GTDB	gtdb.genome:RS_GCF_001686925.1		Contig	ASM168692v1	NCBITaxon:1114874	ncbi_genbank_assembly_accession	kgmicrobe.strain:CCUG-60099	CCUG 60099	ncbi_strain_identifiers		
kgmicrobe.strain:bacdive_136841	ncbi.assembly:GCA_002222045	BACDIVE	bacdive:136841	66792	scaffold	Flavobacterium piscis CCUG 60099	NCBITaxon:1114874						
kgmicrobe.strain:bacdive_136841	ncbi.assembly:GCA_002222045.1	GOLD	gold:Ga0559572			Flavobacterium piscis CCUG 60099	NCBITaxon:1114874	AP GENBANK.assemblyAccession	kgmicrobe.strain:CCUG-60099	CCUG 60099	ORGANISM CULTURE COLLECTION ID	gold:Go0350724	gold:Gp0655259
kgmicrobe.strain:bacdive_136841	ncbi.assembly:GCA_002222045.1	GOLD	gold:Ga0559572			Flavobacterium piscis CCUG 60099	NCBITaxon:1114874	AP GENBANK.assemblyAccession	kgmicrobe.strain:CCUG-60099	CCUG 60099	ORGANISM STRAIN	gold:Go0350724	gold:Gp0655259
kgmicrobe.strain:bacdive_136841	ncbi.assembly:GCA_002222045.1	GTDB	gtdb.genome:RS_GCF_002222045.1		Scaffold	ASM222204v1	NCBITaxon:1114874	ncbi_genbank_assembly_accession	kgmicrobe.strain:CCUG-60099	CCUG 60099	ncbi_strain_identifiers		
kgmicrobe.strain:bacdive_136841	ncbi.assembly:GCF_001686925.1	GTDB	gtdb.genome:RS_GCF_001686925.1		Contig	ASM168692v1	NCBITaxon:1114874	accession	kgmicrobe.strain:CCUG-60099	CCUG 60099	ncbi_strain_identifiers		
kgmicrobe.strain:bacdive_136841	ncbi.assembly:GCF_002222045.1	GTDB	gtdb.genome:RS_GCF_002222045.1		Scaffold	ASM222204v1	NCBITaxon:1114874	accession	kgmicrobe.strain:CCUG-60099	CCUG 60099	ncbi_strain_identifiers		
kgmicrobe.strain:bacdive_136860	ncbi.assembly:GCA_003364215	BACDIVE	bacdive:136860	66792	contig	Helicobacter cholecystus ATCC 700242	NCBITaxon:45498						
kgmicrobe.strain:bacdive_136860	ncbi.assembly:GCA_003364215.1	GOLD	gold:Ga0337153			Helicobacter cholecystus ATCC 700242	NCBITaxon:45498	AP GENBANK.assemblyAccession	kgmicrobe.strain:ATCC-700242	ATCC 700242	ORGANISM CULTURE COLLECTION ID	gold:Go0028798	gold:Gp0373189
kgmicrobe.strain:bacdive_136860	ncbi.assembly:GCA_003364215.1	GOLD	gold:Ga0337153			Helicobacter cholecystus ATCC 700242	NCBITaxon:45498	AP GENBANK.assemblyAccession	kgmicrobe.strain:ATCC-700242	ATCC 700242	ORGANISM STRAIN	gold:Go0028798	gold:Gp0373189
kgmicrobe.strain:bacdive_136860	ncbi.assembly:GCA_003364215.1	GTDB	gtdb.genome:RS_GCF_003364215.1		Contig	ASM336421v1	NCBITaxon:45498	ncbi_genbank_assembly_accession	kgmicrobe.strain:ATCC-700242	ATCC 700242	ncbi_strain_identifiers		
kgmicrobe.strain:bacdive_136860	ncbi.assembly:GCF_003364215.1	GTDB	gtdb.genome:RS_GCF_003364215.1		Contig	ASM336421v1	NCBITaxon:45498	accession	kgmicrobe.strain:ATCC-700242	ATCC 700242	ncbi_strain_identifiers		
kgmicrobe.strain:bacdive_136873	ncbi.assembly:GCA_000314955	BACDIVE	bacdive:136873	67770	contig	Paraglaciecola chathamensis S18K6	NCBITaxon:1127672						
kgmicrobe.strain:bacdive_136873	ncbi.assembly:GCA_000314955.1	GOLD	gold:Ga0013851			Paraglaciecola chathamensis S18K6	NCBITaxon:1127672	AP GENBANK.assemblyAccession	kgmicrobe.strain:JCM-13645	JCM 13645	ORGANISM CULTURE COLLECTION ID	gold:Go0026484	gold:Gp0026484
kgmicrobe.strain:bacdive_136874	ncbi.assembly:GCA_000315075	BACDIVE	bacdive:136874	67770	contig	Paraglaciecola psychrophila 170	NCBITaxon:1129794						
kgmicrobe.strain:bacdive_136874	ncbi.assembly:GCA_000315075.1	GOLD	gold:Ga0017492			Paraglaciecola psychrophila 170	NCBITaxon:1129794	AP GENBANK.assemblyAccession	kgmicrobe.strain:JCM-13954	JCM 13954	ORGANISM CULTURE COLLECTION ID	gold:Go0025187	gold:Gp0025187
kgmicrobe.strain:bacdive_136874	ncbi.assembly:GCA_000347635	BACDIVE	bacdive:136874	67770	complete	Paraglaciecola psychrophila 170	NCBITaxon:1129794						
kgmicrobe.strain:bacdive_136874	ncbi.assembly:GCA_000347635.1	GOLD	gold:Ga0018136			Paraglaciecola psychrophila 170	NCBITaxon:1129794	AP GENBANK.assemblyAccession	kgmicrobe.strain:JCM-13954	JCM 13954	ORGANISM CULTURE COLLECTION ID	gold:Go0025187	gold:Gp0043086
kgmicrobe.strain:bacdive_136875	ncbi.assembly:GCA_000252165	BACDIVE	bacdive:136875	66792	contig	Glaciecola punicea ACAM 611	NCBITaxon:1121923						
kgmicrobe.strain:bacdive_13688	ncbi.assembly:GCA_000688295	BACDIVE	bacdive:13688	66792	contig	Pseudooceanicola nanhaiensis DSM 18065	NCBITaxon:1122614						
kgmicrobe.strain:bacdive_13688	ncbi.assembly:GCA_000688295.1	GOLD	gold:Ga0004576			Pseudooceanicola nanhaiensis DSM 18065	NCBITaxon:1122614	AP GENBANK.assemblyAccession	kgmicrobe.strain:DSM-18065	DSM 18065	ORGANISM CULTURE COLLECTION ID	gold:Go0013082	gold:Gp0013082
kgmicrobe.strain:bacdive_13688	ncbi.assembly:GCA_000688295.1	GOLD	gold:Ga0004576			Pseudooceanicola nanhaiensis DSM 18065	NCBITaxon:1122614	AP GENBANK.assemblyAccession	kgmicrobe.strain:DSM-18065	DSM 18065	ORGANISM STRAIN	gold:Go0013082	gold:Gp0013082
