lpsn_id	name	rank	authority	url	deprecated	status	validly_published	legitimate	is_correct_name	parent_lpsn_id	ncbitaxon_ids	gtdb_ids	type_strain_ids	synonym_of	publications	sequence_accessions
lpsn:516952	Zoogloea	GENUS	Itzigsohn 1868 (Approved Lists 1980) emend. Shin et al. 1993 emend. Dahal et al. 2020	https://lpsn.dsmz.de/genus/zoogloea	0	legitimate=True; validly published under the ICNP; correct name	1	1	1		NCBITaxon:349	GTDB:g__Zoogloea			doi:10.1099/00207713-30-1-225	
lpsn:516953	Zooshikella	GENUS	Yi et al. 2003	https://lpsn.dsmz.de/genus/zooshikella	0	legitimate=True; validly published under the ICNP; correct name	1	1	1		NCBITaxon:202771	GTDB:g__Zooshikella			PMID:12892120|doi:10.1099/ijs.0.02521-0|doi:10.1099/ijs.0.02972-0	
lpsn:516958	Zymobacter	GENUS	Okamoto et al. 1995	https://lpsn.dsmz.de/genus/zymobacter	0	legitimate=True; validly published under the ICNP; correct name	1	1	1		NCBITaxon:33073	GTDB:g__Zymobacter			PMID:8257279|doi:10.1007/bf00252218|doi:10.1099/00207713-45-2-418	
lpsn:516960	Zymomonas	GENUS	Kluyver and van Niel 1936 (Approved Lists 1980)	https://lpsn.dsmz.de/genus/zymomonas	0	legitimate=True; validly published under the ICNP; correct name	1	1	1		NCBITaxon:541	GTDB:g__Zymomonas			doi:10.1099/00207713-30-1-225	
lpsn:516961	Zymophilus	GENUS	Schleifer et al. 1990	https://lpsn.dsmz.de/genus/zymophilus	1	legitimate=True; validly published under the ICNP; synonym	1	1	0					lpsn:516396	PMID:1699594|doi:10.1099/00207713-40-1-19	
lpsn:516964	Acidianus	GENUS	Segerer et al. 1986 emend. Plumb et al. 2007	https://lpsn.dsmz.de/genus/acidianus	0	legitimate=True; validly published under the ICNP; correct name	1	1	1		NCBITaxon:12914	GTDB:g__Acidianus			doi:10.1099/00207713-36-4-559	
lpsn:516966	Aeropyrum	GENUS	Sako et al. 1996	https://lpsn.dsmz.de/genus/aeropyrum	0	legitimate=True; validly published under the ICNP; correct name	1	1	1		NCBITaxon:56635	GTDB:g__Aeropyrum			PMID:8863437|doi:10.1099/00207713-46-4-1070|doi:10.1099/00207713-47-1-243	
lpsn:516967	Amoebobacter	GENUS	Winogradsky 1888 (Approved Lists 1980) emend. Guyoneaud et al. 1998	https://lpsn.dsmz.de/genus/amoebobacter	1	legitimate=True; validly published under the ICNP; synonym	1	1	0					lpsn:517146	doi:10.1099/00207713-30-1-225	
lpsn:516968	Amphibacillus	GENUS	Niimura et al. 1990 emend. An et al. 2007 emend. Hirota et al. 2013 emend. Ren et al. 2013	https://lpsn.dsmz.de/genus/amphibacillus	0	legitimate=True; validly published under the ICNP; correct name	1	1	1		NCBITaxon:29331	GTDB:g__Amphibacillus			doi:10.1099/00207713-40-3-297	
lpsn:516969	Anaerobaculum	GENUS	Rees et al. 1997 emend. Menes and Muxí 2002 emend. Maune and Tanner 2012	https://lpsn.dsmz.de/genus/anaerobaculum	1	legitimate=True; validly published under the ICNP; synonym	1	1	0					lpsn:514997	PMID:8995817|doi:10.1099/00207713-47-1-150|doi:10.1099/00207713-47-2-603	
lpsn:516970	Archaeoglobus	GENUS	Stetter 1988 emend. Huber et al. 1997	https://lpsn.dsmz.de/genus/archaeoglobus	0	legitimate=True; validly published under the ICNP; correct name	1	1	1		NCBITaxon:2233	GTDB:g__Archaeoglobus			doi:10.1016/s0723-2020(88)80032-8|doi:10.1099/00207713-38-3-328	
lpsn:516971	Azomonas	GENUS	Winogradsky 1938 (Approved Lists 1980) emend. Rudra and Gupta 2024	https://lpsn.dsmz.de/genus/azomonas	0	legitimate=True; validly published under the ICNP; correct name	1	1	1		NCBITaxon:69961	GTDB:g__Azomonas			doi:10.1099/00207713-30-1-225	
lpsn:516972	Azorhizobium	GENUS	Dreyfus et al. 1988 emend. Lang et al. 2013	https://lpsn.dsmz.de/genus/azorhizobium	0	legitimate=True; validly published under the ICNP; correct name	1	1	1		NCBITaxon:6	GTDB:g__Azorhizobium			doi:10.1099/00207713-38-1-89	
lpsn:516973	Azospirillum	GENUS	Tarrand et al. 1979 (Approved Lists 1980) emend. Falk et al. 1985	https://lpsn.dsmz.de/genus/azospirillum	0	legitimate=True; validly published under the ICNP; correct name	1	1	1		NCBITaxon:191	GTDB:g__Azospirillum			PMID:356945|doi:10.1099/00207713-30-1-225|doi:10.1139/m78-160	
lpsn:516974	Azotobacter	GENUS	Beijerinck 1901 (Approved Lists 1980) emend. Rudra and Gupta 2024	https://lpsn.dsmz.de/genus/azotobacter	0	legitimate=True; validly published under the ICNP; correct name	1	1	1		NCBITaxon:352	GTDB:g__Azotobacter			doi:10.1099/00207713-30-1-225	
lpsn:516976	Bacteriovorax	GENUS	Baer et al. 2000	https://lpsn.dsmz.de/genus/bacteriovorax	0	legitimate=True; validly published under the ICNP; correct name	1	1	1		NCBITaxon:146784	GTDB:g__Bacteriovorax			PMID:10826807|doi:10.1099/00207713-50-1-219|doi:10.1099/00207713-50-2-425	
lpsn:516977	Bdellovibrio	GENUS	Stolp and Starr 1963 (Approved Lists 1980)	https://lpsn.dsmz.de/genus/bdellovibrio	0	legitimate=True; validly published under the ICNP; correct name	1	1	1		NCBITaxon:958	GTDB:g__Bdellovibrio			PMID:14068454|doi:10.1007/bf02046064|doi:10.1099/00207713-30-1-225	
lpsn:516978	Beijerinckia	GENUS	Derx 1950 (Approved Lists 1980)	https://lpsn.dsmz.de/genus/beijerinckia	0	legitimate=True; validly published under the ICNP; correct name	1	1	1		NCBITaxon:532	GTDB:g__Beijerinckia			doi:10.1099/00207713-30-1-225	
lpsn:516979	Bisgaardia	GENUS	Foster et al. 2011 emend. Hansen et al. 2015	https://lpsn.dsmz.de/genus/bisgaardia	0	legitimate=True; validly published under the ICNP; correct name	1	1	1		NCBITaxon:109471	GTDB:g__Bisgaardia			PMID:21296928|doi:10.1099/ijs.0.028027-0|doi:10.1099/ijs.0.041251-0	
lpsn:516980	Bordetella	GENUS	Moreno-López 1952 (Approved Lists 1980) emend. Von Wintzingerode et al. 2001	https://lpsn.dsmz.de/genus/bordetella	0	legitimate=True; validly published under the ICNP; correct name	1	1	1		NCBITaxon:517	GTDB:g__Bordetella			doi:10.1099/00207713-30-1-225	
lpsn:516981	Bradyrhizobium	GENUS	Jordan 1982	https://lpsn.dsmz.de/genus/bradyrhizobium	0	legitimate=True; validly published under the ICNP; correct name	1	1	1		NCBITaxon:374	GTDB:g__Bradyrhizobium			doi:10.1099/00207713-32-1-136	
lpsn:516982	Caldicellulosiruptor	GENUS	Rainey et al. 1995 emend. Onyenwoke et al. 2006	https://lpsn.dsmz.de/genus/caldicellulosiruptor	0	legitimate=True; validly published under the ICNP; correct name	1	1	1		NCBITaxon:44000	GTDB:g__Caldicellulosiruptor			PMID:8076802|doi:10.1099/00207713-45-1-197|doi:10.1111/j.1574-6968.1994.tb07043.x	
lpsn:516983	Caldivirga	GENUS	Itoh et al. 1999	https://lpsn.dsmz.de/genus/caldivirga	0	legitimate=True; validly published under the ICNP; correct name	1	1	1		NCBITaxon:76886	GTDB:g__Caldivirga			PMID:10425774|doi:10.1099/00207713-49-3-1157|doi:10.1099/00207713-49-4-1327	
lpsn:516984	Caloramator	GENUS	Collins et al. 1994 emend. Ogg and Patel 2011	https://lpsn.dsmz.de/genus/caloramator	0	legitimate=True; validly published under the ICNP; correct name	1	1	1		NCBITaxon:44258	GTDB:g__Caloramator			PMID:7981107|doi:10.1099/00207713-44-4-812|doi:10.1099/00207713-45-1-199	
lpsn:516985	Caloranaerobacter	GENUS	Wery et al. 2001	https://lpsn.dsmz.de/genus/caloranaerobacter	0	legitimate=True; validly published under the ICNP; correct name	1	1	1		NCBITaxon:171003	GTDB:g__Caloranaerobacter			PMID:11594610|doi:10.1099/00207713-51-5-1789|doi:10.1099/00207713-51-6-1947	
lpsn:516986	Caminibacter	GENUS	Alain et al. 2002	https://lpsn.dsmz.de/genus/caminibacter	0	legitimate=True; validly published under the ICNP; correct name	1	1	1		NCBITaxon:191301	GTDB:g__Caminibacter			PMID:12148646|doi:10.1099/ijs.0.02195-0|doi:10.1099/ijs.0.02512-0	
lpsn:516987	Caminicella	GENUS	Alain et al. 2002	https://lpsn.dsmz.de/genus/caminicella	0	legitimate=True; validly published under the ICNP; correct name	1	1	1		NCBITaxon:166484	GTDB:g__Caminicella			PMID:12361265|doi:10.1099/ijs.0.02142-0|doi:10.1099/ijs.0.02652-0	
lpsn:516988	Carboxydothermus	GENUS	Svetlichny et al. 1991 emend. Slobodkin et al. 2006 emend. Novikov et al. 2011	https://lpsn.dsmz.de/genus/carboxydothermus	0	legitimate=True; validly published under the ICNP; correct name	1	1	1		NCBITaxon:129957	GTDB:g__Carboxydothermus			doi:10.1016/s0723-2020(11)80377-2|doi:10.1099/00207713-41-4-580	
lpsn:516995	Chlorobium	GENUS	Nadson 1906 (Approved Lists 1980) emend. Imhoff 2003	https://lpsn.dsmz.de/genus/chlorobium	0	legitimate=True; validly published under the ICNP; correct name	1	1	1		NCBITaxon:1091	GTDB:g__Chlorobium			doi:10.1099/00207713-30-1-225	
lpsn:516996	Chloroflexus	GENUS	Pierson and Castenholz 1974 (Approved Lists 1980)	https://lpsn.dsmz.de/genus/chloroflexus	0	legitimate=True; validly published under the ICNP; correct name	1	1	1		NCBITaxon:1107	GTDB:g__Chloroflexus			PMID:4374148|doi:10.1007/bf00446302|doi:10.1099/00207713-30-1-225	
lpsn:516997	Chromatium	GENUS	Perty 1852 (Approved Lists 1980) emend. Imhoff et al. 1998	https://lpsn.dsmz.de/genus/chromatium	0	legitimate=True; validly published under the ICNP; correct name	1	1	1		NCBITaxon:1047	GTDB:g__Chromatium			doi:10.1099/00207713-30-1-225	
lpsn:516998	Chryseobacterium	GENUS	Vandamme et al. 1994 emend. Kämpfer et al. 2009 emend. Wu et al. 2013 emend. Montero-Calasanz et al. 2014 emend. Chen et al. 2015 emend. Hahnke et al. 2016 emend. Nicholson et al. 2020 emend. Heidler von Heilborn et al. 2022	https://lpsn.dsmz.de/genus/chryseobacterium	0	legitimate=True; validly published under the ICNP; correct name	1	1	1		NCBITaxon:59732	GTDB:g__Chryseobacterium			doi:10.1099/00207713-44-4-827|doi:10.1099/00207713-45-1-199	
lpsn:517000	Clostridium	GENUS	Prazmowski 1880 (Approved Lists 1980) emend. Lawson and Rainey 2016	https://lpsn.dsmz.de/genus/clostridium	0	legitimate=True; validly published under the ICNP; correct name	1	1	1		NCBITaxon:1485	GTDB:g__Clostridium			doi:10.1099/00207713-30-1-225	
lpsn:517001	Coprothermobacter	GENUS	Rainey and Stackebrandt 1993	https://lpsn.dsmz.de/genus/coprothermobacter	0	legitimate=True; validly published under the ICNP; correct name	1	1	1		NCBITaxon:68335	GTDB:g__Coprothermobacter			doi:10.1099/00207713-43-4-857|doi:10.1099/00207713-44-1-184	
lpsn:517002	Deferribacter	GENUS	Greene et al. 1997	https://lpsn.dsmz.de/genus/deferribacter	0	legitimate=True; validly published under the ICNP; correct name	1	1	1		NCBITaxon:53572	GTDB:g__Deferribacter			PMID:9103640|doi:10.1099/00207713-47-2-505|doi:10.1099/00207713-47-3-917	
lpsn:517003	Desulfacinum	GENUS	Rees et al. 1995 emend. Sievert and Kuever 2000	https://lpsn.dsmz.de/genus/desulfacinum	0	legitimate=True; validly published under the ICNP; correct name	1	1	1		NCBITaxon:35836	GTDB:g__Desulfacinum			doi:10.1099/00207713-45-1-85|doi:10.1099/00207713-45-2-420	
lpsn:517004	Desulfobacca	GENUS	Oude Elferink et al. 1999	https://lpsn.dsmz.de/genus/desulfobacca	0	legitimate=True; validly published under the ICNP; correct name	1	1	1		NCBITaxon:60892	GTDB:g__Desulfobacca			PMID:10319454|doi:10.1099/00207713-49-2-345|doi:10.1099/00207713-49-3-937	
lpsn:517005	Desulfobacter	GENUS	Widdel 1981	https://lpsn.dsmz.de/genus/desulfobacter	0	legitimate=True; validly published under the ICNP; correct name	1	1	1		NCBITaxon:2289	GTDB:g__Desulfobacter			doi:10.1099/00207713-31-3-382	
lpsn:517006	Desulfobacterium	GENUS	Bak and Widdel 1988	https://lpsn.dsmz.de/genus/desulfobacterium	0	legitimate=True; validly published under the ICNP; correct name	1	1	1		NCBITaxon:2295				doi:10.1007/bf00402346|doi:10.1099/00207713-38-1-136	
lpsn:517007	Desulfobacula	GENUS	Rabus et al. 2000 emend. Kuever et al. 2001	https://lpsn.dsmz.de/genus/desulfobacula	0	legitimate=True; validly published under the ICNP; correct name	1	1	1		NCBITaxon:28222	GTDB:g__Desulfobacula			PMID:7686000|doi:10.1099/00207713-50-4-1415|doi:10.1128/aem.59.5.1444-1451.1993	
lpsn:517008	Desulfobulbus	GENUS	Widdel 1981	https://lpsn.dsmz.de/genus/desulfobulbus	0	legitimate=True; validly published under the ICNP; correct name	1	1	1		NCBITaxon:893	GTDB:g__Desulfobulbus			doi:10.1099/00207713-31-3-382	
lpsn:517009	Desulfocapsa	GENUS	Janssen et al. 1997	https://lpsn.dsmz.de/genus/desulfocapsa	0	legitimate=True; validly published under the ICNP; correct name	1	1	1		NCBITaxon:53318	GTDB:g__Desulfocapsa			doi:10.1007/s002030050374|doi:10.1099/00207713-47-2-601	
lpsn:517010	Desulfocella	GENUS	Brandt et al. 1999	https://lpsn.dsmz.de/genus/desulfocella	0	legitimate=True; validly published under the ICNP; correct name	1	1	1		NCBITaxon:89342				PMID:10028263|doi:10.1099/00207713-49-1-193|doi:10.1099/00207713-49-2-343	
lpsn:517011	Desulfococcus	GENUS	Widdel 1981	https://lpsn.dsmz.de/genus/desulfococcus	0	legitimate=True; validly published under the ICNP; correct name	1	1	1		NCBITaxon:896	GTDB:g__Desulfococcus			doi:10.1099/00207713-31-3-382	
lpsn:517012	Desulfofaba	GENUS	Knoblauch et al. 1999 emend. Abildgaard et al. 2004	https://lpsn.dsmz.de/genus/desulfofaba	0	legitimate=True; validly published under the ICNP; correct name	1	1	1		NCBITaxon:109169				PMID:10555345|doi:10.1099/00207713-49-4-1631|doi:10.1099/00207713-50-1-5	
lpsn:517013	Desulfofrigus	GENUS	Knoblauch et al. 1999	https://lpsn.dsmz.de/genus/desulfofrigus	0	legitimate=True; validly published under the ICNP; correct name	1	1	1		NCBITaxon:109166				PMID:10555345|doi:10.1099/00207713-49-4-1631|doi:10.1099/00207713-50-1-5	
lpsn:517014	Desulfofustis	GENUS	Friedrich et al. 1996	https://lpsn.dsmz.de/genus/desulfofustis	0	legitimate=True; validly published under the ICNP; correct name	1	1	1		NCBITaxon:51194	GTDB:g__Desulfofustis			PMID:8863436|doi:10.1099/00207713-46-4-1065|doi:10.1099/00207713-47-1-243	
lpsn:517015	Desulfohalobium	GENUS	Ollivier et al. 1991	https://lpsn.dsmz.de/genus/desulfohalobium	0	legitimate=True; validly published under the ICNP; correct name	1	1	1		NCBITaxon:45662	GTDB:g__Desulfohalobium			doi:10.1099/00207713-41-1-74|doi:10.1099/00207713-41-3-457	
lpsn:517016	Desulfomicrobium	GENUS	Rozanova et al. 1994 emend. Dias et al. 2008	https://lpsn.dsmz.de/genus/desulfomicrobium	0	legitimate=True; validly published under the ICNP; correct name	1	1	1		NCBITaxon:898	GTDB:g__Desulfomicrobium			doi:10.1099/00207713-44-2-370	
lpsn:517017	Desulfomonas	GENUS	Moore et al. 1976 (Approved Lists 1980)	https://lpsn.dsmz.de/genus/desulfomonas	1	legitimate=True; validly published under the ICNP; synonym	1	1	0					lpsn:517028	doi:10.1099/00207713-26-2-238|doi:10.1099/00207713-30-1-225	
lpsn:517018	Desulfomonile	GENUS	De Weerd et al. 1991 emend. Alves et al. 2020	https://lpsn.dsmz.de/genus/desulfomonile	0	legitimate=True; validly published under the ICNP; correct name	1	1	1		NCBITaxon:2357	GTDB:g__Desulfomonile			doi:10.1007/bf00249173|doi:10.1099/00207713-41-1-178	
lpsn:517019	Desulfomusa	GENUS	Finster et al. 2001	https://lpsn.dsmz.de/genus/desulfomusa	1	legitimate=True; validly published under the ICNP; synonym	1	1	0					lpsn:517012	PMID:11760947|doi:10.1099/00207713-51-6-2055|doi:10.1099/00207713-52-1-5	
lpsn:517020	Desulfonatronum	GENUS	Pikuta et al. 1998	https://lpsn.dsmz.de/genus/desulfonatronum	0	legitimate=True; validly published under the ICNP; correct name	1	1	1		NCBITaxon:66848	GTDB:g__Desulfonatronum			doi:10.1099/00207713-48-3-631	
lpsn:517021	Desulfonema	GENUS	Widdel 1981	https://lpsn.dsmz.de/genus/desulfonema	0	legitimate=True; validly published under the ICNP; correct name	1	1	1		NCBITaxon:45654	GTDB:g__Desulfonema			doi:10.1099/00207713-31-3-382	
lpsn:517022	Desulforegula	GENUS	Rees and Patel 2001	https://lpsn.dsmz.de/genus/desulforegula	0	legitimate=True; validly published under the ICNP; correct name	1	1	1		NCBITaxon:153027	GTDB:g__Desulforegula			PMID:11594625|doi:10.1099/00207713-51-5-1911|doi:10.1099/00207713-51-6-1947	
lpsn:517023	Desulforhabdus	GENUS	Oude Elferink et al. 1997	https://lpsn.dsmz.de/genus/desulforhabdus	0	legitimate=True; validly published under the ICNP; correct name	1	1	1		NCBITaxon:39840	GTDB:g__Desulforhabdus			PMID:8588734|doi:10.1007/bf02525317|doi:10.1099/00207713-47-4-1274	
lpsn:517024	Desulforhopalus	GENUS	Isaksen and Teske 1999	https://lpsn.dsmz.de/genus/desulforhopalus	0	legitimate=True; validly published under the ICNP; correct name	1	1	1		NCBITaxon:40413	GTDB:g__Desulforhopalus			doi:10.1007/s002030050371|doi:10.1099/00207713-49-3-935	
lpsn:517025	Desulfosarcina	GENUS	Widdel 1981 emend. Watanabe et al. 2017	https://lpsn.dsmz.de/genus/desulfosarcina	0	legitimate=True; validly published under the ICNP; correct name	1	1	1		NCBITaxon:2299	GTDB:g__Desulfosarcina			doi:10.1099/00207713-31-3-382	
lpsn:517026	Desulfotalea	GENUS	Knoblauch et al. 1999	https://lpsn.dsmz.de/genus/desulfotalea	0	legitimate=True; validly published under the ICNP; correct name	1	1	1		NCBITaxon:109168	GTDB:g__Desulfotalea			PMID:10555345|doi:10.1099/00207713-49-4-1631|doi:10.1099/00207713-50-1-5	
lpsn:517027	Desulfotomaculum	GENUS	Campbell and Postgate 1965 (Approved Lists 1980) emend. Widdel and Pfennig 1977	https://lpsn.dsmz.de/genus/desulfotomaculum	0	legitimate=True; validly published under the ICNP; correct name	1	1	1		NCBITaxon:1562	GTDB:g__Desulfotomaculum			PMID:5826606|doi:10.1099/00207713-30-1-225|doi:10.1128/br.29.3.359-363.1965	
lpsn:517028	Desulfovibrio	GENUS	Kluyver and van Niel 1936 (Approved Lists 1980) emend. Loubinoux et al. 2002 emend. Waite et al. 2020	https://lpsn.dsmz.de/genus/desulfovibrio	0	legitimate=True; validly published under the ICNP; correct name	1	1	1		NCBITaxon:872	GTDB:g__Desulfovibrio			doi:10.1099/00207713-30-1-225	
lpsn:517029	Desulfovirga	GENUS	Tanaka et al. 2000	https://lpsn.dsmz.de/genus/desulfovirga	0	legitimate=True; validly published under the ICNP; correct name	1	1	1		NCBITaxon:149711				PMID:10758870|doi:10.1099/00207713-50-2-639|doi:10.1099/00207713-50-3-951	
lpsn:517030	Desulfurococcus	GENUS	Zillig and Stetter 1983 emend. Perevalova et al. 2005	https://lpsn.dsmz.de/genus/desulfurococcus	0	legitimate=True; validly published under the ICNP; correct name	1	1	1		NCBITaxon:2273	GTDB:g__Desulfurococcus			doi:10.1016/s0721-9571(82)80044-6|doi:10.1099/00207713-33-2-438	
lpsn:517031	Desulfurolobus	GENUS	Zillig and Böck 1987	https://lpsn.dsmz.de/genus/desulfurolobus	1	legitimate=True; validly published under the ICNP; synonym	1	1	0					lpsn:516964	doi:10.1016/s0723-2020(86)80077-7|doi:10.1099/00207713-37-2-179	
lpsn:517032	Desulfuromonas	GENUS	Pfennig and Biebl 1977 (Approved Lists 1980)	https://lpsn.dsmz.de/genus/desulfuromonas	0	legitimate=True; validly published under the ICNP; correct name	1	1	1		NCBITaxon:890	GTDB:g__Desulfuromonas			PMID:1015937|doi:10.1007/bf00416962|doi:10.1099/00207713-30-1-225	
lpsn:517033	Enterococcus	GENUS	(ex Thiercelin and Jouhaud 1903) Schleifer and Kilpper-Bälz 1984	https://lpsn.dsmz.de/genus/enterococcus	0	legitimate=True; validly published under the ICNP; correct name	1	1	1		NCBITaxon:1350	GTDB:g__Enterococcus			doi:10.1099/00207713-34-1-31	
lpsn:517036	Ferroglobus	GENUS	Hafenbradl et al. 1997	https://lpsn.dsmz.de/genus/ferroglobus	0	legitimate=True; validly published under the ICNP; correct name	1	1	1		NCBITaxon:54260	GTDB:g__Ferroglobus			PMID:8929276|doi:10.1007/s002030050388|doi:10.1099/00207713-47-2-601	
lpsn:517037	Ferroplasma	GENUS	Golyshina et al. 2000 emend. Hawkes et al. 2006	https://lpsn.dsmz.de/genus/ferroplasma	0	legitimate=True; validly published under the ICNP; correct name	1	1	1		NCBITaxon:74968	GTDB:g__Ferroplasma			PMID:10843038|doi:10.1099/00207713-50-3-997|doi:10.1099/00207713-50-4-1419	
lpsn:517039	Fusibacter	GENUS	Ravot et al. 1999	https://lpsn.dsmz.de/genus/fusibacter	0	legitimate=True; validly published under the ICNP; correct name	1	1	1		NCBITaxon:76008	GTDB:g__Fusibacter			PMID:10425772|doi:10.1099/00207713-49-3-1141|doi:10.1099/00207713-49-4-1327	
lpsn:517040	Geobacillus	GENUS	Nazina et al. 2001 emend. Coorevits et al. 2012 emend. Aliyu et al. 2016 emend. Aliyu et al. 2018	https://lpsn.dsmz.de/genus/geobacillus	0	legitimate=True; validly published under the ICNP; correct name	1	1	1		NCBITaxon:129337	GTDB:g__Geobacillus			PMID:11321089|doi:10.1099/00207713-51-2-433|doi:10.1099/00207713-51-3-795	
lpsn:517041	Geobacter	GENUS	Lovley et al. 1995 emend. Waite et al. 2020	https://lpsn.dsmz.de/genus/geobacter	0	legitimate=True; validly published under the ICNP; correct name	1	1	1		NCBITaxon:28231	GTDB:g__Geobacter			PMID:8387263|doi:10.1007/bf00290916|doi:10.1099/00207713-45-3-619	
lpsn:517042	Geothrix	GENUS	Coates et al. 1999 emend. Itoh et al. 2023	https://lpsn.dsmz.de/genus/geothrix	0	legitimate=True; validly published under the ICNP; correct name	1	1	1		NCBITaxon:44675	GTDB:g__Geothrix			PMID:10555343|doi:10.1099/00207713-49-4-1615|doi:10.1099/00207713-50-1-5	
lpsn:517043	Gracilibacillus	GENUS	Wainø et al. 1999 emend. Hirota et al. 2014	https://lpsn.dsmz.de/genus/gracilibacillus	0	legitimate=True; validly published under the ICNP; correct name	1	1	1		NCBITaxon:74385	GTDB:g__Gracilibacillus			PMID:10319508|doi:10.1099/00207713-49-2-821|doi:10.1099/00207713-49-3-937	
lpsn:517045	Haloanaerobacter	GENUS	Liaw and Mah 1996	https://lpsn.dsmz.de/genus/haloanaerobacter	1	legitimate=True; inaccurate spelling; misspelling	0	1	0					lpsn:515745	PMID:16348626|doi:10.1099/00207713-46-1-362|doi:10.1128/aem.58.1.260-266.1992	
lpsn:517046	Haloanaerobium	GENUS	Zeikus et al. 1984	https://lpsn.dsmz.de/genus/haloanaerobium	1	legitimate=True; inaccurate spelling; misspelling	0	1	0					lpsn:515746	doi:10.1007/bf01567586|doi:10.1099/00207713-34-4-503	
