strain_id	bacdive_id	designation	taxon_ids	lpsn_ids	culture_collection_ids	medium_count
kgmicrobe.strain:bacdive_168926	168926	AL184	NCBITaxon:1908198	lpsn:797602	kgmicrobe.strain:CECT-9177|kgmicrobe.strain:LMG-29817	0
kgmicrobe.strain:bacdive_168927	168927	SB5531, 1266 (also designated SB5531), 1266	NCBITaxon:2489014		kgmicrobe.strain:CECT-9831|kgmicrobe.strain:CIP-111654	0
kgmicrobe.strain:bacdive_168928	168928	W11-5	NCBITaxon:1306787	lpsn:789261	kgmicrobe.strain:CCTCC-AB-208236|kgmicrobe.strain:LMG-25514|kgmicrobe.strain:MCCC-1A00474	0
kgmicrobe.strain:bacdive_168929	168929	GIESS003	NCBITaxon:1392876	lpsn:792278	kgmicrobe.strain:CCTCC-2013106|kgmicrobe.strain:CCTCC-AB-2013106|kgmicrobe.strain:KCTC-33159	0
kgmicrobe.strain:bacdive_168930	168930	VBW088	NCBITaxon:1287690	lpsn:795333	kgmicrobe.strain:KCTC-32420|kgmicrobe.strain:MCC-2354	0
kgmicrobe.strain:bacdive_168931	168931	Xi19	NCBITaxon:1132695	lpsn:40007	kgmicrobe.strain:CGMCC-1.12192|kgmicrobe.strain:KCTC-23879	0
kgmicrobe.strain:bacdive_168932	168932	ERR11	NCBITaxon:1761772	lpsn:797431	kgmicrobe.strain:HAMBI-3532|kgmicrobe.strain:LMG-30162	0
kgmicrobe.strain:bacdive_168933	168933	Gsoil 531	NCBITaxon:2707057	lpsn:800744	kgmicrobe.strain:KACC-19443|kgmicrobe.strain:LMG-30463	0
kgmicrobe.strain:bacdive_168934	168934	Reyershausen, 1211, SMG 178	NCBITaxon:61597	lpsn:782735	kgmicrobe.strain:DSM-178	0
kgmicrobe.strain:bacdive_168935	168935	SMG 271, SK-413	NCBITaxon:290512	lpsn:779855	kgmicrobe.strain:DSM-271	0
kgmicrobe.strain:bacdive_168936	168936	CS	NCBITaxon:35769	lpsn:798588	kgmicrobe.strain:ATCC-23392|kgmicrobe.strain:DSM-116236|kgmicrobe.strain:NCTC-10161	1
kgmicrobe.strain:bacdive_168937	168937	RIII-4	NCBITaxon:2119	lpsn:798608	kgmicrobe.strain:ATCC-33757|kgmicrobe.strain:NCTC-10196	0
kgmicrobe.strain:bacdive_168938	168938	MEX47-22	NCBITaxon:2100167		kgmicrobe.strain:CCOS-1199|kgmicrobe.strain:LMG-30528	0
kgmicrobe.strain:bacdive_168939	168939	Z-0021, Z-002I	NCBITaxon:96941	lpsn:777966	kgmicrobe.strain:DSM-9914|kgmicrobe.strain:VKM-B-2103	0
kgmicrobe.strain:bacdive_168940	168940	H168, OCM 544	NCBITaxon:31909	lpsn:776824	kgmicrobe.strain:DSM-9562	0
kgmicrobe.strain:bacdive_168941	168941	BH195	NCBITaxon:1449799	lpsn:798736	kgmicrobe.strain:KACC-17610|kgmicrobe.strain:NCAIM-B.02544	0
kgmicrobe.strain:bacdive_168942	168942	PB304	NCBITaxon:1355329	lpsn:793202	kgmicrobe.strain:CECT-8383|kgmicrobe.strain:KCTC-32458	0
kgmicrobe.strain:bacdive_168943	168943	HBR26	NCBITaxon:1138170	lpsn:795367	kgmicrobe.strain:HAMBI-3550|kgmicrobe.strain:LMG-29711	0
kgmicrobe.strain:bacdive_168944	168944	CDC	NCBITaxon:29511	lpsn:784144	kgmicrobe.strain:ATCC-43284|kgmicrobe.strain:DSM-21523	1
kgmicrobe.strain:bacdive_168945	168945	22II-S11g	NCBITaxon:1461694	lpsn:792975	kgmicrobe.strain:KCTC-42004|kgmicrobe.strain:LMG-27424|kgmicrobe.strain:MCCC-1A09160	0
kgmicrobe.strain:bacdive_168946	168946	58B	NCBITaxon:1408456	lpsn:784346	kgmicrobe.strain:ATCC-35278|kgmicrobe.strain:NCTC-10197	0
kgmicrobe.strain:bacdive_168947	168947	LYBFD3-16A2	NCBITaxon:873516	lpsn:792745	kgmicrobe.strain:CGMCC-1.10703|kgmicrobe.strain:LMG-25959	0
kgmicrobe.strain:bacdive_168948	168948	Kr9-9	NCBITaxon:2495596	lpsn:5308	kgmicrobe.strain:KACC-19709|kgmicrobe.strain:KMM-8180	0
kgmicrobe.strain:bacdive_168949	168949	GM7	NCBITaxon:1720195	lpsn:795002	kgmicrobe.strain:CSUR-P2336|kgmicrobe.strain:DSM-101039	0
kgmicrobe.strain:bacdive_168950	168950	22II-S11-z10	NCBITaxon:1461693	lpsn:792956	kgmicrobe.strain:LMG-27158|kgmicrobe.strain:MCCC-1A09298	0
kgmicrobe.strain:bacdive_168951	168951	KMU-37	NCBITaxon:1871604	lpsn:795599	kgmicrobe.strain:KCCM-90262|kgmicrobe.strain:NBRC-111904	0
kgmicrobe.strain:bacdive_168952	168952	K-4-16	NCBITaxon:1926868	lpsn:798028	kgmicrobe.strain:KACC-19171|kgmicrobe.strain:KEMB-9005-570|kgmicrobe.strain:NBRC-113141	0
kgmicrobe.strain:bacdive_168953	168953	LF-89	NCBITaxon:1227812	lpsn:784638	kgmicrobe.strain:ATCC-VR-1361	0
kgmicrobe.strain:bacdive_168954	168954	BR7-21	NCBITaxon:496014	lpsn:800730	kgmicrobe.strain:DSM-110830|kgmicrobe.strain:KCTC-22257|kgmicrobe.strain:LMG-24797	0
kgmicrobe.strain:bacdive_168955	168955	S51-W(gv)1	NCBITaxon:37450	lpsn:783687	kgmicrobe.strain:ACAM-608	0
kgmicrobe.strain:bacdive_168956	168956	BL47	NCBITaxon:582672	lpsn:791971	kgmicrobe.strain:ICMP-17619|kgmicrobe.strain:NBRC-105206	0
kgmicrobe.strain:bacdive_168957	168957	DC333(T)	NCBITaxon:56142	lpsn:798580	kgmicrobe.strain:ATCC-25293|kgmicrobe.strain:NCTC-10174	0
kgmicrobe.strain:bacdive_168958	168958	SM65	NCBITaxon:864565		kgmicrobe.strain:ATCC-43715	0
kgmicrobe.strain:bacdive_168959	168959		NCBITaxon:470146	lpsn:69693	kgmicrobe.strain:ATCC-27758|kgmicrobe.strain:VPI-C1-38	0
kgmicrobe.strain:bacdive_168960	168960	JC234	NCBITaxon:1480615	lpsn:793090	kgmicrobe.strain:KCTC-42071|kgmicrobe.strain:LMG-28200	0
kgmicrobe.strain:bacdive_168961	168961		NCBITaxon:1224744	lpsn:784238	kgmicrobe.strain:ATCC-19069|kgmicrobe.strain:UNIQEM-1	0
kgmicrobe.strain:bacdive_168962	168962	19J-3	NCBITaxon:382673	lpsn:785602	kgmicrobe.strain:CGMCC-1.5041|kgmicrobe.strain:JCM-13582	0
kgmicrobe.strain:bacdive_168963	168963	GR5	NCBITaxon:653745	lpsn:789107	kgmicrobe.strain:BCRC-80081|kgmicrobe.strain:LMG-25379	0
kgmicrobe.strain:bacdive_168964	168964	HM2	NCBITaxon:706585		kgmicrobe.strain:ATCC-43856	0
kgmicrobe.strain:bacdive_168965	168965	LB39	NCBITaxon:2203716	lpsn:801306	kgmicrobe.strain:CECT-9663|kgmicrobe.strain:LMG-30766	0
kgmicrobe.strain:bacdive_168966	168966	Ya501	NCBITaxon:57863	lpsn:783540	kgmicrobe.strain:ATCC-BAA-126|kgmicrobe.strain:JCM-9661	0
kgmicrobe.strain:bacdive_168967	168967	SC03	NCBITaxon:479077	lpsn:793496	kgmicrobe.strain:CCTCC-M-208210|kgmicrobe.strain:NRRL-B-59352	0
kgmicrobe.strain:bacdive_168968	168968	GD05	NCBITaxon:1289106	lpsn:791757	kgmicrobe.strain:CCTCC-AB-2013105|kgmicrobe.strain:KCTC-33117	0
kgmicrobe.strain:bacdive_168969	168969	852	NCBITaxon:142650	lpsn:798616	kgmicrobe.strain:ATCC-49639|kgmicrobe.strain:NCTC-11722	0
kgmicrobe.strain:bacdive_168970	168970		NCBITaxon:968	lpsn:784920	kgmicrobe.strain:ATCC-19554	0
kgmicrobe.strain:bacdive_168971	168971	M1-18	NCBITaxon:1295565	lpsn:792748	kgmicrobe.strain:CCM-8464|kgmicrobe.strain:CECT-8192|kgmicrobe.strain:IBRC-M-10767|kgmicrobe.strain:LMG-27461	0
kgmicrobe.strain:bacdive_168972	168972	BT-H1	NCBITaxon:79599	lpsn:784008	kgmicrobe.strain:ATCC-700798	0
kgmicrobe.strain:bacdive_168973	168973	CCMA 894, ASBV-1	NCBITaxon:544311	lpsn:791598	kgmicrobe.strain:CBMAI-1465|kgmicrobe.strain:NRRL-B-24922	0
kgmicrobe.strain:bacdive_168974	168974	8-8	NCBITaxon:1431249	lpsn:791952	kgmicrobe.strain:LMG-28167|kgmicrobe.strain:NBRC-110023	0
kgmicrobe.strain:bacdive_168975	168975	MMP 1	NCBITaxon:1408457	lpsn:800274	kgmicrobe.strain:ATCC-29257|kgmicrobe.strain:NCTC-10178	0
kgmicrobe.strain:bacdive_168976	168976	AD25	NCBITaxon:1502842	lpsn:794091	kgmicrobe.strain:BCC-15839|kgmicrobe.strain:NBRC-103583	0
kgmicrobe.strain:bacdive_168977	168977	TTM-94	NCBITaxon:1604025	lpsn:797857	kgmicrobe.strain:BCRC-80890|kgmicrobe.strain:LMG-28709	0
kgmicrobe.strain:bacdive_168978	168978	22II1-22F38	NCBITaxon:1280948	lpsn:792468	kgmicrobe.strain:LMG-27916|kgmicrobe.strain:MCCC-1A09418	0
kgmicrobe.strain:bacdive_168979	168979		NCBITaxon:29341	lpsn:783657	kgmicrobe.strain:ATCC-27322	0
kgmicrobe.strain:bacdive_168980	168980	F14	NCBITaxon:1463598	lpsn:792481	kgmicrobe.strain:CGMCC-1.12755|kgmicrobe.strain:LMG-28106|kgmicrobe.strain:MCCC-1A09947	0
kgmicrobe.strain:bacdive_168981	168981	BAPVE7B	NCBITaxon:1416533	lpsn:792079	kgmicrobe.strain:CECT-8333|kgmicrobe.strain:LMG-27589	0
kgmicrobe.strain:bacdive_168982	168982	F7	NCBITaxon:1336238	lpsn:784205	kgmicrobe.strain:ATCC-49495	0
kgmicrobe.strain:bacdive_168983	168983	Miyayama	NCBITaxon:951	lpsn:783764	kgmicrobe.strain:ATCC-VR-367	0
kgmicrobe.strain:bacdive_168984	168984	UST20140214-015B	NCBITaxon:1647556	lpsn:793257	kgmicrobe.strain:KCTC-42383|kgmicrobe.strain:MCCC-1K00451	0
kgmicrobe.strain:bacdive_168985	168985	DSL-35	NCBITaxon:2202418	lpsn:800157	kgmicrobe.strain:KCTC-62646|kgmicrobe.strain:MCCC-1K03535	0
kgmicrobe.strain:bacdive_168986	168986	DQW12E6-69-1	NCBITaxon:1382802	lpsn:792989	kgmicrobe.strain:CGMCC-1.12756|kgmicrobe.strain:LMG-27742	0
kgmicrobe.strain:bacdive_168987	168987	1-25	NCBITaxon:1234628	lpsn:792279	kgmicrobe.strain:CCTCC-AB-2013265|kgmicrobe.strain:KCTC-33194	0
kgmicrobe.strain:bacdive_168988	168988	HME8881	NCBITaxon:1310417	lpsn:793083	kgmicrobe.strain:CECT-8366|kgmicrobe.strain:KCTC-42121	0
kgmicrobe.strain:bacdive_168989	168989	NKM-5	NCBITaxon:1658061	lpsn:793160	kgmicrobe.strain:CECT-8805|kgmicrobe.strain:KCTC-33634	0
kgmicrobe.strain:bacdive_168990	168990		NCBITaxon:1392	lpsn:773635	kgmicrobe.strain:ATCC-14578|kgmicrobe.strain:CIP-66.17|kgmicrobe.strain:NCTC-10340	0
kgmicrobe.strain:bacdive_168991	168991	JSM 073008	NCBITaxon:516698	lpsn:790168	kgmicrobe.strain:CCTCC-AA-207035|kgmicrobe.strain:KCTC-22164	0
kgmicrobe.strain:bacdive_168992	168992	P3B162	NCBITaxon:1581172	lpsn:795769	kgmicrobe.strain:KCTC-29498|kgmicrobe.strain:LMG-28262|kgmicrobe.strain:MTCC-12358|kgmicrobe.strain:NRIC-967	0
kgmicrobe.strain:bacdive_168993	168993	ZYY136	NCBITaxon:1232668	lpsn:793193	kgmicrobe.strain:ACCC-05753|kgmicrobe.strain:KCTC-32088	0
kgmicrobe.strain:bacdive_168994	168994	NCIB 11130	NCBITaxon:421	lpsn:784253	kgmicrobe.strain:ATCC-35067|kgmicrobe.strain:NCIMB-11130|kgmicrobe.strain:UNIQEM-8|kgmicrobe.strain:VKM-B-2110	0
kgmicrobe.strain:bacdive_168995	168995	WD-2-2	NCBITaxon:1442586	lpsn:791747	kgmicrobe.strain:CECT-8445|kgmicrobe.strain:KCTC-32579	0
kgmicrobe.strain:bacdive_168996	168996	85S1MB	NCBITaxon:1404367	lpsn:5643	kgmicrobe.strain:HAMBI-3684|kgmicrobe.strain:LMG-29937	0
kgmicrobe.strain:bacdive_168997	168997	IMCC 1021	NCBITaxon:1504967	lpsn:792406	kgmicrobe.strain:KCTC-32320|kgmicrobe.strain:NBRC-109485	0
kgmicrobe.strain:bacdive_168998	168998	Green	NCBITaxon:546672	lpsn:788392	kgmicrobe.strain:LMG-25349|kgmicrobe.strain:VKM-B-2481	0
kgmicrobe.strain:bacdive_168999	168999	Ma-20	NCBITaxon:1249552	lpsn:792667	kgmicrobe.strain:KCTC-32221|kgmicrobe.strain:LMG-27470	0
kgmicrobe.strain:bacdive_169000	169000	H4X	NCBITaxon:1400979	lpsn:792088	kgmicrobe.strain:CCTCC-AB-2013049|kgmicrobe.strain:NRRL-B-59974	0
kgmicrobe.strain:bacdive_169001	169001	U 164-47	NCBITaxon:592031	lpsn:783814	kgmicrobe.strain:ATCC-49989	0
kgmicrobe.strain:bacdive_169002	169002	JC213	NCBITaxon:1343895	lpsn:791650	kgmicrobe.strain:KCTC-32442|kgmicrobe.strain:LMG-27669	0
kgmicrobe.strain:bacdive_169003	169003		NCBITaxon:1225564	lpsn:791630	kgmicrobe.strain:BR3299|kgmicrobe.strain:HAMBI-3457	0
kgmicrobe.strain:bacdive_169004	169004	D104	NCBITaxon:1208321	lpsn:792473	kgmicrobe.strain:LMG-27696|kgmicrobe.strain:MCCC-1A07573	0
kgmicrobe.strain:bacdive_169005	169005	CNX-216	NCBITaxon:1075416	lpsn:790672	kgmicrobe.strain:DSM-25186|kgmicrobe.strain:KCCM-90102	0
kgmicrobe.strain:bacdive_169006	169006	F8/08-60	NCBITaxon:1462582	lpsn:792369	kgmicrobe.strain:CIRMBP-0958|kgmicrobe.strain:NCTC-13660	0
kgmicrobe.strain:bacdive_169007	169007	NSL10	NCBITaxon:1610527	lpsn:793904	kgmicrobe.strain:ACCC-19737|kgmicrobe.strain:KCTC-42281	0
kgmicrobe.strain:bacdive_169008	169008	24KS-1	NCBITaxon:472978	lpsn:787666	kgmicrobe.strain:NCCB-100215|kgmicrobe.strain:UNIQEM-U378	0
kgmicrobe.strain:bacdive_169009	169009	IFAM 1-551, IFAM I-551	NCBITaxon:582840		kgmicrobe.strain:ATCC-27489	0
kgmicrobe.strain:bacdive_169010	169010		NCBITaxon:1215918	lpsn:790461	kgmicrobe.strain:DSM-100573|kgmicrobe.strain:KCTC-22996|kgmicrobe.strain:KMM-6351|kgmicrobe.strain:LMG-25420	0
kgmicrobe.strain:bacdive_169011	169011	PN525	NCBITaxon:1278299	lpsn:783256	kgmicrobe.strain:ATCC-49900|kgmicrobe.strain:DSM-116231|kgmicrobe.strain:NCTC-11723	1
kgmicrobe.strain:bacdive_169012	169012	strain 524-16, NCIB 2233, NCMB 2233	NCBITaxon:665467	lpsn:788921	kgmicrobe.strain:DSM-9178|kgmicrobe.strain:NCIMB-2233	0
kgmicrobe.strain:bacdive_169013	169013	Paramecium tetraurelia 51k, 51KMJ, 51k	NCBITaxon:28907	lpsn:783577	kgmicrobe.strain:ATCC-30632	0
kgmicrobe.strain:bacdive_169014	169014		NCBITaxon:1266997	lpsn:798622	kgmicrobe.strain:ATCC-23064|kgmicrobe.strain:IFO-14478|kgmicrobe.strain:NBRC-14478|kgmicrobe.strain:NCTC-10113	0
kgmicrobe.strain:bacdive_169015	169015	X3C39	NCBITaxon:39495	lpsn:783818	kgmicrobe.strain:ATCC-35992	0
kgmicrobe.strain:bacdive_169016	169016	THG-SKA3	NCBITaxon:1582807	lpsn:793420	kgmicrobe.strain:CCTCC-AB-2015126|kgmicrobe.strain:KACC-18283	0
kgmicrobe.strain:bacdive_169017	169017	22II-S11-z7	NCBITaxon:1317122	lpsn:792454	kgmicrobe.strain:KCTC-42003|kgmicrobe.strain:MCCC-1A09239	0
kgmicrobe.strain:bacdive_169018	169018	HH6087	NCBITaxon:1671870		kgmicrobe.strain:CAIM-1874|kgmicrobe.strain:CECT-8161	0
kgmicrobe.strain:bacdive_169019	169019	CT11616	NCBITaxon:34097	lpsn:783561	kgmicrobe.strain:ATCC-43811	0
kgmicrobe.strain:bacdive_169020	169020		NCBITaxon:1571185	lpsn:793101	kgmicrobe.strain:CGMCC-1.15179|kgmicrobe.strain:NBRC-109939|kgmicrobe.strain:SCSIO-11157	0
kgmicrobe.strain:bacdive_169021	169021	Miq-4	NCBITaxon:1607685	lpsn:793353	kgmicrobe.strain:IBRC-M-10908|kgmicrobe.strain:LMG-28391	0
kgmicrobe.strain:bacdive_169023	169023	BH-BN04-4	NCBITaxon:1280947	lpsn:792470	kgmicrobe.strain:LMG-27915|kgmicrobe.strain:MCCC-1A07481	0
kgmicrobe.strain:bacdive_169024	169024	BH043	NCBITaxon:1449801	lpsn:792569	kgmicrobe.strain:KACC-17607|kgmicrobe.strain:NBRC-109831|kgmicrobe.strain:NCAIM-B.02529	0
kgmicrobe.strain:bacdive_169025	169025	BS-W13	NCBITaxon:1619507	lpsn:792879	kgmicrobe.strain:CECT-8724|kgmicrobe.strain:KCTC-42349	0
kgmicrobe.strain:bacdive_169026	169026	TSBY 67	NCBITaxon:343412	lpsn:789278	kgmicrobe.strain:CCTCC-AB-207183|kgmicrobe.strain:NRRL-B-51308	0
kgmicrobe.strain:bacdive_169027	169027	L4-6	NCBITaxon:2282381	lpsn:5580	kgmicrobe.strain:CGMCC-1.16273|kgmicrobe.strain:KCTC-62035T	0
kgmicrobe.strain:bacdive_169028	169028	NII-0918	NCBITaxon:632935	lpsn:789629	kgmicrobe.strain:CCTCC-AA-209055|kgmicrobe.strain:KCTC-22789|kgmicrobe.strain:NCIM-5340	0
kgmicrobe.strain:bacdive_169029	169029	ASC-64	NCBITaxon:942865	lpsn:792638	kgmicrobe.strain:CIP-110328|kgmicrobe.strain:LMG-26296	0
kgmicrobe.strain:bacdive_169030	169030	PWS21	NCBITaxon:2666256	lpsn:800742	kgmicrobe.strain:KCTC-52990|kgmicrobe.strain:MCCC-1K03345	0
kgmicrobe.strain:bacdive_169031	169031	GZJT-2	NCBITaxon:1395958	lpsn:793504	kgmicrobe.strain:CCTCC-AB-2013304|kgmicrobe.strain:KCTC-42739	0
kgmicrobe.strain:bacdive_169032	169032		NCBITaxon:2233858	lpsn:800736	kgmicrobe.strain:CGMCC-1.1580|kgmicrobe.strain:KCTC-39988|kgmicrobe.strain:SYSU-D8008	0
kgmicrobe.strain:bacdive_169033	169033	JC245	NCBITaxon:1480696	lpsn:792359	kgmicrobe.strain:KCTC-42090|kgmicrobe.strain:LMG-28260	0
kgmicrobe.strain:bacdive_169034	169034	TAR-002	NCBITaxon:1443434	lpsn:792332	kgmicrobe.strain:CECT-8537|kgmicrobe.strain:NBRC-110107	0
kgmicrobe.strain:bacdive_169035	169035	wcf1	NCBITaxon:376175	lpsn:53146	kgmicrobe.strain:BCRC-17557|kgmicrobe.strain:LMG-23380	0
kgmicrobe.strain:bacdive_169036	169036	AB92	NCBITaxon:1307926	lpsn:787421	kgmicrobe.strain:BCC-15733|kgmicrobe.strain:NBRC-102526	0
kgmicrobe.strain:bacdive_169037	169037		NCBITaxon:42322	lpsn:776099	kgmicrobe.strain:ATCC-17233|kgmicrobe.strain:DSM-20704	0
kgmicrobe.strain:bacdive_169038	169038	ES3-24	NCBITaxon:1324314	lpsn:791637	kgmicrobe.strain:CCTCC-AB2013097|kgmicrobe.strain:KCTC-33157	0
kgmicrobe.strain:bacdive_169039	169039	RSS3-C1	NCBITaxon:1446477	lpsn:791889	kgmicrobe.strain:CECT-8444|kgmicrobe.strain:KCTC-32537	0
kgmicrobe.strain:bacdive_169040	169040	A4O-5	NCBITaxon:1397265	lpsn:792261	kgmicrobe.strain:KCTC-32483|kgmicrobe.strain:NBRC-109918	0
kgmicrobe.strain:bacdive_169041	169041	Karp	NCBITaxon:784	lpsn:784544	kgmicrobe.strain:ATCC-VR-150	0
kgmicrobe.strain:bacdive_169042	169042	CdA-1	NCBITaxon:76259	lpsn:783832	kgmicrobe.strain:ATCC-700589	0
kgmicrobe.strain:bacdive_169043	169043	MIT 01-6451	NCBITaxon:425400	lpsn:795586	kgmicrobe.strain:ATCC-TSD-46|kgmicrobe.strain:LMG-28612	0
kgmicrobe.strain:bacdive_169044	169044		NCBITaxon:171279	lpsn:798557	kgmicrobe.strain:ATCC-25524|kgmicrobe.strain:IFO-14861|kgmicrobe.strain:NBRC-14861|kgmicrobe.strain:NCTC-10156	0
kgmicrobe.strain:bacdive_169045	169045	LPPA 982	NCBITaxon:28447	lpsn:30161	kgmicrobe.strain:CECT-8144|kgmicrobe.strain:LMG-27667	0
kgmicrobe.strain:bacdive_169046	169046	SN6-13	NCBITaxon:1658060	lpsn:793324	kgmicrobe.strain:CECT-8804|kgmicrobe.strain:KCTC-42454	0
kgmicrobe.strain:bacdive_169047	169047	FA028	NCBITaxon:1632866	lpsn:793280	kgmicrobe.strain:CICC-10906|kgmicrobe.strain:KCTC-42258	0
kgmicrobe.strain:bacdive_169048	169048	UST 040317-058	NCBITaxon:345312	lpsn:785789	kgmicrobe.strain:JCM-13528|kgmicrobe.strain:NRRL-B-41466	0
kgmicrobe.strain:bacdive_169049	169049	8111, SMG 176, Sta. Cruz	NCBITaxon:39440	lpsn:777042	kgmicrobe.strain:ATCC-25588|kgmicrobe.strain:DSM-176	1
kgmicrobe.strain:bacdive_169050	169050	NCIB 9891	NCBITaxon:1264931	lpsn:783840	kgmicrobe.strain:ATCC-8366|kgmicrobe.strain:LMG-8364|kgmicrobe.strain:NCIMB-9891	0
kgmicrobe.strain:bacdive_169051	169051	NP180	NCBITaxon:1353778	lpsn:791616	kgmicrobe.strain:CGMCC-1.12504|kgmicrobe.strain:NBRC-109715	0
kgmicrobe.strain:bacdive_169052	169052	E49	NCBITaxon:1193628	lpsn:791684	kgmicrobe.strain:KACC-17071|kgmicrobe.strain:LMG-27269	0
kgmicrobe.strain:bacdive_169053	169053	AX	NCBITaxon:905052	lpsn:785056	kgmicrobe.strain:ATCC-55363	0
kgmicrobe.strain:bacdive_169054	169054	Y-12	NCBITaxon:627669	lpsn:794394	kgmicrobe.strain:KACC-17601|kgmicrobe.strain:NBRC-109933|kgmicrobe.strain:NCAIM-B.02543	0
kgmicrobe.strain:bacdive_169055	169055	Bergkamen, SMG 229	NCBITaxon:53453	lpsn:777434	kgmicrobe.strain:DSM-229	1
kgmicrobe.strain:bacdive_169056	169056	HME6839	NCBITaxon:931504	lpsn:791697	kgmicrobe.strain:CECT-7857|kgmicrobe.strain:KCTC-23441	0
kgmicrobe.strain:bacdive_169057	169057	IFAM KB-677	NCBITaxon:53400	lpsn:776975	kgmicrobe.strain:ATCC-27498|kgmicrobe.strain:DSM-10238	0
kgmicrobe.strain:bacdive_169058	169058	RST89	NCBITaxon:634784	lpsn:800165	kgmicrobe.strain:CECT-8363|kgmicrobe.strain:LMG-27618	0
kgmicrobe.strain:bacdive_169059	169059		NCBITaxon:743968	lpsn:798613	kgmicrobe.strain:ATCC-29419|kgmicrobe.strain:NCTC-10151	0
kgmicrobe.strain:bacdive_169060	169060	13-25	NCBITaxon:549731	lpsn:788562	kgmicrobe.strain:CCTCC-AB-208103|kgmicrobe.strain:KCTC-13422	0
kgmicrobe.strain:bacdive_169061	169061	5M	NCBITaxon:1713625	lpsn:795004	kgmicrobe.strain:CGMCC-1.15385|kgmicrobe.strain:KCTC-33743|kgmicrobe.strain:LMG-29101	0
kgmicrobe.strain:bacdive_169062	169062		NCBITaxon:411474	lpsn:783693	kgmicrobe.strain:ATCC-27759|kgmicrobe.strain:VPI-C33-22	0
kgmicrobe.strain:bacdive_169063	169063	JA916	NCBITaxon:1060	lpsn:9445	kgmicrobe.strain:KCTC-15473|kgmicrobe.strain:LMG-28749	0
kgmicrobe.strain:bacdive_169064	169064	CB3	NCBITaxon:1851146	lpsn:57175	kgmicrobe.strain:CCTCC-AB2016116|kgmicrobe.strain:KCTC-52625	0
kgmicrobe.strain:bacdive_169065	169065	HME8275	NCBITaxon:1230648	lpsn:793620	kgmicrobe.strain:CECT-8198|kgmicrobe.strain:KACC-16933	0
kgmicrobe.strain:bacdive_169066	169066	SYM1	NCBITaxon:1572645	lpsn:792636	kgmicrobe.strain:CECT-8716|kgmicrobe.strain:LMG-28329	0
kgmicrobe.strain:bacdive_169067	169067	W-WS13	NCBITaxon:1655432	lpsn:793360	kgmicrobe.strain:CECT-8725|kgmicrobe.strain:KCTC-42500	0
kgmicrobe.strain:bacdive_169068	169068	WCHAc010005	NCBITaxon:2004650	lpsn:5280	kgmicrobe.strain:GDMCC-1.1232|kgmicrobe.strain:KCTC-61813	0
kgmicrobe.strain:bacdive_169069	169069	R-67175	NCBITaxon:1774969	lpsn:797979	kgmicrobe.strain:LMG-29430|kgmicrobe.strain:NCIMB-15076	0
kgmicrobe.strain:bacdive_169070	169070	AN/28/1	NCBITaxon:1148509	lpsn:791933	kgmicrobe.strain:CCM-7990|kgmicrobe.strain:LMG-26867	0
kgmicrobe.strain:bacdive_169071	169071	T68	NCBITaxon:1278643	lpsn:791832	kgmicrobe.strain:ATCC-BAA-2540|kgmicrobe.strain:LMG-27338	0
kgmicrobe.strain:bacdive_169072	169072	PLHSC7-2	NCBITaxon:2303987	lpsn:800155	kgmicrobe.strain:KCTC-62589|kgmicrobe.strain:MCCC-1K03522	0
kgmicrobe.strain:bacdive_169073	169073	SM14	NCBITaxon:39498	lpsn:783820	kgmicrobe.strain:ATCC-43714	0
kgmicrobe.strain:bacdive_169074	169074	A30, NCIB 11124	NCBITaxon:39774	lpsn:784247	kgmicrobe.strain:ACM-3308|kgmicrobe.strain:ATCC-35068|kgmicrobe.strain:NCIMB-11124	0
kgmicrobe.strain:bacdive_169075	169075	Tick	NCBITaxon:33991	lpsn:784795	kgmicrobe.strain:ATCC-VR-611	0
kgmicrobe.strain:bacdive_169076	169076	SLG210-21	NCBITaxon:1389218	lpsn:792992	kgmicrobe.strain:CGMCC-1.12768|kgmicrobe.strain:LMG-27734|kgmicrobe.strain:LMG-27737	0
kgmicrobe.strain:bacdive_169077	169077	8.8A	NCBITaxon:1544695	lpsn:792507	kgmicrobe.strain:CECT-8501|kgmicrobe.strain:LMG-27955	0
kgmicrobe.strain:bacdive_169078	169078	DSSK2-3	NCBITaxon:1519096	lpsn:792500	kgmicrobe.strain:CECT-8620|kgmicrobe.strain:KCTC-42137	0
kgmicrobe.strain:bacdive_169079	169079	1219	NCBITaxon:1408454	lpsn:784325	kgmicrobe.strain:ATCC-49234|kgmicrobe.strain:NCTC-11708	0
kgmicrobe.strain:bacdive_169080	169080	HRC 70-159	NCBITaxon:1408467	lpsn:798617	kgmicrobe.strain:ATCC-25960|kgmicrobe.strain:NCTC-11702	0
kgmicrobe.strain:bacdive_169081	169081		NCBITaxon:1778667	lpsn:795567	kgmicrobe.strain:KACC-18576|kgmicrobe.strain:NBRC-111658|kgmicrobe.strain:UCM-80	0
kgmicrobe.strain:bacdive_169082	169082		NCBITaxon:89403	lpsn:783686	kgmicrobe.strain:ACAM-179	0
kgmicrobe.strain:bacdive_169083	169083	LL2	NCBITaxon:36743	lpsn:784396	kgmicrobe.strain:ATCC-49889|kgmicrobe.strain:NCTC-11725	0
