taxon_id	label	rank	parent_id	genetic_code	exact_synonyms	related_synonyms	broad_synonyms	attested_by
NCBITaxon:1138383	Mycobacterium paraintracellulare	SPECIES	NCBITaxon:120793	11		Mycobacterium intracellulare genotype INT-1		bacdive|lpsn|gold|madin_etal
NCBITaxon:1138384	Acetivibrio thermocellus AD2	STRAIN	NCBITaxon:1515	11		Clostridium thermocellum AD2|Hungateiclostridium thermocellum AD2|Ruminiclostridium thermocellum AD2		gold|madin_etal
NCBITaxon:1138429	Glaesserella parasuis gx033	STRAIN	NCBITaxon:738	11		Haemophilus parasuis gx033		madin_etal
NCBITaxon:1138452	Priestia megaterium NCT-2	STRAIN	NCBITaxon:1404	11	Bacillus megaterium str. NCT-2|Bacillus megaterium strain NCT-2	Bacillus megaterium NCT-2		madin_etal
NCBITaxon:1138585	Sediminihabitans luteus	SPECIES	NCBITaxon:1217414	11				bacdive|lpsn|mediadive|gold|bactotraits
NCBITaxon:1138587	Paraoerskovia sediminicola	SPECIES	NCBITaxon:665568	11				bacdive|lpsn|mediadive|gold|madin_etal|bactotraits
NCBITaxon:1138822	Lentilactobacillus curieae	SPECIES	NCBITaxon:2767893	11		Lactobacillus curieae		bacdive|lpsn|gold|madin_etal
NCBITaxon:1138871	Mycobacterium intracellulare subsp. yongonense 05-1390	STRAIN	NCBITaxon:1203599	11		Mycobacterium sp. 05-1390|Mycobacterium yongonense 05-1390		gold|madin_etal
NCBITaxon:1138874	Streptococcus pyogenes NS88.2	STRAIN	NCBITaxon:1314	11	Streptococcus pyogenes str. NS88.2|Streptococcus pyogenes strain NS88.2			madin_etal
NCBITaxon:1138877	Mycobacterium tuberculosis 7199-99	STRAIN	NCBITaxon:1773	11	Mycobacterium tuberculosis str. 7199-99|Mycobacterium tuberculosis strain 7199-99			madin_etal
NCBITaxon:1138880	Enterococcus faecium EnGen0005	STRAIN	NCBITaxon:1352	11		Enterococcus faecium E0045		gold|madin_etal
NCBITaxon:1138881	Enterococcus faecium EnGen0012	STRAIN	NCBITaxon:1352	11		Enterococcus faecium E0120		gold|madin_etal
NCBITaxon:1138882	Enterococcus faecium EnGen0010	STRAIN	NCBITaxon:1352	11		Enterococcus faecium E0164		gold|madin_etal
NCBITaxon:1138883	Enterococcus faecium EnGen0022	STRAIN	NCBITaxon:1352	11		Enterococcus faecium E0269		gold|madin_etal
NCBITaxon:1138884	Enterococcus faecium EnGen0013	STRAIN	NCBITaxon:1352	11		Enterococcus faecium E0333		gold|madin_etal
NCBITaxon:1138885	Enterococcus faecium EnGen0014	STRAIN	NCBITaxon:1352	11		Enterococcus faecium E0679		gold|madin_etal
NCBITaxon:1138886	Enterococcus faecium EnGen0019	STRAIN	NCBITaxon:1352	11		Enterococcus faecium E0680		gold|madin_etal
NCBITaxon:1138887	Enterococcus faecium EnGen0008	STRAIN	NCBITaxon:1352	11		Enterococcus faecium E0688		gold|madin_etal
NCBITaxon:1138888	Enterococcus faecium EnGen0015	STRAIN	NCBITaxon:1352	11		Enterococcus faecium E1007		gold|madin_etal
NCBITaxon:1138889	Enterococcus faecium EnGen0017	STRAIN	NCBITaxon:1352	11		Enterococcus faecium E1050		gold|madin_etal
NCBITaxon:1138890	Enterococcus faecium EnGen0002	STRAIN	NCBITaxon:1352	11		Enterococcus faecium E1133		gold|madin_etal
NCBITaxon:1138891	Enterococcus faecium EnGen0011	STRAIN	NCBITaxon:1352	11		Enterococcus faecium E1185		gold|madin_etal
NCBITaxon:1138892	Enterococcus faecium EnGen0004	STRAIN	NCBITaxon:1352	11		Enterococcus faecium E1258		gold|madin_etal
NCBITaxon:1138893	Enterococcus faecium EnGen0006	STRAIN	NCBITaxon:1352	11		Enterococcus faecium E1293		gold|madin_etal
NCBITaxon:1138894	Enterococcus faecium EnGen0016	STRAIN	NCBITaxon:1352	11		Enterococcus faecium E1392		gold|madin_etal
NCBITaxon:1138895	Enterococcus faecium EnGen0021	STRAIN	NCBITaxon:1352	11		Enterococcus faecium E1552		gold|madin_etal
NCBITaxon:1138896	Enterococcus faecium EnGen0009	STRAIN	NCBITaxon:1352	11		Enterococcus faecium E1573		gold|madin_etal
NCBITaxon:1138897	Enterococcus faecium EnGen0020	STRAIN	NCBITaxon:1352	11		Enterococcus faecium E1574		gold|madin_etal
NCBITaxon:1138898	Enterococcus faecium EnGen0001	STRAIN	NCBITaxon:1352	11		Enterococcus faecium E1575		gold|madin_etal
NCBITaxon:1138899	Enterococcus faecium EnGen0018	STRAIN	NCBITaxon:1352	11		Enterococcus faecium E1576		gold|madin_etal
NCBITaxon:1138900	Enterococcus faecium EnGen0007	STRAIN	NCBITaxon:1352	11		Enterococcus faecium E1578		gold|madin_etal
NCBITaxon:1138901	Enterococcus faecium EnGen0003	STRAIN	NCBITaxon:1352	11		Enterococcus faecium E1590		gold|madin_etal
NCBITaxon:1138902	Enterococcus faecium EnGen0028	STRAIN	NCBITaxon:1352	11		Enterococcus faecium E1604		gold|madin_etal
NCBITaxon:1138903	Enterococcus faecium EnGen0029	STRAIN	NCBITaxon:1352	11		Enterococcus faecium E1613		gold|madin_etal
NCBITaxon:1138904	Enterococcus faecium EnGen0027	STRAIN	NCBITaxon:1352	11		Enterococcus faecium E1620		gold|madin_etal
NCBITaxon:1138905	Enterococcus faecium EnGen0032	STRAIN	NCBITaxon:1352	11		Enterococcus faecium E1622		gold|madin_etal
NCBITaxon:1138906	Enterococcus faecium EnGen0031	STRAIN	NCBITaxon:1352	11		Enterococcus faecium E1623		gold|madin_etal
NCBITaxon:1138907	Enterococcus faecium EnGen0025	STRAIN	NCBITaxon:1352	11		Enterococcus faecium E1626		gold|madin_etal
NCBITaxon:1138908	Enterococcus faecium EnGen0035	STRAIN	NCBITaxon:1352	11		Enterococcus faecium E1627		gold|madin_etal
NCBITaxon:1138909	Enterococcus faecium EnGen0039	STRAIN	NCBITaxon:1352	11		Enterococcus faecium E1630		gold|madin_etal
NCBITaxon:1138910	Enterococcus faecium EnGen0040	STRAIN	NCBITaxon:1352	11		Enterococcus faecium E1634		gold|madin_etal
NCBITaxon:1138911	Enterococcus faecium EnGen0023	STRAIN	NCBITaxon:1352	11		Enterococcus faecalis EnGen0023		gold|madin_etal
NCBITaxon:1138912	Enterococcus sp. EnGen0037	SPECIES	NCBITaxon:2608891	11		Enterococcus faecium E1695|Enterococcus faecium EnGen0037		gold|madin_etal
NCBITaxon:1138913	Enterococcus faecium EnGen0036	STRAIN	NCBITaxon:1352	11		Enterococcus faecium E1731		gold|madin_etal
NCBITaxon:1138914	Enterococcus faecium EnGen0042	STRAIN	NCBITaxon:1352	11		Enterococcus faecium E1861		gold|madin_etal
NCBITaxon:1138915	Enterococcus faecium EnGen0024	STRAIN	NCBITaxon:1352	11		Enterococcus faecium E1904		gold|madin_etal
NCBITaxon:1138916	Enterococcus faecium EnGen0033	STRAIN	NCBITaxon:1352	11		Enterococcus faecium E1972		gold|madin_etal
NCBITaxon:1138917	Enterococcus faecium EnGen0026	STRAIN	NCBITaxon:1352	11		Enterococcus faecium E2039		gold|madin_etal
NCBITaxon:1138918	Enterococcus faecium EnGen0044	STRAIN	NCBITaxon:1352	11		Enterococcus faecium E2071		gold|madin_etal
NCBITaxon:1138919	Enterococcus faecium EnGen0043	STRAIN	NCBITaxon:1352	11		Enterococcus faecium E2134		gold|madin_etal
NCBITaxon:1138920	Enterococcus faecium EnGen0034	STRAIN	NCBITaxon:1352	11		Enterococcus faecium E2297		gold|madin_etal
NCBITaxon:1138921	Enterococcus faecium EnGen0038	STRAIN	NCBITaxon:1352	11		Enterococcus faecium E2620		gold|madin_etal
NCBITaxon:1138922	Enterococcus faecium EnGen0030	STRAIN	NCBITaxon:1352	11		Enterococcus faecium E2883		gold|madin_etal
NCBITaxon:1138923	Enterococcus faecium EnGen0041	STRAIN	NCBITaxon:1352	11		Enterococcus faecium E2966		gold|madin_etal
NCBITaxon:1138924	Enterococcus faecium EnGen0056	STRAIN	NCBITaxon:1352	11		Enterococcus faecium E3083		gold|madin_etal
NCBITaxon:1138925	Enterococcus faecium EnGen0052	STRAIN	NCBITaxon:1352	11		Enterococcus faecium E3346		gold|madin_etal
NCBITaxon:1138926	Enterococcus faecium EnGen0047	STRAIN	NCBITaxon:1352	11		Enterococcus faecium E3548		gold|madin_etal
NCBITaxon:1138927	Enterococcus faecium EnGen0053	STRAIN	NCBITaxon:1352	11		Enterococcus faecalis EnGen0053		gold|madin_etal
NCBITaxon:1138928	Enterococcus sp. EnGen0055	SPECIES	NCBITaxon:2608891	11		Enterococcus faecium E4180|Enterococcus faecium EnGen0055		gold|madin_etal
NCBITaxon:1138929	Enterococcus faecium EnGen0048	STRAIN	NCBITaxon:1352	11		Enterococcus faecium E4215		gold|madin_etal
NCBITaxon:1138930	Enterococcus faecium EnGen0054	STRAIN	NCBITaxon:1352	11		Enterococcus faecium E1321		gold|madin_etal
NCBITaxon:1138931	Enterococcus faecium EnGen0051	STRAIN	NCBITaxon:1352	11		Enterococcus faecium E1644		gold|madin_etal
NCBITaxon:1138932	Enterococcus faecium EnGen0050	STRAIN	NCBITaxon:1352	11		Enterococcus faecium E2369		gold|madin_etal
NCBITaxon:1138933	Enterococcus faecium EnGen0046	STRAIN	NCBITaxon:1352	11		Enterococcus faecium E2560		gold|madin_etal
NCBITaxon:1138934	Enterococcus faecium EnGen0057	STRAIN	NCBITaxon:1352	11		Enterococcus faecium E4389		gold|madin_etal
NCBITaxon:1138935	Enterococcus faecium EnGen0045	STRAIN	NCBITaxon:1352	11		Enterococcus faecium E6012		gold|madin_etal
NCBITaxon:1138936	Enterococcus faecium EnGen0049	STRAIN	NCBITaxon:1352	11		Enterococcus faecium E6045		gold|madin_etal
NCBITaxon:1138937	Enterococcus faecium EnGen0375	STRAIN	NCBITaxon:1352	11				gold|madin_etal
NCBITaxon:1138938	Enterococcus faecium EnGen0376	STRAIN	NCBITaxon:1352	11				gold|madin_etal
NCBITaxon:1138939	Enterococcus faecium EnGen0377	STRAIN	NCBITaxon:1352	11				gold|madin_etal
NCBITaxon:1139219	Enterococcus dispar ATCC 51266	STRAIN	NCBITaxon:44009	11	Enterococcus dispar str. ATCC 51266|Enterococcus dispar strain ATCC 51266	Enterococcus dispar CCUG 33309|Enterococcus dispar CIP 103646|Enterococcus dispar EnGen0385|Enterococcus dispar LMG 13521|Enterococcus dispar NBRC 100678|Enterococcus dispar NCIMB 13000		bacdive|mediadive|madin_etal|bactotraits
NCBITaxon:1139996	Enterococcus saccharolyticus subsp. saccharolyticus ATCC 43076	STRAIN	NCBITaxon:1814218	11	Enterococcus saccharolyticus ATCC 43076	Enterococcus saccharolyticus CCUG 27643|Enterococcus saccharolyticus CCUG 33311|Enterococcus saccharolyticus CIP 103246|Enterococcus saccharolyticus EnGen0380|Enterococcus saccharolyticus KCTC 3643|Enterococcus saccharolyticus LMG 11427|Enterococcus saccharolyticus NBRC 100493|Enterococcus saccharolyticus NCDO 2594|Enterococcus saccharolyticus Smarlab 162014		bacdive|mediadive|gold|madin_etal|bactotraits
NCBITaxon:1140001	Enterococcus durans ATCC 6056	STRAIN	NCBITaxon:53345	11	Enterococcus durans str. ATCC 6056|Enterococcus durans strain ATCC 6056	Enterococcus durans EnGen0378		madin_etal
NCBITaxon:1140002	Enterococcus avium ATCC 14025	STRAIN	NCBITaxon:33945	11	Enterococcus avium str. ATCC 14025|Enterococcus avium strain ATCC 14025	Enterococcus avium BCRC 10801|Enterococcus avium CCUG 7983|Enterococcus avium CIP 103019|Enterococcus avium EnGen0379|Enterococcus avium LMG 10744|Enterococcus avium NBRC 100477|Enterococcus avium NCDO 2369|Enterococcus avium Smarlab 162009		bacdive|mediadive|madin_etal|bactotraits
NCBITaxon:1140003	Enterococcus sulfureus ATCC 49903	STRAIN	NCBITaxon:1356	11	Enterococcus sulfureus str. ATCC 49903|Enterococcus sulfureus strain ATCC 49903	Enterococcus sulfureus CCUG 30571|Enterococcus sulfureus CCUG 33313|Enterococcus sulfureus CECT 4311|Enterococcus sulfureus CIP 104373|Enterococcus sulfureus DSM 6905|Enterococcus sulfureus EnGen0383|Enterococcus sulfureus LMG 13084|Enterococcus sulfureus MUTK 31|Enterococcus sulfureus NBRC 100680|Enterococcus sulfureus NCDO 2379|Enterococcus sulfureus NCIMB 13117		bacdive|mediadive|madin_etal|bactotraits
NCBITaxon:1140386	Aspergillus appendiculatus	SPECIES	NCBITaxon:2720874	1		Eurotium appendiculatum|Eurotium aridicola		gold
NCBITaxon:1140402	Daedaleopsis nitida	SPECIES	NCBITaxon:40432	1		Apoxona nitida|Fomes nitidus|Hexagonia nitida|Scenidium nitidum		gold
NCBITaxon:1141098	Pseudomassariella vexata	SPECIES	NCBITaxon:1812772	1		Didymella vexata|Didymosphaeria vexata|Leiosphaerella vexata		gold
NCBITaxon:1141101	Salmonella enterica subsp. enterica serovar Typhimurium str. ST1660/06	STRAIN	NCBITaxon:90371	11	Salmonella enterica subsp. enterica serovar Typhimurium strain ST1660/06			gold|madin_etal
NCBITaxon:1141102	Leptospira borgpetersenii str. 4E	STRAIN	NCBITaxon:174	11	Leptospira borgpetersenii 4E|Leptospira borgpetersenii strain 4E			gold|madin_etal
NCBITaxon:1141104	Mesomycoplasma ovipneumoniae str. Black Butte	STRAIN	NCBITaxon:29562	4	Mycoplasma ovipneumoniae strain Black Butte			gold|madin_etal
NCBITaxon:1141105	Staphylococcus delphini 8086	STRAIN	NCBITaxon:53344	11	Staphylococcus delphini str. 8086|Staphylococcus delphini strain 8086			madin_etal
NCBITaxon:1141106	Staphylococcus intermedius NCTC 11048	STRAIN	NCBITaxon:1285	11	Staphylococcus intermedius str. NCTC 11048|Staphylococcus intermedius strain NCTC 11048	Staphylococcus intermedius ATCC 29663|Staphylococcus intermedius CCM 5739|Staphylococcus intermedius CCUG 2560|Staphylococcus intermedius CIP 81.60|Staphylococcus intermedius DSM 20373|Staphylococcus intermedius GTC 266|Staphylococcus intermedius JCM 2422|Staphylococcus intermedius MAFF 911388		bacdive|mediadive|gold|madin_etal|bactotraits
NCBITaxon:1141110	Wolbachia endosymbiont of Onchocerca ochengi str. Adamawa_Cameroon	STRAIN	NCBITaxon:100901	11	Wolbachia endosymbiont of Onchocerca ochengi strain Adamawa_Cameroon			gold
NCBITaxon:1141221	Chryseobacterium taihuense	SPECIES	NCBITaxon:59732	11				bacdive|lpsn|gold|madin_etal
NCBITaxon:1141647	Nocardia arizonensis	SPECIES	NCBITaxon:1817	11				bacdive|lpsn|mediadive|gold|bactotraits
NCBITaxon:1141657	Nocardia vulneris	SPECIES	NCBITaxon:1817	11				bacdive|lpsn|mediadive|gold|madin_etal|bactotraits
NCBITaxon:1141660	Providencia sneebia DSM 19967	STRAIN	NCBITaxon:516075	11	Providencia sneebia str. DSM 19967|Providencia sneebia strain DSM 19967	Providencia sneebia ATCC BAA-1589|Providencia sneebia str. A		bacdive|mediadive|madin_etal|bactotraits
NCBITaxon:1141661	Providencia alcalifaciens Dmel2	STRAIN	NCBITaxon:126385	11	Providencia alcalifaciens str. Dmel2|Providencia alcalifaciens strain Dmel2			madin_etal
NCBITaxon:1141662	Providencia burhodogranariea DSM 19968	STRAIN	NCBITaxon:516074	11	Providencia burhodogranariea str. DSM 19968|Providencia burhodogranariea strain DSM 19968	Providencia burhodogranariea ATCC BAA-1590|Providencia burhodogranariea str. B		bacdive|mediadive|madin_etal|bactotraits
NCBITaxon:1141663	Providencia rettgeri Dmel1	STRAIN	NCBITaxon:587	11	Providencia rettgeri str. Dmel1|Providencia rettgeri strain Dmel1			madin_etal
NCBITaxon:1141845	Dokdonella kunshanensis	SPECIES	NCBITaxon:323413	11				bacdive|lpsn|gold|madin_etal
NCBITaxon:1141846	Fontibacter ferrireducens	SPECIES	NCBITaxon:881894	11				bacdive|lpsn|gold|madin_etal
NCBITaxon:1141874	Streptomyces hoynatensis	SPECIES	NCBITaxon:1883	11				bacdive|lpsn|mediadive|gold|bactotraits
NCBITaxon:1141878	Deinococcus metalli	SPECIES	NCBITaxon:1298	11				bacdive|lpsn|mediadive|gold|bactotraits
NCBITaxon:1141882	Lysobacter mobilis	SPECIES	NCBITaxon:68	11				bacdive|lpsn|mediadive|gold|bactotraits
NCBITaxon:1141883	Massilia putida	SPECIES	NCBITaxon:149698	11		Telluria putida		bacdive|lpsn|gold
NCBITaxon:1141884	Methylobacterium nonmethylotrophicum	SPECIES	NCBITaxon:407	11				bacdive|lpsn|gold
NCBITaxon:1141887	Sphingomonas lenta	SPECIES	NCBITaxon:13687	11				bacdive|lpsn|mediadive|gold
NCBITaxon:1141888	Sphingomonas difficilis	SPECIES	NCBITaxon:13687	11				bacdive|lpsn|mediadive|gold|bactotraits
NCBITaxon:1141889	Sphingomonas spermidinifaciens	SPECIES	NCBITaxon:13687	11				bacdive|lpsn|mediadive|gold|bactotraits
NCBITaxon:1141890	Sphingomonas guangdongensis	SPECIES	NCBITaxon:13687	11				bacdive|lpsn|mediadive|gold|bactotraits
NCBITaxon:1141892	Sphingomonas gimensis	SPECIES	NCBITaxon:13687	11				bacdive|lpsn|mediadive|gold|bactotraits
NCBITaxon:1142038	Rhodopirellula sp. 1ILRT	SPECIES	NCBITaxon:2624920	11				madin_etal
NCBITaxon:1142134	Allokutzneria multivorans	SPECIES	NCBITaxon:1137960	11				bacdive|lpsn|mediadive|gold|madin_etal|bactotraits
NCBITaxon:1142140	Tanozyma kutaoensis	SPECIES	NCBITaxon:3315610	12		Candida kutaoensis B. Yuan, N. Hu, J. Sun, S.A. Wang & F.L. Li, 2012		gold
NCBITaxon:1142160	Lenzites betulinus 141	STRAIN	NCBITaxon:5632	1	Lenzites betulina 141|Trametes betulina 141			gold
NCBITaxon:1142234	Huanghella arctica	SPECIES	NCBITaxon:1649458	11				bacdive|lpsn|gold|madin_etal
NCBITaxon:1142239	Streptomyces yaanensis	SPECIES	NCBITaxon:1883	11				bacdive|lpsn|mediadive|gold|madin_etal|bactotraits
NCBITaxon:1142394	Phycisphaera mikurensis NBRC 102666	STRAIN	NCBITaxon:547188	11	Phycisphaera mikurensis str. NBRC 102666|Phycisphaera mikurensis strain NBRC 102666	Phycisphaera mikurensis FYK2301M01|planctomycete FYK2301M01		bacdive|mediadive|madin_etal
NCBITaxon:1142503	Rhizophydiales incertae sedis	NO_RANK	NCBITaxon:451442	1				
NCBITaxon:1142511	Wigglesworthia glossinidia endosymbiont of Glossina morsitans morsitans (Yale colony)	FORMA_SPECIALIS	NCBITaxon:36868	11				gold|madin_etal
NCBITaxon:1143004	Methyloferula	GENUS	NCBITaxon:45404	11				lpsn
NCBITaxon:1143190	Brucella melitensis 16M1W	NO_RANK	NCBITaxon:224914	11				madin_etal
NCBITaxon:1143191	Brucella melitensis 16M13W	NO_RANK	NCBITaxon:224914	11				madin_etal
NCBITaxon:1144253	Pontibacter sp. BAB1700	SPECIES	NCBITaxon:2648980	11	Pontibacter sp. BAB 1700|Pontibacter sp. BAB-1700			madin_etal
NCBITaxon:1144271	Staphylococcus aureus subsp. aureus 118	STRAIN	NCBITaxon:1280	11	Staphylococcus aureus subsp. aureus str. 118|Staphylococcus aureus subsp. aureus strain 118			gold|madin_etal
NCBITaxon:1144272	Staphylococcus aureus subsp. aureus GR1	STRAIN	NCBITaxon:1280	11	Staphylococcus aureus subsp. aureus str. GR1|Staphylococcus aureus subsp. aureus strain GR1			gold|madin_etal
NCBITaxon:1144273	Anaerophaga thermohalophila str. Valhall	STRAIN	NCBITaxon:177400	11	Anaerophaga thermohalophila strain Valhall			gold|madin_etal
NCBITaxon:1144275	Corallococcus coralloides DSM 2259	STRAIN	NCBITaxon:184914	11	Corallococcus coralloides str. DSM 2259|Corallococcus coralloides strain DSM 2259	Corallococcus coralloides ATCC 25202|Corallococcus coralloides NBRC 100086		bacdive|mediadive|madin_etal|bactotraits
NCBITaxon:1144278	Thalassotalea eurytherma	SPECIES	NCBITaxon:1518149	11		Thalassomonas eurytherma		bacdive|lpsn|mediadive|gold|bactotraits
NCBITaxon:1144280	Rickettsia sibirica subsp. mongolitimonae HA-91	STRAIN	NCBITaxon:45261	11	Rickettsia sibirica subsp. mongolitimonae str. HA-91|Rickettsia sibirica subsp. mongolitimonae strain HA-91	Rickettsia sibirica subsp. mongolitimonae ATCC VR-1526|Rickettsia sp. HA-91		gold|madin_etal
NCBITaxon:1144281	Rickettsia sibirica subsp. sibirica	SUBSPECIES	NCBITaxon:35793	11				
NCBITaxon:1144300	Limosilactobacillus gastricus PS3	STRAIN	NCBITaxon:227942	11	Lactobacillus gastricus str. PS3|Lactobacillus gastricus strain PS3	Lactobacillus gastricus PS3		madin_etal
NCBITaxon:1144302	Escherichia coli SCI-07	STRAIN	NCBITaxon:562	11	Escherichia coli str. SCI-07|Escherichia coli strain SCI-07			madin_etal
NCBITaxon:1144303	Escherichia coli J53	STRAIN	NCBITaxon:562	11	Escherichia coli str. J53|Escherichia coli strain J53			madin_etal
NCBITaxon:1144304	Caulobacter sp. AP07	SPECIES	NCBITaxon:2648921	11				madin_etal
NCBITaxon:1144305	Novosphingobium sp. AP12	SPECIES	NCBITaxon:2644732	11				madin_etal
NCBITaxon:1144306	Rhizobium sp. AP16	SPECIES	NCBITaxon:2613769	11				madin_etal
NCBITaxon:1144307	Sphingobium sp. AP49	SPECIES	NCBITaxon:2611147	11				madin_etal
NCBITaxon:1144308	Brevibacillus sp. BC25	SPECIES	NCBITaxon:2684853	11				madin_etal
NCBITaxon:1144309	Burkholderia sp. BT03	SPECIES	NCBITaxon:2613784	11				madin_etal
NCBITaxon:1144310	Rhizobium sp. CF080	SPECIES	NCBITaxon:2613769	11				madin_etal
NCBITaxon:1144311	Brevibacillus sp. CF112	SPECIES	NCBITaxon:2684853	11				madin_etal
NCBITaxon:1144312	Rhizobium sp. CF122	SPECIES	NCBITaxon:2613769	11				madin_etal
NCBITaxon:1144313	Flavobacterium sp. CF136	SPECIES	NCBITaxon:196869	11				madin_etal
NCBITaxon:1144314	Rhizobium sp. CF142	SPECIES	NCBITaxon:2613769	11				madin_etal
NCBITaxon:1144315	Variovorax sp. CF313	SPECIES	NCBITaxon:663243	11				madin_etal
NCBITaxon:1144316	Chryseobacterium populi	SPECIES	NCBITaxon:59732	11				bacdive|lpsn|gold|madin_etal
NCBITaxon:1144317	Acidovorax sp. CF316	SPECIES	NCBITaxon:2684926	11				madin_etal
NCBITaxon:1144318	Polaromonas sp. CF318	SPECIES	NCBITaxon:2638319	11				madin_etal
NCBITaxon:1144319	Herbaspirillum sp. CF444	SPECIES	NCBITaxon:2624150	11				madin_etal
NCBITaxon:1144320	Pantoea sp. GM01	SPECIES	NCBITaxon:2630326	11				madin_etal
NCBITaxon:1144321	Pseudomonas sp. GM102	SPECIES	NCBITaxon:196821	11				madin_etal
NCBITaxon:1144322	Pseudomonas sp. GM16	SPECIES	NCBITaxon:196821	11				madin_etal
NCBITaxon:1144323	Pseudomonas sp. GM17	SPECIES	NCBITaxon:196821	11				madin_etal
NCBITaxon:1144324	Pseudomonas sp. GM18	SPECIES	NCBITaxon:196821	11				madin_etal
NCBITaxon:1144325	Pseudomonas sp. GM21	SPECIES	NCBITaxon:196821	11				madin_etal
NCBITaxon:1144326	Pseudomonas sp. GM24	SPECIES	NCBITaxon:196821	11				madin_etal
NCBITaxon:1144327	Pseudomonas sp. GM25	SPECIES	NCBITaxon:196821	11				madin_etal
NCBITaxon:1144328	Pseudomonas sp. GM30	SPECIES	NCBITaxon:196821	11				madin_etal
NCBITaxon:1144329	Pseudomonas sp. GM33	SPECIES	NCBITaxon:196821	11				madin_etal
NCBITaxon:1144330	Pseudomonas sp. GM48	SPECIES	NCBITaxon:196821	11				madin_etal
NCBITaxon:1144331	Pseudomonas sp. GM49	SPECIES	NCBITaxon:196821	11				madin_etal
NCBITaxon:1144332	Pseudomonas sp. GM50	SPECIES	NCBITaxon:196821	11				madin_etal
NCBITaxon:1144333	Pseudomonas sp. GM55	SPECIES	NCBITaxon:196821	11				madin_etal
NCBITaxon:1144334	Pseudomonas sp. GM60	SPECIES	NCBITaxon:196821	11				madin_etal
NCBITaxon:1144335	Pseudomonas sp. GM67	SPECIES	NCBITaxon:196821	11				madin_etal
NCBITaxon:1144336	Pseudomonas sp. GM74	SPECIES	NCBITaxon:196821	11				madin_etal
NCBITaxon:1144337	Pseudomonas sp. GM78	SPECIES	NCBITaxon:196821	11				madin_etal
NCBITaxon:1144338	Pseudomonas sp. GM79	SPECIES	NCBITaxon:196821	11				madin_etal
NCBITaxon:1144339	Pseudomonas sp. GM80	SPECIES	NCBITaxon:196821	11				madin_etal
NCBITaxon:1144340	Pseudomonas sp. GM84	SPECIES	NCBITaxon:196821	11				madin_etal
NCBITaxon:1144341	Pantoea sp. YR343	SPECIES	NCBITaxon:2630326	11				madin_etal
NCBITaxon:1144342	Herbaspirillum sp. YR522	SPECIES	NCBITaxon:2624150	11				madin_etal
NCBITaxon:1144343	Phyllobacterium sp. YR531	SPECIES	NCBITaxon:2638441	11				madin_etal
NCBITaxon:1144344	Bradyrhizobium sp. YR681	SPECIES	NCBITaxon:2631580	11				madin_etal
NCBITaxon:1144477	Pseudophaeobacter leonis	SPECIES	NCBITaxon:1541822	11		Phaeobacter leonis		bacdive|lpsn|mediadive|gold|madin_etal|bactotraits
NCBITaxon:1144478	Vreelandella lionensis	SPECIES	NCBITaxon:3137766	11		Halomonas lionensis|Vreelandella lionensis de la Haba et al. 2024		bacdive|lpsn|mediadive|gold|bactotraits
NCBITaxon:1144522	Tritrichomonas foetus	SPECIES	NCBITaxon:5723	1		Trichomonas foetus		gold
NCBITaxon:1144547	Actinoplanes hulinensis	SPECIES	NCBITaxon:1865	11				bacdive|mediadive|gold|bactotraits
NCBITaxon:1144548	Micromonospora phaseoli	SPECIES	NCBITaxon:1873	11		Xiangella phaseoli		bacdive|lpsn|mediadive|gold|madin_etal|bactotraits
NCBITaxon:1144553	Nonomuraea solani	SPECIES	NCBITaxon:83681	11				bacdive|lpsn|mediadive|gold|madin_etal|bactotraits
NCBITaxon:1144617	Castellaniella hirudinis	SPECIES	NCBITaxon:359336	11				bacdive|lpsn|mediadive|gold|madin_etal|bactotraits
NCBITaxon:1144618	Allonocardiopsis opalescens	SPECIES	NCBITaxon:1647181	11				bacdive|lpsn|mediadive|gold|madin_etal|bactotraits
NCBITaxon:1144661	Acinetobacter sp. CIP 101934	SPECIES	NCBITaxon:196816	11				madin_etal
NCBITaxon:1144662	Acinetobacter sp. CIP 101966	SPECIES	NCBITaxon:196816	11				madin_etal
NCBITaxon:1144663	Acinetobacter sp. CIP 102082	SPECIES	NCBITaxon:196816	11				madin_etal
NCBITaxon:1144664	Acinetobacter sp. CIP 102129	SPECIES	NCBITaxon:196816	11				madin_etal
NCBITaxon:1144665	Acinetobacter sp. CIP 102136	SPECIES	NCBITaxon:196816	11				madin_etal
NCBITaxon:1144666	Acinetobacter sp. CIP 102143	SPECIES	NCBITaxon:196816	11				madin_etal
NCBITaxon:1144667	Acinetobacter sp. CIP 102159	SPECIES	NCBITaxon:196816	11				madin_etal
NCBITaxon:1144668	Acinetobacter sp. CIP 102529	SPECIES	NCBITaxon:196816	11				madin_etal
NCBITaxon:1144669	Acinetobacter sp. CIP 102637	SPECIES	NCBITaxon:196816	11				madin_etal
NCBITaxon:1144670	Acinetobacter sp. CIP 51.11	SPECIES	NCBITaxon:196816	11				madin_etal
NCBITaxon:1144671	Acinetobacter sp. CIP 53.82	SPECIES	NCBITaxon:196816	11				madin_etal
NCBITaxon:1144673	Acinetobacter sp. CIP 64.7	SPECIES	NCBITaxon:196816	11				madin_etal
NCBITaxon:1144674	Acinetobacter sp. CIP A162	SPECIES	NCBITaxon:196816	11				madin_etal
