sample_id	reason
biosample:SAMN18251614	assembly_unavailable
biosample:SAMN18259630	assembly_unavailable
biosample:SAMN18259637	assembly_unavailable
biosample:SAMN18260311	assembly_unavailable
biosample:SAMN18260313	assembly_unavailable
biosample:SAMN18451832	assembly_unavailable
biosample:SAMN18647577	assembly_unavailable
biosample:SAMN18647578	assembly_unavailable
biosample:SAMN18746351	assembly_unavailable
biosample:SAMN19020786	assembly_unavailable
biosample:SAMN19554997	assembly_unavailable
biosample:SAMN19555168	assembly_unavailable
biosample:SAMN19901969	assembly_unavailable
biosample:SAMN19944272	assembly_unavailable
biosample:SAMN20222704	assembly_unavailable
biosample:SAMN20306894	assembly_unavailable
biosample:SAMN21155799	assembly_unavailable
biosample:SAMN21364189	assembly_unavailable
biosample:SAMN22818906	assembly_unavailable
biosample:SAMN23010819	assembly_unavailable
biosample:SAMN23039990	assembly_unavailable
biosample:SAMN23424481	assembly_unavailable
biosample:SAMN24043412	assembly_unavailable
biosample:SAMN24043413	assembly_unavailable
biosample:SAMN24043414	assembly_unavailable
biosample:SAMN24391262	assembly_unavailable
biosample:SAMN24394317	assembly_unavailable
biosample:SAMN24394318	assembly_unavailable
biosample:SAMN25131676	assembly_unavailable
biosample:SAMN25131677	assembly_unavailable
biosample:SAMN25131781	assembly_unavailable
biosample:SAMN26561905	assembly_unavailable
biosample:SAMN26561939	assembly_unavailable
biosample:SAMN26937316	assembly_unavailable
biosample:SAMN27176868	assembly_unavailable
biosample:SAMN27409695	assembly_unavailable
biosample:SAMN27409696	assembly_unavailable
biosample:SAMN27409697	assembly_unavailable
biosample:SAMN27762809	assembly_unavailable
biosample:SAMN28180284	assembly_unavailable
biosample:SAMN28689404	assembly_unavailable
biosample:SAMN28689407	assembly_unavailable
biosample:SAMN30611413	assembly_unavailable
biosample:SAMN30712836	assembly_unavailable
biosample:SAMN31217786	assembly_unavailable
biosample:SAMN31231234	assembly_unavailable
biosample:SAMN31494034	assembly_unavailable
biosample:SAMN31494186	assembly_unavailable
biosample:SAMN31840423	assembly_unavailable
biosample:SAMN31840452	assembly_unavailable
biosample:SAMN31840465	assembly_unavailable
biosample:SAMN32064794	assembly_unavailable
biosample:SAMN32064795	assembly_unavailable
biosample:SAMN32316699	assembly_unavailable
biosample:SAMN32642426	assembly_unavailable
biosample:SAMN33013692	assembly_unavailable
biosample:SAMN33288069	assembly_unavailable
biosample:SAMN33288072	assembly_unavailable
biosample:SAMN33443759	assembly_unavailable
biosample:SAMN33574910	assembly_unavailable
biosample:SAMN33586098	assembly_unavailable
biosample:SAMN33591689	assembly_unavailable
biosample:SAMN33591690	assembly_unavailable
biosample:SAMN33591691	assembly_unavailable
biosample:SAMN33591692	assembly_unavailable
biosample:SAMN33591693	assembly_unavailable
biosample:SAMN33591694	assembly_unavailable
biosample:SAMN33591695	assembly_unavailable
biosample:SAMN33591696	assembly_unavailable
biosample:SAMN33591697	assembly_unavailable
biosample:SAMN33591698	assembly_unavailable
biosample:SAMN33591699	assembly_unavailable
biosample:SAMN33591700	assembly_unavailable
biosample:SAMN33591701	assembly_unavailable
biosample:SAMN33591702	assembly_unavailable
biosample:SAMN33591703	assembly_unavailable
biosample:SAMN33591704	assembly_unavailable
biosample:SAMN33591705	assembly_unavailable
biosample:SAMN33591706	assembly_unavailable
biosample:SAMN33591707	assembly_unavailable
biosample:SAMN33591708	assembly_unavailable
biosample:SAMN33591709	assembly_unavailable
biosample:SAMN33591710	assembly_unavailable
biosample:SAMN33591711	assembly_unavailable
biosample:SAMN33591712	assembly_unavailable
biosample:SAMN33591713	assembly_unavailable
biosample:SAMN33591714	assembly_unavailable
biosample:SAMN33607922	assembly_unavailable
biosample:SAMN33607923	assembly_unavailable
biosample:SAMN34177709	assembly_unavailable
biosample:SAMN34252285	assembly_unavailable
biosample:SAMN35366372	assembly_unavailable
biosample:SAMN35366373	assembly_unavailable
biosample:SAMN35367923	assembly_unavailable
biosample:SAMN35440557	assembly_unavailable
biosample:SAMN35546969	assembly_unavailable
biosample:SAMN35638130	assembly_unavailable
biosample:SAMN35727328	assembly_unavailable
biosample:SAMN35822551	assembly_unavailable
biosample:SAMN36699634	assembly_unavailable
biosample:SAMN37562070	assembly_unavailable
biosample:SAMN37562071	assembly_unavailable
biosample:SAMN37916534	assembly_unavailable
biosample:SAMN38289517	assembly_unavailable
biosample:SAMN38321314	assembly_unavailable
biosample:SAMN38472127	assembly_unavailable
biosample:SAMN38726626	assembly_unavailable
biosample:SAMN39465054	assembly_unavailable
biosample:SAMN39645100	assembly_unavailable
biosample:SAMN40002289	assembly_unavailable
biosample:SAMN40002290	assembly_unavailable
biosample:SAMN40002291	assembly_unavailable
biosample:SAMN40002297	assembly_unavailable
biosample:SAMN40002299	assembly_unavailable
biosample:SAMN40002300	assembly_unavailable
biosample:SAMN40002302	assembly_unavailable
biosample:SAMN40002303	assembly_unavailable
biosample:SAMN40002304	assembly_unavailable
biosample:SAMN40002306	assembly_unavailable
biosample:SAMN40002311	assembly_unavailable
biosample:SAMN40002314	assembly_unavailable
biosample:SAMN40002315	assembly_unavailable
biosample:SAMN40002323	assembly_unavailable
biosample:SAMN40002325	assembly_unavailable
biosample:SAMN40002326	assembly_unavailable
biosample:SAMN40002329	assembly_unavailable
biosample:SAMN40002331	assembly_unavailable
biosample:SAMN40002332	assembly_unavailable
biosample:SAMN40002336	assembly_unavailable
biosample:SAMN40002341	assembly_unavailable
biosample:SAMN40002345	assembly_unavailable
biosample:SAMN40002358	assembly_unavailable
